agebroad,gender,population,region,variant,year
7_10,male,36652.671,1501,estimates,1950
7_12,male,54608.337,1501,estimates,1950
11_16,male,51839.979,1501,estimates,1950
11_17,male,59832.557,1501,estimates,1950
11_18,male,67686.28,1501,estimates,1950
12_14,male,26297.489,1501,estimates,1950
12_16,male,42831.375,1501,estimates,1950
12_17,male,50823.953,1501,estimates,1950
12_18,male,58677.676,1501,estimates,1950
13_17,male,41876.891,1501,estimates,1950
13_18,male,49730.614,1501,estimates,1950
13_19,male,57466.056,1501,estimates,1950
15_17,male,24526.464,1501,estimates,1950
18_23,male,45134.793,1501,estimates,1950
15_24,male,76547.112,1501,estimates,1950
15_49,male,196927.939,1501,estimates,1950
15_59,male,222140.399,1501,estimates,1950
15_64,male,230902.298,1501,estimates,1950
20_64,male,190786.669,1501,estimates,1950
20_69,male,196583.949,1501,estimates,1950
25_49,male,120380.827,1501,estimates,1950
25_64,male,154355.186,1501,estimates,1950
25_69,male,160152.466,1501,estimates,1950
15plus,male,244710.039,1501,estimates,1950
16plus,male,236344.72,1501,estimates,1950
17plus,male,228176.153,1501,estimates,1950
18plus,male,220183.575,1501,estimates,1950
20plus,male,204594.41,1501,estimates,1950
21plus,male,196985.493,1501,estimates,1950
25plus,male,168162.927,1501,estimates,1950
50plus,male,47782.1,1501,estimates,1950
60plus,male,22569.64,1501,estimates,1950
65plus,male,13807.741,1501,estimates,1950
70plus,male,8010.461,1501,estimates,1950
75plus,male,3854.027,1501,estimates,1950
80plus,male,1461.446,1501,estimates,1950
85plus,male,419.791,1501,estimates,1950
90plus,male,85.604,1501,estimates,1950
total,male,393378.753,1501,estimates,1950
0_1,female,25946.556,1501,estimates,1951
0_4,female,58697.511,1501,estimates,1951
0_14,female,149005.211,1501,estimates,1951
0_17,female,173273.501,1501,estimates,1951
0_19,female,188441.629,1501,estimates,1951
0_24,female,223690.489,1501,estimates,1951
3_4,female,21183.195,1501,estimates,1951
3_5,female,31043.996,1501,estimates,1951
3_6,female,40556.405,1501,estimates,1951
4_5,female,20170.363,1501,estimates,1951
4_6,female,29682.772,1501,estimates,1951
5_14,female,90307.7,1501,estimates,1951
5_10,female,55437.988,1501,estimates,1951
5_11,female,64224.611,1501,estimates,1951
6_9,female,36744.463,1501,estimates,1951
6_10,female,45577.187,1501,estimates,1951
6_11,female,54363.81,1501,estimates,1951
6_12,female,63154.769,1501,estimates,1951
7_10,female,36064.778,1501,estimates,1951
7_12,female,53642.36,1501,estimates,1951
11_16,female,51271.066,1501,estimates,1951
11_17,female,59138.002,1501,estimates,1951
11_18,female,66803.434,1501,estimates,1951
12_14,female,26083.089,1501,estimates,1951
12_16,female,42484.443,1501,estimates,1951
12_17,female,50351.379,1501,estimates,1951
12_18,female,58016.811,1501,estimates,1951
13_17,female,41560.42,1501,estimates,1951
13_18,female,49225.852,1501,estimates,1951
13_19,female,56728.548,1501,estimates,1951
15_17,female,24268.29,1501,estimates,1951
18_23,female,43711.269,1501,estimates,1951
15_24,female,74685.278,1501,estimates,1951
15_49,female,192184.843,1501,estimates,1951
15_59,female,217499.329,1501,estimates,1951
15_64,female,226702.911,1501,estimates,1951
20_64,female,187266.493,1501,estimates,1951
20_69,female,193697.568,1501,estimates,1951
25_49,female,117499.565,1501,estimates,1951
25_64,female,152017.633,1501,estimates,1951
25_69,female,158448.708,1501,estimates,1951
15plus,female,242719.309,1501,estimates,1951
16plus,female,234406.916,1501,estimates,1951
17plus,female,226317.955,1501,estimates,1951
18plus,female,218451.019,1501,estimates,1951
20plus,female,203282.891,1501,estimates,1951
21plus,female,195919.982,1501,estimates,1951
25plus,female,168034.031,1501,estimates,1951
50plus,female,50534.466,1501,estimates,1951
60plus,female,25219.98,1501,estimates,1951
65plus,female,16016.398,1501,estimates,1951
70plus,female,9585.323,1501,estimates,1951
75plus,female,5010.392,1501,estimates,1951
80plus,female,2115.754,1501,estimates,1951
85plus,female,739.335,1501,estimates,1951
90plus,female,201.654,1501,estimates,1951
total,female,391724.52,1501,estimates,1951
0_1,male,26534.89,1501,estimates,1951
0_4,male,59991.821,1501,estimates,1951
0_14,male,152279.166,1501,estimates,1951
0_17,male,177162.202,1501,estimates,1951
0_19,male,192853.748,1501,estimates,1951
0_24,male,229740.233,1501,estimates,1951
3_4,male,21665.556,1501,estimates,1951
3_5,male,31772.016,1501,estimates,1951
3_6,male,41526.573,1501,estimates,1951
4_5,male,20660.704,1501,estimates,1951
4_6,male,30415.261,1501,estimates,1951
5_14,male,92287.345,1501,estimates,1951
5_10,male,56787.199,1501,estimates,1951
5_11,male,65747.545,1501,estimates,1951
6_9,male,37656.281,1501,estimates,1951
6_10,male,46680.739,1501,estimates,1951
6_11,male,55641.085,1501,estimates,1951
6_12,male,64585.471,1501,estimates,1951
7_10,male,36926.182,1501,estimates,1951
7_12,male,54830.914,1501,estimates,1951
11_16,male,52288.959,1501,estimates,1951
11_17,male,60383.182,1501,estimates,1951
11_18,male,68298.984,1501,estimates,1951
12_14,male,26539.8,1501,estimates,1951
12_16,male,43328.613,1501,estimates,1951
12_17,male,51422.836,1501,estimates,1951
12_18,male,59338.638,1501,estimates,1951
13_17,male,42478.45,1501,estimates,1951
13_18,male,50394.252,1501,estimates,1951
13_19,male,58169.996,1501,estimates,1951
15_17,male,24883.036,1501,estimates,1951
18_23,male,45533.558,1501,estimates,1951
15_24,male,77461.067,1501,estimates,1951
15_49,male,199707.352,1501,estimates,1951
15_59,male,225377.427,1501,estimates,1951
15_64,male,234179.666,1501,estimates,1951
20_64,male,193605.084,1501,estimates,1951
20_69,male,199534.861,1501,estimates,1951
25_49,male,122246.285,1501,estimates,1951
25_64,male,156718.599,1501,estimates,1951
25_69,male,162648.376,1501,estimates,1951
15plus,male,248195.336,1501,estimates,1951
16plus,male,239700.567,1501,estimates,1951
17plus,male,231406.523,1501,estimates,1951
18plus,male,223312.3,1501,estimates,1951
20plus,male,207620.754,1501,estimates,1951
21plus,male,199963.622,1501,estimates,1951
25plus,male,170734.269,1501,estimates,1951
50plus,male,48487.984,1501,estimates,1951
60plus,male,22817.909,1501,estimates,1951
65plus,male,14015.67,1501,estimates,1951
70plus,male,8085.893,1501,estimates,1951
75plus,male,3987.357,1501,estimates,1951
80plus,male,1552.693,1501,estimates,1951
85plus,male,461.021,1501,estimates,1951
90plus,male,97.362,1501,estimates,1951
total,male,400474.502,1501,estimates,1951
0_1,female,27213.048,1501,estimates,1952
0_4,female,61206.699,1501,estimates,1952
0_14,female,152410.827,1501,estimates,1952
0_17,female,177178.006,1501,estimates,1952
0_19,female,192574.869,1501,estimates,1952
0_24,female,228275.216,1501,estimates,1952
3_4,female,21941.581,1501,estimates,1952
3_5,female,32080.849,1501,estimates,1952
3_6,female,41809.766,1501,estimates,1952
4_5,female,20793.508,1501,estimates,1952
4_6,female,30522.425,1501,estimates,1952
5_14,female,91204.128,1501,estimates,1952
5_10,female,56296.476,1501,estimates,1952
5_11,female,65073.704,1501,estimates,1952
6_9,female,37293.201,1501,estimates,1952
6_10,female,46157.208,1501,estimates,1952
6_11,female,54934.436,1501,estimates,1952
6_12,female,63665.453,1501,estimates,1952
7_10,female,36428.291,1501,estimates,1952
7_12,female,53936.536,1501,estimates,1952
11_16,female,51650.443,1501,estimates,1952
11_17,female,59674.831,1501,estimates,1952
11_18,female,67474.878,1501,estimates,1952
12_14,female,26130.424,1501,estimates,1952
12_16,female,42873.215,1501,estimates,1952
12_17,female,50897.603,1501,estimates,1952
12_18,female,58697.65,1501,estimates,1952
13_17,female,42166.586,1501,estimates,1952
13_18,female,49966.633,1501,estimates,1952
13_19,female,57563.449,1501,estimates,1952
15_17,female,24767.179,1501,estimates,1952
18_23,female,44266.271,1501,estimates,1952
15_24,female,75864.389,1501,estimates,1952
15_49,female,195286.482,1501,estimates,1952
15_59,female,221141.873,1501,estimates,1952
15_64,female,230260.371,1501,estimates,1952
20_64,female,190096.329,1501,estimates,1952
20_69,female,196784.575,1501,estimates,1952
25_49,female,119422.093,1501,estimates,1952
25_64,female,154395.982,1501,estimates,1952
25_69,female,161084.228,1501,estimates,1952
15plus,female,246560.386,1501,estimates,1952
16plus,female,238066.333,1501,estimates,1952
17plus,female,229817.595,1501,estimates,1952
18plus,female,221793.207,1501,estimates,1952
20plus,female,206396.344,1501,estimates,1952
21plus,female,198962.822,1501,estimates,1952
25plus,female,170695.997,1501,estimates,1952
50plus,female,51273.904,1501,estimates,1952
60plus,female,25418.513,1501,estimates,1952
65plus,female,16300.015,1501,estimates,1952
70plus,female,9611.769,1501,estimates,1952
75plus,female,5111.068,1501,estimates,1952
80plus,female,2188.359,1501,estimates,1952
85plus,female,760.638,1501,estimates,1952
90plus,female,214.727,1501,estimates,1952
total,female,398971.213,1501,estimates,1952
0_1,male,28229.45,1501,estimates,1952
0_4,male,62953.716,1501,estimates,1952
0_14,male,156219.974,1501,estimates,1952
0_17,male,181520.712,1501,estimates,1952
0_19,male,197382.835,1501,estimates,1952
0_24,male,234614.29,1501,estimates,1952
3_4,male,22434.498,1501,estimates,1952
3_5,male,32821.833,1501,estimates,1952
3_6,male,42795.778,1501,estimates,1952
4_5,male,21289.7,1501,estimates,1952
4_6,male,31263.645,1501,estimates,1952
5_14,male,93266.258,1501,estimates,1952
5_10,male,57701.401,1501,estimates,1952
5_11,male,66668.764,1501,estimates,1952
6_9,male,38240.399,1501,estimates,1952
6_10,male,47314.066,1501,estimates,1952
6_11,male,56281.429,1501,estimates,1952
6_12,male,65183.986,1501,estimates,1952
7_10,male,37340.121,1501,estimates,1952
7_12,male,55210.041,1501,estimates,1952
11_16,male,52641.068,1501,estimates,1952
11_17,male,60865.595,1501,estimates,1952
11_18,male,68887.124,1501,estimates,1952
12_14,male,26597.494,1501,estimates,1952
12_16,male,43673.705,1501,estimates,1952
12_17,male,51898.232,1501,estimates,1952
12_18,male,59919.761,1501,estimates,1952
13_17,male,42995.675,1501,estimates,1952
13_18,male,51017.204,1501,estimates,1952
13_19,male,58857.798,1501,estimates,1952
15_17,male,25300.738,1501,estimates,1952
18_23,male,45921.988,1501,estimates,1952
15_24,male,78394.316,1501,estimates,1952
15_49,male,202653.406,1501,estimates,1952
15_59,male,228838.17,1501,estimates,1952
15_64,male,237612.323,1501,estimates,1952
20_64,male,196449.462,1501,estimates,1952
20_69,male,202586.822,1501,estimates,1952
25_49,male,124259.09,1501,estimates,1952
25_64,male,159218.007,1501,estimates,1952
25_69,male,165355.367,1501,estimates,1952
15plus,male,251821.861,1501,estimates,1952
16plus,male,243172.843,1501,estimates,1952
17plus,male,234745.65,1501,estimates,1952
18plus,male,226521.123,1501,estimates,1952
20plus,male,210659,1501,estimates,1952
21plus,male,202959.682,1501,estimates,1952
25plus,male,173427.545,1501,estimates,1952
50plus,male,49168.455,1501,estimates,1952
60plus,male,22983.691,1501,estimates,1952
65plus,male,14209.538,1501,estimates,1952
70plus,male,8072.178,1501,estimates,1952
75plus,male,4065.874,1501,estimates,1952
80plus,male,1605.02,1501,estimates,1952
85plus,male,485.622,1501,estimates,1952
90plus,male,107.232,1501,estimates,1952
total,male,408041.835,1501,estimates,1952
0_1,female,28275.259,1501,estimates,1953
0_4,female,63472.495,1501,estimates,1953
0_14,female,155791.727,1501,estimates,1953
0_17,female,181047.679,1501,estimates,1953
0_19,female,196764.09,1501,estimates,1953
0_24,female,232939.26,1501,estimates,1953
3_4,female,22739.336,1501,estimates,1953
3_5,female,33190.188,1501,estimates,1953
3_6,female,43174.401,1501,estimates,1953
4_5,female,21474.697,1501,estimates,1953
4_6,female,31458.91,1501,estimates,1953
5_14,female,92319.232,1501,estimates,1953
5_10,female,57396.385,1501,estimates,1953
5_11,female,66213.128,1501,estimates,1953
6_9,female,38012.843,1501,estimates,1953
6_10,female,46945.533,1501,estimates,1953
6_11,female,55762.276,1501,estimates,1953
6_12,female,64496.991,1501,estimates,1953
7_10,female,36961.32,1501,estimates,1953
7_12,female,54512.778,1501,estimates,1953
11_16,female,51981.568,1501,estimates,1953
11_17,female,60178.799,1501,estimates,1953
11_18,female,68150.471,1501,estimates,1953
12_14,female,26106.104,1501,estimates,1953
12_16,female,43164.825,1501,estimates,1953
12_17,female,51362.056,1501,estimates,1953
12_18,female,59333.728,1501,estimates,1953
13_17,female,42627.341,1501,estimates,1953
13_18,female,50599.013,1501,estimates,1953
13_19,female,58343.752,1501,estimates,1953
15_17,female,25255.952,1501,estimates,1953
18_23,female,44953.77,1501,estimates,1953
15_24,female,77147.533,1501,estimates,1953
15_49,female,198743.025,1501,estimates,1953
15_59,female,225223.001,1501,estimates,1953
15_64,female,234254.877,1501,estimates,1953
20_64,female,193282.514,1501,estimates,1953
20_69,female,200256.24,1501,estimates,1953
25_49,female,121595.492,1501,estimates,1953
25_64,female,157107.344,1501,estimates,1953
25_69,female,164081.07,1501,estimates,1953
15plus,female,250825.323,1501,estimates,1953
16plus,female,242208.168,1501,estimates,1953
17plus,female,233766.602,1501,estimates,1953
18plus,female,225569.371,1501,estimates,1953
20plus,female,209852.96,1501,estimates,1953
21plus,female,202313.451,1501,estimates,1953
25plus,female,173677.79,1501,estimates,1953
50plus,female,52082.298,1501,estimates,1953
60plus,female,25602.322,1501,estimates,1953
65plus,female,16570.446,1501,estimates,1953
70plus,female,9596.72,1501,estimates,1953
75plus,female,5149.624,1501,estimates,1953
80plus,female,2216.167,1501,estimates,1953
85plus,female,758.658,1501,estimates,1953
90plus,female,219.113,1501,estimates,1953
total,female,406617.05,1501,estimates,1953
0_1,male,29488.393,1501,estimates,1953
0_4,male,65669.543,1501,estimates,1953
0_14,male,160171.046,1501,estimates,1953
0_17,male,185898.543,1501,estimates,1953
0_19,male,202027.545,1501,estimates,1953
0_24,male,239603.192,1501,estimates,1953
3_4,male,23281.13,1501,estimates,1953
3_5,male,33991.435,1501,estimates,1953
3_6,male,44227.961,1501,estimates,1953
4_5,male,22001.05,1501,estimates,1953
4_6,male,32237.576,1501,estimates,1953
5_14,male,94501.503,1501,estimates,1953
5_10,male,58857.536,1501,estimates,1953
5_11,male,67885.168,1501,estimates,1953
6_9,male,38986.436,1501,estimates,1953
6_10,male,48147.231,1501,estimates,1953
6_11,male,57174.863,1501,estimates,1953
6_12,male,66098.924,1501,estimates,1953
7_10,male,37910.705,1501,estimates,1953
7_12,male,55862.398,1501,estimates,1953
11_16,male,52998.842,1501,estimates,1953
11_17,male,61371.464,1501,estimates,1953
11_18,male,69539.197,1501,estimates,1953
12_14,male,26616.335,1501,estimates,1953
12_16,male,43971.21,1501,estimates,1953
12_17,male,52343.832,1501,estimates,1953
12_18,male,60511.565,1501,estimates,1953
13_17,male,43419.771,1501,estimates,1953
13_18,male,51587.504,1501,estimates,1953
13_19,male,59548.773,1501,estimates,1953
15_17,male,25727.497,1501,estimates,1953
18_23,male,46443.827,1501,estimates,1953
15_24,male,79432.146,1501,estimates,1953
15_49,male,205979.822,1501,estimates,1953
15_59,male,232759.315,1501,estimates,1953
15_64,male,241511.883,1501,estimates,1953
20_64,male,199655.384,1501,estimates,1953
20_69,male,206028.436,1501,estimates,1953
25_49,male,126547.676,1501,estimates,1953
25_64,male,162079.737,1501,estimates,1953
25_69,male,168452.789,1501,estimates,1953
15plus,male,255888.545,1501,estimates,1953
16plus,male,247128.441,1501,estimates,1953
17plus,male,238533.67,1501,estimates,1953
18plus,male,230161.048,1501,estimates,1953
20plus,male,214032.046,1501,estimates,1953
21plus,male,206254.484,1501,estimates,1953
25plus,male,176456.399,1501,estimates,1953
50plus,male,49908.723,1501,estimates,1953
60plus,male,23129.23,1501,estimates,1953
65plus,male,14376.662,1501,estimates,1953
70plus,male,8003.61,1501,estimates,1953
75plus,male,4076.529,1501,estimates,1953
80plus,male,1610.641,1501,estimates,1953
85plus,male,488.089,1501,estimates,1953
90plus,male,111.498,1501,estimates,1953
total,male,416059.591,1501,estimates,1953
0_1,female,29192.244,1501,estimates,1954
0_4,female,65519.42,1501,estimates,1954
0_14,female,159226.256,1501,estimates,1954
0_17,female,184852.65,1501,estimates,1954
0_19,female,200940.241,1501,estimates,1954
0_24,female,237687.448,1501,estimates,1954
3_4,female,23408.286,1501,estimates,1954
3_5,female,34183.826,1501,estimates,1954
3_6,female,44445.787,1501,estimates,1954
4_5,female,22170.474,1501,estimates,1954
4_6,female,32432.435,1501,estimates,1954
5_14,female,93706.836,1501,estimates,1954
5_10,female,58673.023,1501,estimates,1954
5_11,female,67562.375,1501,estimates,1954
6_9,female,38857.171,1501,estimates,1954
6_10,female,47897.483,1501,estimates,1954
6_11,female,56786.835,1501,estimates,1954
6_12,female,65568.857,1501,estimates,1954
7_10,female,37635.522,1501,estimates,1954
7_12,female,55306.896,1501,estimates,1954
11_16,female,52259.255,1501,estimates,1954
11_17,female,60660.207,1501,estimates,1954
11_18,female,68817.515,1501,estimates,1954
12_14,female,26144.461,1501,estimates,1954
12_16,female,43369.903,1501,estimates,1954
12_17,female,51770.855,1501,estimates,1954
12_18,female,59928.163,1501,estimates,1954
13_17,female,42988.833,1501,estimates,1954
13_18,female,51146.141,1501,estimates,1954
13_19,female,59076.424,1501,estimates,1954
15_17,female,25626.394,1501,estimates,1954
18_23,female,45796.585,1501,estimates,1954
15_24,female,78461.192,1501,estimates,1954
15_49,female,202432.69,1501,estimates,1954
15_59,female,229592.284,1501,estimates,1954
15_64,female,238640.168,1501,estimates,1954
20_64,female,196926.183,1501,estimates,1954
20_69,female,204131.029,1501,estimates,1954
25_49,female,123971.498,1501,estimates,1954
25_64,female,160178.976,1501,estimates,1954
25_69,female,167383.822,1501,estimates,1954
15plus,female,255419.991,1501,estimates,1954
16plus,female,246772.173,1501,estimates,1954
17plus,female,238194.549,1501,estimates,1954
18plus,female,229793.597,1501,estimates,1954
20plus,female,213706.006,1501,estimates,1954
21plus,female,206005.525,1501,estimates,1954
25plus,female,176958.799,1501,estimates,1954
50plus,female,52987.301,1501,estimates,1954
60plus,female,25827.707,1501,estimates,1954
65plus,female,16779.823,1501,estimates,1954
70plus,female,9574.977,1501,estimates,1954
75plus,female,5111.805,1501,estimates,1954
80plus,female,2190.054,1501,estimates,1954
85plus,female,729.836,1501,estimates,1954
90plus,female,206.819,1501,estimates,1954
total,female,414646.247,1501,estimates,1954
0_1,male,30524.992,1501,estimates,1954
0_4,male,68073.746,1501,estimates,1954
0_14,male,164142.217,1501,estimates,1954
0_17,male,190218.885,1501,estimates,1954
0_19,male,206675.288,1501,estimates,1954
0_24,male,244696.528,1501,estimates,1954
3_4,male,24133.854,1501,estimates,1954
3_5,male,35201.16,1501,estimates,1954
3_6,male,45736.515,1501,estimates,1954
4_5,male,22777.3,1501,estimates,1954
4_6,male,33312.655,1501,estimates,1954
5_14,male,96068.471,1501,estimates,1954
5_10,male,60225.684,1501,estimates,1954
5_11,male,69347.536,1501,estimates,1954
6_9,male,39878.415,1501,estimates,1954
6_10,male,49158.378,1501,estimates,1954
6_11,male,58280.23,1501,estimates,1954
6_12,male,67276.695,1501,estimates,1954
7_10,male,38623.023,1501,estimates,1954
7_12,male,56741.34,1501,estimates,1954
11_16,male,53364.717,1501,estimates,1954
11_17,male,61919.455,1501,estimates,1954
11_18,male,70251.377,1501,estimates,1954
12_14,male,26720.935,1501,estimates,1954
12_16,male,44242.865,1501,estimates,1954
12_17,male,52797.603,1501,estimates,1954
12_18,male,61129.525,1501,estimates,1954
13_17,male,43801.138,1501,estimates,1954
13_18,male,52133.06,1501,estimates,1954
13_19,male,60257.541,1501,estimates,1954
15_17,male,26076.668,1501,estimates,1954
18_23,male,47144.036,1501,estimates,1954
15_24,male,80554.311,1501,estimates,1954
15_49,male,209621.193,1501,estimates,1954
15_59,male,237066.098,1501,estimates,1954
15_64,male,245884.766,1501,estimates,1954
20_64,male,203351.695,1501,estimates,1954
20_69,male,209923.514,1501,estimates,1954
25_49,male,129066.882,1501,estimates,1954
25_64,male,165330.455,1501,estimates,1954
25_69,male,171902.274,1501,estimates,1954
15plus,male,260367.801,1501,estimates,1954
16plus,male,251567.874,1501,estimates,1954
17plus,male,242845.871,1501,estimates,1954
18plus,male,234291.133,1501,estimates,1954
20plus,male,217834.73,1501,estimates,1954
21plus,male,209920.506,1501,estimates,1954
25plus,male,179813.49,1501,estimates,1954
50plus,male,50746.608,1501,estimates,1954
60plus,male,23301.703,1501,estimates,1954
65plus,male,14483.035,1501,estimates,1954
70plus,male,7911.216,1501,estimates,1954
75plus,male,4002.2,1501,estimates,1954
80plus,male,1562.549,1501,estimates,1954
85plus,male,461.387,1501,estimates,1954
90plus,male,103.471,1501,estimates,1954
total,male,424510.018,1501,estimates,1954
0_1,female,29966.619,1501,estimates,1955
0_4,female,67581.961,1501,estimates,1955
0_14,female,162866.082,1501,estimates,1955
0_17,female,188667.045,1501,estimates,1955
0_19,female,205159.422,1501,estimates,1955
0_24,female,242604.46,1501,estimates,1955
3_4,female,24231.663,1501,estimates,1955
3_5,female,35315.326,1501,estimates,1955
3_6,female,45851.479,1501,estimates,1955
4_5,female,22817.811,1501,estimates,1955
4_6,female,33353.964,1501,estimates,1955
5_14,female,95284.121,1501,estimates,1955
5_10,female,60000.729,1501,estimates,1955
5_11,female,68992.588,1501,estimates,1955
6_9,female,39740.583,1501,estimates,1955
6_10,female,48917.066,1501,estimates,1955
6_11,female,57908.925,1501,estimates,1955
6_12,female,66762.938,1501,estimates,1955
7_10,female,38380.913,1501,estimates,1955
7_12,female,56226.785,1501,estimates,1955
11_16,female,52538.703,1501,estimates,1955
11_17,female,61084.355,1501,estimates,1955
11_18,female,69452.108,1501,estimates,1955
12_14,female,26291.533,1501,estimates,1955
12_16,female,43546.844,1501,estimates,1955
12_17,female,52092.496,1501,estimates,1955
12_18,female,60460.249,1501,estimates,1955
13_17,female,43238.483,1501,estimates,1955
13_18,female,51606.236,1501,estimates,1955
13_19,female,59730.86,1501,estimates,1955
15_17,female,25800.963,1501,estimates,1955
18_23,female,46791.215,1501,estimates,1955
15_24,female,79738.378,1501,estimates,1955
15_49,female,206202.978,1501,estimates,1955
15_59,female,234069.294,1501,estimates,1955
15_64,female,243280.351,1501,estimates,1955
20_64,female,200987.011,1501,estimates,1955
20_69,female,208332.81,1501,estimates,1955
25_49,female,126464.6,1501,estimates,1955
25_64,female,163541.973,1501,estimates,1955
25_69,female,170887.772,1501,estimates,1955
15plus,female,260182.287,1501,estimates,1955
16plus,female,251547.164,1501,estimates,1955
17plus,female,242926.976,1501,estimates,1955
18plus,female,234381.324,1501,estimates,1955
20plus,female,217888.947,1501,estimates,1955
21plus,female,209993.002,1501,estimates,1955
25plus,female,180443.909,1501,estimates,1955
50plus,female,53979.309,1501,estimates,1955
60plus,female,26112.993,1501,estimates,1955
65plus,female,16901.936,1501,estimates,1955
70plus,female,9556.137,1501,estimates,1955
75plus,female,4992.11,1501,estimates,1955
80plus,female,2102.376,1501,estimates,1955
85plus,female,665.142,1501,estimates,1955
90plus,female,170.102,1501,estimates,1955
total,female,423048.369,1501,estimates,1955
0_1,male,31347.46,1501,estimates,1955
0_4,male,70383.208,1501,estimates,1955
0_14,male,168291.724,1501,estimates,1955
0_17,male,194568.914,1501,estimates,1955
0_19,male,211392.565,1501,estimates,1955
0_24,male,250000.648,1501,estimates,1955
3_4,male,25107.297,1501,estimates,1955
3_5,male,36548.173,1501,estimates,1955
3_6,male,47402.797,1501,estimates,1955
4_5,male,23581.837,1501,estimates,1955
4_6,male,34436.461,1501,estimates,1955
5_14,male,97908.516,1501,estimates,1955
5_10,male,61728.885,1501,estimates,1955
5_11,male,70965.071,1501,estimates,1955
6_9,male,40867.553,1501,estimates,1955
6_10,male,50288.009,1501,estimates,1955
6_11,male,59524.195,1501,estimates,1955
6_12,male,68616.647,1501,estimates,1955
7_10,male,39433.385,1501,estimates,1955
7_12,male,57762.023,1501,estimates,1955
11_16,male,53763.758,1501,estimates,1955
11_17,male,62456.821,1501,estimates,1955
11_18,male,70980.506,1501,estimates,1955
12_14,male,26943.445,1501,estimates,1955
12_16,male,44527.572,1501,estimates,1955
12_17,male,53220.635,1501,estimates,1955
12_18,male,61744.32,1501,estimates,1955
13_17,male,44128.183,1501,estimates,1955
13_18,male,52651.868,1501,estimates,1955
13_19,male,60951.834,1501,estimates,1955
15_17,male,26277.19,1501,estimates,1955
18_23,male,48013.509,1501,estimates,1955
15_24,male,81708.924,1501,estimates,1955
15_49,male,213414.767,1501,estimates,1955
15_59,male,241574.517,1501,estimates,1955
15_64,male,250578.731,1501,estimates,1955
20_64,male,207477.89,1501,estimates,1955
20_69,male,214183.854,1501,estimates,1955
25_49,male,131705.843,1501,estimates,1955
25_64,male,168869.807,1501,estimates,1955
