agebroad,gender,population,region,variant,year
"Region, subregion, country or area *",female,Southern Asia,5501,estimates,1950
0_1,female,15631.974,5501,estimates,1950
0_4,female,35846.008,5501,estimates,1950
0_14,female,92307.281,5501,estimates,1950
0_17,female,107347.049,5501,estimates,1950
0_19,female,116770.164,5501,estimates,1950
0_24,female,138174.524,5501,estimates,1950
3_4,female,13122.308,5501,estimates,1950
3_5,female,19283.008,5501,estimates,1950
3_6,female,25249.686,5501,estimates,1950
4_5,female,12568.063,5501,estimates,1950
4_6,female,18534.741,5501,estimates,1950
5_14,female,56461.273,5501,estimates,1950
5_10,female,34825.793,5501,estimates,1950
5_11,female,40357.529,5501,estimates,1950
6_9,female,23104.828,5501,estimates,1950
6_10,female,28665.093,5501,estimates,1950
6_11,female,34196.829,5501,estimates,1950
6_12,female,39676.555,5501,estimates,1950
7_10,female,22698.415,5501,estimates,1950
7_12,female,33709.877,5501,estimates,1950
11_16,female,31777.536,5501,estimates,1950
11_17,female,36675.248,5501,estimates,1950
11_18,female,41449.967,5501,estimates,1950
12_14,female,16103.744,5501,estimates,1950
12_16,female,26245.8,5501,estimates,1950
12_17,female,31143.512,5501,estimates,1950
12_18,female,35918.231,5501,estimates,1950
13_17,female,25663.786,5501,estimates,1950
13_18,female,30438.505,5501,estimates,1950
13_19,female,35086.901,5501,estimates,1950
15_17,female,15039.768,5501,estimates,1950
18_23,female,26771.161,5501,estimates,1950
15_24,female,45867.243,5501,estimates,1950
15_49,female,117448.546,5501,estimates,1950
15_59,female,132207.863,5501,estimates,1950
15_64,female,137611.113,5501,estimates,1950
20_64,female,113148.23,5501,estimates,1950
20_69,female,116471.566,5501,estimates,1950
25_49,female,71581.303,5501,estimates,1950
25_64,female,91743.87,5501,estimates,1950
25_69,female,95067.206,5501,estimates,1950
15plus,female,146193.416,5501,estimates,1950
16plus,female,141066.297,5501,estimates,1950
17plus,female,136051.36,5501,estimates,1950
18plus,female,131153.648,5501,estimates,1950
20plus,female,121730.533,5501,estimates,1950
21plus,female,117208.846,5501,estimates,1950
25plus,female,100326.173,5501,estimates,1950
50plus,female,28744.87,5501,estimates,1950
60plus,female,13985.553,5501,estimates,1950
65plus,female,8582.303,5501,estimates,1950
70plus,female,5258.967,5501,estimates,1950
75plus,female,2736.07,5501,estimates,1950
80plus,female,1173.875,5501,estimates,1950
85plus,female,393.717,5501,estimates,1950
90plus,female,98.339,5501,estimates,1950
total,female,238500.697,5501,estimates,1950
"Region, subregion, country or area *",male,Southern Asia,5501,estimates,1950
0_1,male,15840.021,5501,estimates,1950
0_4,male,36700.133,5501,estimates,1950
0_14,male,95408.642,5501,estimates,1950
0_17,male,111160.908,5501,estimates,1950
0_19,male,121178.303,5501,estimates,1950
0_24,male,144510.236,5501,estimates,1950
3_4,male,13583.428,5501,estimates,1950
3_5,male,19997.534,5501,estimates,1950
3_6,male,26220.745,5501,estimates,1950
4_5,male,13063.131,5501,estimates,1950
4_6,male,19286.342,5501,estimates,1950
5_14,male,58708.509,5501,estimates,1950
5_10,male,36282.934,5501,estimates,1950
5_11,male,42013.207,5501,estimates,1950
6_9,male,24091.113,5501,estimates,1950
6_10,male,29868.828,5501,estimates,1950
6_11,male,35599.101,5501,estimates,1950
6_12,male,41267.388,5501,estimates,1950
7_10,male,23645.617,5501,estimates,1950
7_12,male,35044.177,5501,estimates,1950
11_16,male,33025.96,5501,estimates,1950
11_17,male,38177.841,5501,estimates,1950
11_18,male,43233.862,5501,estimates,1950
12_14,male,16695.302,5501,estimates,1950
12_16,male,27295.687,5501,estimates,1950
12_17,male,32447.568,5501,estimates,1950
12_18,male,37503.589,5501,estimates,1950
13_17,male,26779.281,5501,estimates,1950
13_18,male,31835.302,5501,estimates,1950
13_19,male,36796.676,5501,estimates,1950
15_17,male,15752.266,5501,estimates,1950
18_23,male,28891.014,5501,estimates,1950
15_24,male,49101.594,5501,estimates,1950
15_49,male,128688.483,5501,estimates,1950
15_59,male,144984.717,5501,estimates,1950
15_64,male,150631.236,5501,estimates,1950
20_64,male,124861.575,5501,estimates,1950
20_69,male,128405.186,5501,estimates,1950
25_49,male,79586.889,5501,estimates,1950
25_64,male,101529.642,5501,estimates,1950
25_69,male,105073.253,5501,estimates,1950
15plus,male,159429.21,5501,estimates,1950
16plus,male,154079.139,5501,estimates,1950
17plus,male,148828.825,5501,estimates,1950
18plus,male,143676.944,5501,estimates,1950
20plus,male,133659.549,5501,estimates,1950
21plus,male,128793.757,5501,estimates,1950
25plus,male,110327.616,5501,estimates,1950
50plus,male,30740.727,5501,estimates,1950
60plus,male,14444.493,5501,estimates,1950
65plus,male,8797.974,5501,estimates,1950
70plus,male,5254.363,5501,estimates,1950
75plus,male,2584.287,5501,estimates,1950
80plus,male,1003.737,5501,estimates,1950
85plus,male,284.262,5501,estimates,1950
90plus,male,55.967,5501,estimates,1950
total,male,254837.852,5501,estimates,1950
"Region, subregion, country or area *",female,Southern Asia,5501,estimates,1951
0_1,female,16417.143,5501,estimates,1951
0_4,female,37287.667,5501,estimates,1951
0_14,female,94301.819,5501,estimates,1951
0_17,female,109530.385,5501,estimates,1951
0_19,female,119092.891,5501,estimates,1951
0_24,female,140817.075,5501,estimates,1951
3_4,female,13519.341,5501,estimates,1951
3_5,female,19823.296,5501,estimates,1951
3_6,female,25901.096,5501,estimates,1951
4_5,female,12890.409,5501,estimates,1951
4_6,female,18968.209,5501,estimates,1951
5_14,female,57014.152,5501,estimates,1951
5_10,female,35269.496,5501,estimates,1951
5_11,female,40782.151,5501,estimates,1951
6_9,female,23394.905,5501,estimates,1951
6_10,female,28965.541,5501,estimates,1951
6_11,female,34478.196,5501,estimates,1951
6_12,female,39959.139,5501,estimates,1951
7_10,female,22887.741,5501,estimates,1951
7_12,female,33881.339,5501,estimates,1951
11_16,female,32012.294,5501,estimates,1951
11_17,female,36973.222,5501,estimates,1951
11_18,female,41816.042,5501,estimates,1951
12_14,female,16232.001,5501,estimates,1951
12_16,female,26499.639,5501,estimates,1951
12_17,female,31460.567,5501,estimates,1951
12_18,female,36303.387,5501,estimates,1951
13_17,female,25979.624,5501,estimates,1951
13_18,female,30822.444,5501,estimates,1951
13_19,female,35542.13,5501,estimates,1951
15_17,female,15228.566,5501,estimates,1951
18_23,female,27180.345,5501,estimates,1951
15_24,female,46515.256,5501,estimates,1951
15_49,female,118986.484,5501,estimates,1951
15_59,female,133965.627,5501,estimates,1951
15_64,female,139326.943,5501,estimates,1951
20_64,female,114535.871,5501,estimates,1951
20_69,female,117990.75,5501,estimates,1951
25_49,female,72471.228,5501,estimates,1951
25_64,female,92811.687,5501,estimates,1951
25_69,female,96266.566,5501,estimates,1951
15plus,female,148037.906,5501,estimates,1951
16plus,female,142844.636,5501,estimates,1951
17plus,female,137770.268,5501,estimates,1951
18plus,female,132809.34,5501,estimates,1951
20plus,female,123246.834,5501,estimates,1951
21plus,female,118653.146,5501,estimates,1951
25plus,female,101522.65,5501,estimates,1951
50plus,female,29051.422,5501,estimates,1951
60plus,female,14072.279,5501,estimates,1951
65plus,female,8710.963,5501,estimates,1951
70plus,female,5256.084,5501,estimates,1951
75plus,female,2803.519,5501,estimates,1951
80plus,female,1228.372,5501,estimates,1951
85plus,female,425.439,5501,estimates,1951
90plus,female,109.111,5501,estimates,1951
total,female,242339.725,5501,estimates,1951
"Region, subregion, country or area *",male,Southern Asia,5501,estimates,1951
0_1,male,16828.307,5501,estimates,1951
0_4,male,38298.394,5501,estimates,1951
0_14,male,97642.372,5501,estimates,1951
0_17,male,113542.427,5501,estimates,1951
0_19,male,123638.989,5501,estimates,1951
0_24,male,147194.901,5501,estimates,1951
3_4,male,13951.811,5501,estimates,1951
3_5,male,20502.611,5501,estimates,1951
3_6,male,26837.738,5501,estimates,1951
4_5,male,13366.598,5501,estimates,1951
4_6,male,19701.725,5501,estimates,1951
5_14,male,59343.978,5501,estimates,1951
5_10,male,36784.436,5501,estimates,1951
5_11,male,42518.38,5501,estimates,1951
6_9,male,24426.04,5501,estimates,1951
6_10,male,30233.636,5501,estimates,1951
6_11,male,35967.58,5501,estimates,1951
6_12,male,41651.514,5501,estimates,1951
7_10,male,23898.509,5501,estimates,1951
7_12,male,35316.387,5501,estimates,1951
11_16,male,33262.999,5501,estimates,1951
