agebroad,gender,population,region,variant,year
0_1,female,6602.961,947,estimates,1950
0_4,female,15179.285,947,estimates,1950
0_14,female,37439.445,947,estimates,1950
0_17,female,43015.169,947,estimates,1950
0_19,female,46496.157,947,estimates,1950
0_24,female,54383.534,947,estimates,1950
3_4,female,5561.776,947,estimates,1950
3_5,female,8146.262,947,estimates,1950
3_6,female,10621.674,947,estimates,1950
4_5,female,5293.997,947,estimates,1950
4_6,female,7769.409,947,estimates,1950
5_14,female,22260.16,947,estimates,1950
5_10,female,14128.351,947,estimates,1950
5_11,female,16239.868,947,estimates,1950
6_9,female,9379.829,947,estimates,1950
6_10,female,11543.865,947,estimates,1950
6_11,female,13655.382,947,estimates,1950
6_12,female,15715.962,947,estimates,1950
7_10,female,9068.453,947,estimates,1950
7_12,female,13240.55,947,estimates,1950
11_16,female,11894.294,947,estimates,1950
11_17,female,13707.533,947,estimates,1950
11_18,female,15472.689,947,estimates,1950
12_14,female,6020.292,947,estimates,1950
12_16,female,9782.777,947,estimates,1950
12_17,female,11596.016,947,estimates,1950
12_18,female,13361.172,947,estimates,1950
13_17,female,9535.436,947,estimates,1950
13_18,female,11300.592,947,estimates,1950
13_19,female,13016.424,947,estimates,1950
15_17,female,5575.724,947,estimates,1950
18_23,female,9880.58,947,estimates,1950
15_24,female,16944.089,947,estimates,1950
15_49,female,42493.912,947,estimates,1950
15_59,female,48046.045,947,estimates,1950
15_64,female,50016.542,947,estimates,1950
20_64,female,40959.83,947,estimates,1950
20_69,female,42410.634,947,estimates,1950
25_49,female,25549.823,947,estimates,1950
25_64,female,33072.453,947,estimates,1950
25_69,female,34523.257,947,estimates,1950
15plus,female,53262.725,947,estimates,1950
16plus,female,51359.047,947,estimates,1950
17plus,female,49500.24,947,estimates,1950
18plus,female,47687.001,947,estimates,1950
20plus,female,44206.013,947,estimates,1950
21plus,female,42537.607,947,estimates,1950
25plus,female,36318.636,947,estimates,1950
50plus,female,10768.813,947,estimates,1950
60plus,female,5216.68,947,estimates,1950
65plus,female,3246.183,947,estimates,1950
70plus,female,1795.379,947,estimates,1950
75plus,female,841.34,947,estimates,1950
80plus,female,314.628,947,estimates,1950
85plus,female,84.748,947,estimates,1950
90plus,female,15.4,947,estimates,1950
total,female,90702.17,947,estimates,1950
0_1,male,6657.305,947,estimates,1950
0_4,male,15274.371,947,estimates,1950
0_14,male,37509.66,947,estimates,1950
0_17,male,43096.279,947,estimates,1950
0_19,male,46588.373,947,estimates,1950
0_24,male,54485.986,947,estimates,1950
3_4,male,5584.109,947,estimates,1950
3_5,male,8173.72,947,estimates,1950
3_6,male,10651.028,947,estimates,1950
4_5,male,5308.075,947,estimates,1950
4_6,male,7785.383,947,estimates,1950
5_14,male,22235.289,947,estimates,1950
5_10,male,14122.095,947,estimates,1950
5_11,male,16227.253,947,estimates,1950
6_9,male,9373.867,947,estimates,1950
6_10,male,11532.484,947,estimates,1950
6_11,male,13637.642,947,estimates,1950
6_12,male,15692.073,947,estimates,1950
7_10,male,9055.176,947,estimates,1950
7_12,male,13214.765,947,estimates,1950
11_16,male,11880.662,947,estimates,1950
11_17,male,13699.813,947,estimates,1950
11_18,male,15471.04,947,estimates,1950
12_14,male,6008.036,947,estimates,1950
12_16,male,9775.504,947,estimates,1950
12_17,male,11594.655,947,estimates,1950
12_18,male,13365.882,947,estimates,1950
13_17,male,9540.224,947,estimates,1950
13_18,male,11311.451,947,estimates,1950
13_19,male,13032.318,947,estimates,1950
15_17,male,5586.619,947,estimates,1950
18_23,male,9902.321,947,estimates,1950
15_24,male,16976.326,947,estimates,1950
15_49,male,42177.247,947,estimates,1950
15_59,male,47167.207,947,estimates,1950
15_64,male,48841.679,947,estimates,1950
20_64,male,39762.966,947,estimates,1950
20_69,male,40952.073,947,estimates,1950
25_49,male,25200.921,947,estimates,1950
25_64,male,31865.353,947,estimates,1950
25_69,male,33054.46,947,estimates,1950
15plus,male,51409.216,947,estimates,1950
16plus,male,49504.539,947,estimates,1950
17plus,male,47641.748,947,estimates,1950
18plus,male,45822.597,947,estimates,1950
20plus,male,42330.503,947,estimates,1950
21plus,male,40657.919,947,estimates,1950
25plus,male,34432.89,947,estimates,1950
50plus,male,9231.969,947,estimates,1950
60plus,male,4242.009,947,estimates,1950
65plus,male,2567.537,947,estimates,1950
70plus,male,1378.43,947,estimates,1950
75plus,male,615.08,947,estimates,1950
80plus,male,221.381,947,estimates,1950
85plus,male,55.041,947,estimates,1950
90plus,male,8.358,947,estimates,1950
total,male,88918.876,947,estimates,1950
0_1,female,6796.999,947,estimates,1951
0_4,female,15613.497,947,estimates,1951
0_14,female,38362.058,947,estimates,1951
0_17,female,44019.069,947,estimates,1951
0_19,female,47556.964,947,estimates,1951
0_24,female,55573.354,947,estimates,1951
3_4,female,5716.081,947,estimates,1951
3_5,female,8370.361,947,estimates,1951
3_6,female,10911.766,947,estimates,1951
4_5,female,5438.289,947,estimates,1951
4_6,female,7979.694,947,estimates,1951
5_14,female,22748.561,947,estimates,1951
5_10,female,14482.886,947,estimates,1951
5_11,female,16628.46,947,estimates,1951
6_9,female,9621.254,947,estimates,1951
6_10,female,11828.606,947,estimates,1951
6_11,female,13974.18,947,estimates,1951
6_12,female,16066.437,947,estimates,1951
7_10,female,9287.201,947,estimates,1951
7_12,female,13525.032,947,estimates,1951
11_16,female,12083.698,947,estimates,1951
11_17,female,13922.686,947,estimates,1951
11_18,female,15715.683,947,estimates,1951
12_14,female,6120.101,947,estimates,1951
12_16,female,9938.124,947,estimates,1951
12_17,female,11777.112,947,estimates,1951
12_18,female,13570.109,947,estimates,1951
13_17,female,9684.855,947,estimates,1951
13_18,female,11477.852,947,estimates,1951
13_19,female,13222.75,947,estimates,1951
15_17,female,5657.011,947,estimates,1951
18_23,female,10041.844,947,estimates,1951
15_24,female,17211.296,947,estimates,1951
15_49,female,43175.875,947,estimates,1951
15_59,female,48797.299,947,estimates,1951
15_64,female,50783.006,947,estimates,1951
20_64,female,41588.1,947,estimates,1951
20_69,female,43046.409,947,estimates,1951
25_49,female,25964.579,947,estimates,1951
25_64,female,33571.71,947,estimates,1951
25_69,female,35030.019,947,estimates,1951
15plus,female,54067.511,947,estimates,1951
16plus,female,52133.947,947,estimates,1951
17plus,female,50249.488,947,estimates,1951
18plus,female,48410.5,947,estimates,1951
20plus,female,44872.605,947,estimates,1951
21plus,female,43176.796,947,estimates,1951
25plus,female,36856.215,947,estimates,1951
50plus,female,10891.636,947,estimates,1951
60plus,female,5270.212,947,estimates,1951
65plus,female,3284.505,947,estimates,1951
70plus,female,1826.196,947,estimates,1951
75plus,female,867.173,947,estimates,1951
80plus,female,333.453,947,estimates,1951
85plus,female,94.937,947,estimates,1951
90plus,female,18.093,947,estimates,1951
total,female,92429.569,947,estimates,1951
0_1,male,6841.272,947,estimates,1951
0_4,male,15702.979,947,estimates,1951
0_14,male,38432.903,947,estimates,1951
0_17,male,44088.673,947,estimates,1951
0_19,male,47633.567,947,estimates,1951
0_24,male,55650.881,947,estimates,1951
3_4,male,5741.74,947,estimates,1951
3_5,male,8403.138,947,estimates,1951
3_6,male,10948.519,947,estimates,1951
4_5,male,5456.172,947,estimates,1951
4_6,male,8001.553,947,estimates,1951
5_14,male,22729.924,947,estimates,1951
5_10,male,14487.479,947,estimates,1951
5_11,male,16627.678,947,estimates,1951
