agebroad,gender,population,region,variant,year
"Region, subregion, country or area *",female,Low-income countries,1500,estimates,1950
0_1,female,4683.301,1500,estimates,1950
0_4,female,10827.917,1500,estimates,1950
0_14,female,27075.121,1500,estimates,1950
0_17,female,31151.038,1500,estimates,1950
0_19,female,33689.408,1500,estimates,1950
0_24,female,39429.772,1500,estimates,1950
3_4,female,3993.255,1500,estimates,1950
3_5,female,5859.817,1500,estimates,1950
3_6,female,7654.015,1500,estimates,1950
4_5,female,3815.935,1500,estimates,1950
4_6,female,5610.133,1500,estimates,1950
5_14,female,16247.204,1500,estimates,1950
5_10,female,10279.784,1500,estimates,1950
5_11,female,11828.918,1500,estimates,1950
6_9,female,6828.172,1500,estimates,1950
6_10,female,8413.222,1500,estimates,1950
6_11,female,9962.356,1500,estimates,1950
6_12,female,11475.357,1500,estimates,1950
7_10,female,6619.024,1500,estimates,1950
7_12,female,9681.159,1500,estimates,1950
11_16,female,8720.1,1500,estimates,1950
11_17,female,10043.337,1500,estimates,1950
11_18,female,11330.59,1500,estimates,1950
12_14,female,4418.286,1500,estimates,1950
12_16,female,7170.966,1500,estimates,1950
12_17,female,8494.203,1500,estimates,1950
12_18,female,9781.456,1500,estimates,1950
13_17,female,6981.202,1500,estimates,1950
13_18,female,8268.455,1500,estimates,1950
13_19,female,9519.572,1500,estimates,1950
15_17,female,4075.917,1500,estimates,1950
18_23,female,7197.67,1500,estimates,1950
15_24,female,12354.651,1500,estimates,1950
15_49,female,30674.197,1500,estimates,1950
15_59,female,34509.154,1500,estimates,1950
15_64,female,35850.189,1500,estimates,1950
20_64,female,29235.902,1500,estimates,1950
20_69,female,30234.316,1500,estimates,1950
25_49,female,18319.546,1500,estimates,1950
25_64,female,23495.538,1500,estimates,1950
25_69,female,24493.952,1500,estimates,1950
15plus,female,38024.88,1500,estimates,1950
16plus,female,36630.813,1500,estimates,1950
17plus,female,35272.2,1500,estimates,1950
18plus,female,33948.963,1500,estimates,1950
20plus,female,31410.593,1500,estimates,1950
21plus,female,30194.631,1500,estimates,1950
25plus,female,25670.229,1500,estimates,1950
50plus,female,7350.683,1500,estimates,1950
60plus,female,3515.726,1500,estimates,1950
65plus,female,2174.691,1500,estimates,1950
70plus,female,1176.277,1500,estimates,1950
75plus,female,553.614,1500,estimates,1950
80plus,female,200.006,1500,estimates,1950
85plus,female,51.167,1500,estimates,1950
90plus,female,9.086,1500,estimates,1950
total,female,65100.001,1500,estimates,1950
"Region, subregion, country or area *",male,Low-income countries,1500,estimates,1950
0_1,male,4643.628,1500,estimates,1950
0_4,male,10737.178,1500,estimates,1950
0_14,male,26777.289,1500,estimates,1950
0_17,male,30756.418,1500,estimates,1950
0_19,male,33226.416,1500,estimates,1950
0_24,male,38803.685,1500,estimates,1950
3_4,male,3959.902,1500,estimates,1950
3_5,male,5810.049,1500,estimates,1950
3_6,male,7587.55,1500,estimates,1950
4_5,male,3783.053,1500,estimates,1950
4_6,male,5560.554,1500,estimates,1950
5_14,male,16040.111,1500,estimates,1950
5_10,male,10171.436,1500,estimates,1950
5_11,male,11698.753,1500,estimates,1950
6_9,male,6756.758,1500,estimates,1950
6_10,male,8321.289,1500,estimates,1950
6_11,male,9848.606,1500,estimates,1950
6_12,male,11338.141,1500,estimates,1950
7_10,male,6543.788,1500,estimates,1950
7_12,male,9560.64,1500,estimates,1950
11_16,male,8558.663,1500,estimates,1950
11_17,male,9847.804,1500,estimates,1950
11_18,male,11100.628,1500,estimates,1950
12_14,male,4341.358,1500,estimates,1950
12_16,male,7031.346,1500,estimates,1950
12_17,male,8320.487,1500,estimates,1950
12_18,male,9573.311,1500,estimates,1950
13_17,male,6830.952,1500,estimates,1950
13_18,male,8083.776,1500,estimates,1950
13_19,male,9300.95,1500,estimates,1950
15_17,male,3979.129,1500,estimates,1950
18_23,male,6998.999,1500,estimates,1950
15_24,male,12026.396,1500,estimates,1950
15_49,male,29794.804,1500,estimates,1950
15_59,male,33246.417,1500,estimates,1950
15_64,male,34420.631,1500,estimates,1950
20_64,male,27971.504,1500,estimates,1950
20_69,male,28824.693,1500,estimates,1950
25_49,male,17768.408,1500,estimates,1950
25_64,male,22394.235,1500,estimates,1950
25_69,male,23247.424,1500,estimates,1950
15plus,male,36219.334,1500,estimates,1950
16plus,male,34855.435,1500,estimates,1950
17plus,male,33529.346,1500,estimates,1950
18plus,male,32240.205,1500,estimates,1950
20plus,male,29770.207,1500,estimates,1950
21plus,male,28587.654,1500,estimates,1950
25plus,male,24192.938,1500,estimates,1950
50plus,male,6424.53,1500,estimates,1950
60plus,male,2972.917,1500,estimates,1950
65plus,male,1798.703,1500,estimates,1950
70plus,male,945.514,1500,estimates,1950
75plus,male,422.841,1500,estimates,1950
80plus,male,146.655,1500,estimates,1950
85plus,male,32.676,1500,estimates,1950
90plus,male,4.62,1500,estimates,1950
total,male,62996.623,1500,estimates,1950
"Region, subregion, country or area *",female,Low-income countries,1500,estimates,1951
0_1,female,4757.038,1500,estimates,1951
0_4,female,11033.988,1500,estimates,1951
0_14,female,27565.084,1500,estimates,1951
0_17,female,31691.723,1500,estimates,1951
0_19,female,34261.877,1500,estimates,1951
0_24,female,40075.34,1500,estimates,1951
3_4,female,4078.953,1500,estimates,1951
3_5,female,5985.116,1500,estimates,1951
3_6,female,7817.292,1500,estimates,1951
4_5,female,3897.226,1500,estimates,1951
4_6,female,5729.402,1500,estimates,1951
5_14,female,16531.096,1500,estimates,1951
5_10,female,10485.086,1500,estimates,1951
5_11,female,12052.606,1500,estimates,1951
6_9,female,6969.117,1500,estimates,1951
6_10,female,8578.923,1500,estimates,1951
6_11,female,10146.443,1500,estimates,1951
6_12,female,11677.145,1500,estimates,1951
7_10,female,6746.747,1500,estimates,1951
7_12,female,9844.969,1500,estimates,1951
11_16,female,8833.838,1500,estimates,1951
11_17,female,10172.649,1500,estimates,1951
11_18,female,11475.7,1500,estimates,1951
12_14,female,4478.49,1500,estimates,1951
12_16,female,7266.318,1500,estimates,1951
12_17,female,8605.129,1500,estimates,1951
12_18,female,9908.18,1500,estimates,1951
13_17,female,7074.427,1500,estimates,1951
13_18,female,8377.478,1500,estimates,1951
13_19,female,9644.581,1500,estimates,1951
15_17,female,4126.639,1500,estimates,1951
18_23,female,7288.373,1500,estimates,1951
15_24,female,12510.256,1500,estimates,1951
15_49,female,31079.225,1500,estimates,1951
15_59,female,34961.664,1500,estimates,1951
15_64,female,36310.374,1500,estimates,1951
20_64,female,29613.581,1500,estimates,1951
20_69,female,30615.217,1500,estimates,1951
25_49,female,18568.969,1500,estimates,1951
25_64,female,23800.118,1500,estimates,1951
25_69,female,24801.754,1500,estimates,1951
15plus,female,38512.255,1500,estimates,1951
16plus,female,37099.282,1500,estimates,1951
17plus,female,35724.427,1500,estimates,1951
18plus,female,34385.616,1500,estimates,1951
20plus,female,31815.462,1500,estimates,1951
21plus,female,30584.201,1500,estimates,1951
25plus,female,26001.999,1500,estimates,1951
50plus,female,7433.03,1500,estimates,1951
60plus,female,3550.591,1500,estimates,1951
65plus,female,2201.881,1500,estimates,1951
70plus,female,1200.245,1500,estimates,1951
75plus,female,569.071,1500,estimates,1951
80plus,female,214.166,1500,estimates,1951
85plus,female,57.783,1500,estimates,1951
90plus,female,10.598,1500,estimates,1951
total,female,66077.339,1500,estimates,1951
"Region, subregion, country or area *",male,Low-income countries,1500,estimates,1951
0_1,male,4735.12,1500,estimates,1951
0_4,male,10950.58,1500,estimates,1951
0_14,male,27283.389,1500,estimates,1951
0_17,male,31316.697,1500,estimates,1951
0_19,male,33814.709,1500,estimates,1951
0_24,male,39449.834,1500,estimates,1951
3_4,male,4038.927,1500,estimates,1951
3_5,male,5926.416,1500,estimates,1951
3_6,male,7740.721,1500,estimates,1951
4_5,male,3859.018,1500,estimates,1951
4_6,male,5673.323,1500,estimates,1951
5_14,male,16332.809,1500,estimates,1951
5_10,male,10377.986,1500,estimates,1951
5_11,male,11925.199,1500,estimates,1951
6_9,male,6899.649,1500,estimates,1951
6_10,male,8490.497,1500,estimates,1951
6_11,male,10037.71,1500,estimates,1951
6_12,male,11546.767,1500,estimates,1951
7_10,male,6676.192,1500,estimates,1951
7_12,male,9732.462,1500,estimates,1951
11_16,male,8683.111,1500,estimates,1951
11_17,male,9988.131,1500,estimates,1951
11_18,male,11255.459,1500,estimates,1951
12_14,male,4407.61,1500,estimates,1951
12_16,male,7135.898,1500,estimates,1951
12_17,male,8440.918,1500,estimates,1951
12_18,male,9708.246,1500,estimates,1951
13_17,male,6931.861,1500,estimates,1951
13_18,male,8199.189,1500,estimates,1951
13_19,male,9429.873,1500,estimates,1951
15_17,male,4033.308,1500,estimates,1951
18_23,male,7073.141,1500,estimates,1951
15_24,male,12166.445,1500,estimates,1951
15_49,male,30129.447,1500,estimates,1951
15_59,male,33617.911,1500,estimates,1951
15_64,male,34793.097,1500,estimates,1951
20_64,male,28261.777,1500,estimates,1951
20_69,male,29113.406,1500,estimates,1951
25_49,male,17963.002,1500,estimates,1951
25_64,male,22626.652,1500,estimates,1951
25_69,male,23478.281,1500,estimates,1951
15plus,male,36608.409,1500,estimates,1951
16plus,male,35223.896,1500,estimates,1951
17plus,male,33880.121,1500,estimates,1951
18plus,male,32575.101,1500,estimates,1951
20plus,male,30077.089,1500,estimates,1951
21plus,male,28882.096,1500,estimates,1951
25plus,male,24441.964,1500,estimates,1951
50plus,male,6478.962,1500,estimates,1951
60plus,male,2990.498,1500,estimates,1951
65plus,male,1815.312,1500,estimates,1951
70plus,male,963.683,1500,estimates,1951
75plus,male,436.041,1500,estimates,1951
80plus,male,157.111,1500,estimates,1951
85plus,male,38.24,1500,estimates,1951
90plus,male,5.578,1500,estimates,1951
total,male,63891.798,1500,estimates,1951
"Region, subregion, country or area *",female,Low-income countries,1500,estimates,1952
0_1,female,4772.824,1500,estimates,1952
0_4,female,11172.226,1500,estimates,1952
0_14,female,28019.838,1500,estimates,1952
0_17,female,32216.172,1500,estimates,1952
0_19,female,34825.226,1500,estimates,1952
0_24,female,40727.982,1500,estimates,1952
3_4,female,4158.278,1500,estimates,1952
3_5,female,6101.682,1500,estimates,1952
3_6,female,7969.633,1500,estimates,1952
4_5,female,3973.168,1500,estimates,1952
4_6,female,5841.119,1500,estimates,1952
5_14,female,16847.612,1500,estimates,1952
5_10,female,10700.79,1500,estimates,1952
5_11,female,12297.697,1500,estimates,1952
6_9,female,7112.421,1500,estimates,1952
6_10,female,8757.386,1500,estimates,1952
6_11,female,10354.293,1500,estimates,1952
6_12,female,11908.705,1500,estimates,1952
7_10,female,6889.435,1500,estimates,1952
7_12,female,10040.754,1500,estimates,1952
11_16,female,8983.679,1500,estimates,1952
11_17,female,10343.156,1500,estimates,1952
11_18,female,11665.831,1500,estimates,1952
12_14,female,4549.915,1500,estimates,1952
12_16,female,7386.772,1500,estimates,1952
12_17,female,8746.249,1500,estimates,1952
12_18,female,10068.924,1500,estimates,1952
13_17,female,7191.837,1500,estimates,1952
13_18,female,8514.512,1500,estimates,1952
13_19,female,9800.891,1500,estimates,1952
15_17,female,4196.334,1500,estimates,1952
18_23,female,7399.605,1500,estimates,1952
15_24,female,12708.144,1500,estimates,1952
15_49,female,31569.517,1500,estimates,1952
15_59,female,35516.394,1500,estimates,1952
15_64,female,36881.004,1500,estimates,1952
20_64,female,30075.616,1500,estimates,1952
20_69,female,31080.17,1500,estimates,1952
25_49,female,18861.373,1500,estimates,1952
25_64,female,24172.86,1500,estimates,1952
25_69,female,25177.414,1500,estimates,1952
15plus,female,39103.676,1500,estimates,1952
16plus,female,37664.802,1500,estimates,1952
17plus,female,36266.819,1500,estimates,1952
18plus,female,34907.342,1500,estimates,1952
20plus,female,32298.288,1500,estimates,1952
21plus,female,31047.965,1500,estimates,1952
25plus,female,26395.532,1500,estimates,1952
50plus,female,7534.159,1500,estimates,1952
60plus,female,3587.282,1500,estimates,1952
65plus,female,2222.672,1500,estimates,1952
70plus,female,1218.118,1500,estimates,1952
75plus,female,574.934,1500,estimates,1952
80plus,female,222.774,1500,estimates,1952
85plus,female,62.207,1500,estimates,1952
90plus,female,11.966,1500,estimates,1952
total,female,67123.514,1500,estimates,1952
"Region, subregion, country or area *",male,Low-income countries,1500,estimates,1952
0_1,male,4788.569,1500,estimates,1952
0_4,male,11117.205,1500,estimates,1952
0_14,male,27769.633,1500,estimates,1952
0_17,male,31878.96,1500,estimates,1952
0_19,male,34415.212,1500,estimates,1952
0_24,male,40124.125,1500,estimates,1952
3_4,male,4111.424,1500,estimates,1952
3_5,male,6032.83,1500,estimates,1952
3_6,male,7880.084,1500,estimates,1952
4_5,male,3928.092,1500,estimates,1952
4_6,male,5775.346,1500,estimates,1952
5_14,male,16652.428,1500,estimates,1952
5_10,male,10588.483,1500,estimates,1952
5_11,male,12166.941,1500,estimates,1952
6_9,male,7038.985,1500,estimates,1952
6_10,male,8667.077,1500,estimates,1952
6_11,male,10245.535,1500,estimates,1952
6_12,male,11780.044,1500,estimates,1952
7_10,male,6819.823,1500,estimates,1952
7_12,male,9932.79,1500,estimates,1952
11_16,male,8845.864,1500,estimates,1952
11_17,male,10173.272,1500,estimates,1952
11_18,male,11460.724,1500,estimates,1952
12_14,male,4485.487,1500,estimates,1952
12_16,male,7267.406,1500,estimates,1952
12_17,male,8594.814,1500,estimates,1952
12_18,male,9882.266,1500,estimates,1952
13_17,male,7060.305,1500,estimates,1952
13_18,male,8347.757,1500,estimates,1952
13_19,male,9596.557,1500,estimates,1952
15_17,male,4109.327,1500,estimates,1952
18_23,male,7171.549,1500,estimates,1952
15_24,male,12354.492,1500,estimates,1952
15_49,male,30550.146,1500,estimates,1952
15_59,male,34092.59,1500,estimates,1952
15_64,male,35275.067,1500,estimates,1952
20_64,male,28629.488,1500,estimates,1952
20_69,male,29479.284,1500,estimates,1952
25_49,male,18195.654,1500,estimates,1952
25_64,male,22920.575,1500,estimates,1952
25_69,male,23770.371,1500,estimates,1952
15plus,male,37098.61,1500,estimates,1952
16plus,male,35685.662,1500,estimates,1952
17plus,male,34316.691,1500,estimates,1952
18plus,male,32989.283,1500,estimates,1952
