agebroad,gender,population,region,variant,year
0_1,female,956.101,911,estimates,1950
0_4,female,2200.164,911,estimates,1950
0_14,female,5483.592,911,estimates,1950
0_17,female,6315.841,911,estimates,1950
0_19,female,6838.731,911,estimates,1950
0_24,female,8041.039,911,estimates,1950
3_4,female,807.324,911,estimates,1950
3_5,female,1183.618,911,estimates,1950
3_6,female,1544.985,911,estimates,1950
4_5,female,769.932,911,estimates,1950
4_6,female,1131.299,911,estimates,1950
5_14,female,3283.428,911,estimates,1950
5_10,female,2072.028,911,estimates,1950
5_11,female,2385.672,911,estimates,1950
6_9,female,1375.59,911,estimates,1950
6_10,female,1695.734,911,estimates,1950
6_11,female,2009.378,911,estimates,1950
6_12,female,2316.382,911,estimates,1950
7_10,female,1334.367,911,estimates,1950
7_12,female,1955.015,911,estimates,1950
11_16,female,1772.827,911,estimates,1950
11_17,female,2043.649,911,estimates,1950
11_18,female,2308.164,911,estimates,1950
12_14,female,897.756,911,estimates,1950
12_16,female,1459.183,911,estimates,1950
12_17,female,1730.005,911,estimates,1950
12_18,female,1994.52,911,estimates,1950
13_17,female,1423.001,911,estimates,1950
13_18,female,1687.516,911,estimates,1950
13_19,female,1945.891,911,estimates,1950
15_17,female,832.249,911,estimates,1950
18_23,female,1497.041,911,estimates,1950
15_24,female,2557.447,911,estimates,1950
15_49,female,6523.536,911,estimates,1950
15_59,female,7393.485,911,estimates,1950
15_64,female,7698.528,911,estimates,1950
20_64,female,6343.389,911,estimates,1950
20_69,female,6575.763,911,estimates,1950
25_49,female,3966.089,911,estimates,1950
25_64,female,5141.081,911,estimates,1950
25_69,female,5373.455,911,estimates,1950
15plus,female,8272.751,911,estimates,1950
16plus,female,7988.663,911,estimates,1950
17plus,female,7711.324,911,estimates,1950
18plus,female,7440.502,911,estimates,1950
20plus,female,6917.612,911,estimates,1950
21plus,female,6665.218,911,estimates,1950
25plus,female,5715.304,911,estimates,1950
50plus,female,1749.215,911,estimates,1950
60plus,female,879.266,911,estimates,1950
65plus,female,574.223,911,estimates,1950
70plus,female,341.849,911,estimates,1950
75plus,female,178.064,911,estimates,1950
80plus,female,76.333,911,estimates,1950
85plus,female,22.289,911,estimates,1950
90plus,female,4.213,911,estimates,1950
total,female,13756.343,911,estimates,1950
0_1,male,948.794,911,estimates,1950
0_4,male,2171.731,911,estimates,1950
0_14,male,5347.021,911,estimates,1950
0_17,male,6140.084,911,estimates,1950
0_19,male,6633.541,911,estimates,1950
0_24,male,7749.064,911,estimates,1950
3_4,male,792.115,911,estimates,1950
3_5,male,1159.5,911,estimates,1950
3_6,male,1511.299,911,estimates,1950
4_5,male,752.923,911,estimates,1950
4_6,male,1104.722,911,estimates,1950
5_14,male,3175.29,911,estimates,1950
5_10,male,2010.978,911,estimates,1950
5_11,male,2313.302,911,estimates,1950
6_9,male,1334.568,911,estimates,1950
6_10,male,1643.593,911,estimates,1950
6_11,male,1945.917,911,estimates,1950
6_12,male,2241.36,911,estimates,1950
7_10,male,1291.794,911,estimates,1950
7_12,male,1889.561,911,estimates,1950
11_16,male,1700.052,911,estimates,1950
11_17,male,1957.375,911,estimates,1950
11_18,male,2207.63,911,estimates,1950
12_14,male,861.988,911,estimates,1950
12_16,male,1397.728,911,estimates,1950
12_17,male,1655.051,911,estimates,1950
12_18,male,1905.306,911,estimates,1950
13_17,male,1359.608,911,estimates,1950
13_18,male,1609.863,911,estimates,1950
13_19,male,1853.065,911,estimates,1950
15_17,male,793.063,911,estimates,1950
18_23,male,1399.095,911,estimates,1950
15_24,male,2402.043,911,estimates,1950
15_49,male,5960.828,911,estimates,1950
15_59,male,6685.885,911,estimates,1950
15_64,male,6925.624,911,estimates,1950
20_64,male,5639.104,911,estimates,1950
20_69,male,5816.886,911,estimates,1950
25_49,male,3558.785,911,estimates,1950
25_64,male,4523.581,911,estimates,1950
25_69,male,4701.363,911,estimates,1950
15plus,male,7350.394,911,estimates,1950
16plus,male,7078.989,911,estimates,1950
17plus,male,6814.654,911,estimates,1950
18plus,male,6557.331,911,estimates,1950
20plus,male,6063.874,911,estimates,1950
21plus,male,5827.514,911,estimates,1950
25plus,male,4948.351,911,estimates,1950
50plus,male,1389.566,911,estimates,1950
60plus,male,664.509,911,estimates,1950
65plus,male,424.77,911,estimates,1950
70plus,male,246.988,911,estimates,1950
75plus,male,126.059,911,estimates,1950
80plus,male,54.03,911,estimates,1950
85plus,male,13.692,911,estimates,1950
90plus,male,2.007,911,estimates,1950
total,male,12697.415,911,estimates,1950
0_1,female,992.843,911,estimates,1951
0_4,female,2270.591,911,estimates,1951
0_14,female,5618.277,911,estimates,1951
0_17,female,6463.594,911,estimates,1951
0_19,female,6993.917,911,estimates,1951
0_24,female,8213.782,911,estimates,1951
3_4,female,828.64,911,estimates,1951
3_5,female,1214.245,911,estimates,1951
3_6,female,1584.286,911,estimates,1951
4_5,female,789.396,911,estimates,1951
4_6,female,1159.437,911,estimates,1951
5_14,female,3347.686,911,estimates,1951
5_10,female,2118.172,911,estimates,1951
5_11,female,2435.737,911,estimates,1951
6_9,female,1407.068,911,estimates,1951
6_10,female,1732.567,911,estimates,1951
6_11,female,2050.132,911,estimates,1951
6_12,female,2361.096,911,estimates,1951
7_10,female,1362.526,911,estimates,1951
7_12,female,1991.055,911,estimates,1951
11_16,female,1799.977,911,estimates,1951
11_17,female,2074.831,911,estimates,1951
11_18,female,2343.147,911,estimates,1951
12_14,female,911.949,911,estimates,1951
12_16,female,1482.412,911,estimates,1951
12_17,female,1757.266,911,estimates,1951
12_18,female,2025.582,911,estimates,1951
13_17,female,1446.302,911,estimates,1951
13_18,female,1714.618,911,estimates,1951
13_19,female,1976.625,911,estimates,1951
15_17,female,845.317,911,estimates,1951
18_23,female,1518.257,911,estimates,1951
15_24,female,2595.505,911,estimates,1951
15_49,female,6626.258,911,estimates,1951
15_59,female,7508.377,911,estimates,1951
15_64,female,7817.14,911,estimates,1951
20_64,female,6441.5,911,estimates,1951
20_69,female,6673.919,911,estimates,1951
25_49,female,4030.753,911,estimates,1951
25_64,female,5221.635,911,estimates,1951
25_69,female,5454.054,911,estimates,1951
15plus,female,8393.04,911,estimates,1951
16plus,female,8104.205,911,estimates,1951
17plus,female,7822.577,911,estimates,1951
18plus,female,7547.723,911,estimates,1951
20plus,female,7017.4,911,estimates,1951
21plus,female,6761.528,911,estimates,1951
25plus,female,5797.535,911,estimates,1951
50plus,female,1766.782,911,estimates,1951
60plus,female,884.663,911,estimates,1951
65plus,female,575.9,911,estimates,1951
70plus,female,343.481,911,estimates,1951
75plus,female,180.346,911,estimates,1951
80plus,female,79.167,911,estimates,1951
85plus,female,24.851,911,estimates,1951
90plus,female,4.958,911,estimates,1951
total,female,14011.317,911,estimates,1951
0_1,male,986.29,911,estimates,1951
0_4,male,2245.224,911,estimates,1951
0_14,male,5489.044,911,estimates,1951
0_17,male,6296.06,911,estimates,1951
0_19,male,6798.161,911,estimates,1951
0_24,male,7932.642,911,estimates,1951
3_4,male,814.922,911,estimates,1951
3_5,male,1192.267,911,estimates,1951
3_6,male,1553.321,911,estimates,1951
4_5,male,773.755,911,estimates,1951
4_6,male,1134.809,911,estimates,1951
5_14,male,3243.82,911,estimates,1951
5_10,male,2060.006,911,estimates,1951
5_11,male,2366.531,911,estimates,1951
6_9,male,1367.944,911,estimates,1951
6_10,male,1682.661,911,estimates,1951
6_11,male,1989.186,911,estimates,1951
6_12,male,2288.898,911,estimates,1951
7_10,male,1321.607,911,estimates,1951
7_12,male,1927.844,911,estimates,1951
11_16,male,1729.134,911,estimates,1951
11_17,male,1990.83,911,estimates,1951
11_18,male,2245.438,911,estimates,1951
12_14,male,877.289,911,estimates,1951
12_16,male,1422.609,911,estimates,1951
12_17,male,1684.305,911,estimates,1951
12_18,male,1938.913,911,estimates,1951
13_17,male,1384.593,911,estimates,1951
13_18,male,1639.201,911,estimates,1951
13_19,male,1886.694,911,estimates,1951
15_17,male,807.016,911,estimates,1951
18_23,male,1422.996,911,estimates,1951
15_24,male,2443.598,911,estimates,1951
15_49,male,6061.543,911,estimates,1951
15_59,male,6796.798,911,estimates,1951
15_64,male,7039.78,911,estimates,1951
20_64,male,5730.663,911,estimates,1951
20_69,male,5908.121,911,estimates,1951
25_49,male,3617.945,911,estimates,1951
25_64,male,4596.182,911,estimates,1951
25_69,male,4773.64,911,estimates,1951
15plus,male,7464.239,911,estimates,1951
16plus,male,7187.762,911,estimates,1951
17plus,male,6918.919,911,estimates,1951
18plus,male,6657.223,911,estimates,1951
20plus,male,6155.122,911,estimates,1951
21plus,male,5914.718,911,estimates,1951
25plus,male,5020.641,911,estimates,1951
50plus,male,1402.696,911,estimates,1951
60plus,male,667.441,911,estimates,1951
65plus,male,424.459,911,estimates,1951
70plus,male,247.001,911,estimates,1951
75plus,male,126.691,911,estimates,1951
80plus,male,55.524,911,estimates,1951
85plus,male,15.896,911,estimates,1951
90plus,male,2.473,911,estimates,1951
total,male,12953.283,911,estimates,1951
0_1,female,1032.299,911,estimates,1952
0_4,female,2341.995,911,estimates,1952
0_14,female,5753.444,911,estimates,1952
0_17,female,6613.413,911,estimates,1952
0_19,female,7151.845,911,estimates,1952
0_24,female,8389.701,911,estimates,1952
3_4,female,848.629,911,estimates,1952
3_5,female,1242.775,911,estimates,1952
3_6,female,1620.584,911,estimates,1952
4_5,female,807.368,911,estimates,1952
4_6,female,1185.177,911,estimates,1952
5_14,female,3411.449,911,estimates,1952
5_10,female,2163.126,911,estimates,1952
