variant,country,year,dependencyratio2069
estimates,175,1950,86.466
estimates,175,1951,90.104
estimates,175,1952,94.077
estimates,175,1953,97.73
estimates,175,1954,100.777
estimates,175,1955,103.298
estimates,175,1956,107.769
estimates,175,1957,111.475
estimates,175,1958,114.713
estimates,175,1959,117.672
estimates,175,1960,120.418
estimates,175,1961,123.62
estimates,175,1962,126.666
estimates,175,1963,129.513
estimates,175,1964,131.981
estimates,175,1965,133.998
estimates,175,1966,137.201
estimates,175,1967,140.157
estimates,175,1968,142.925
estimates,175,1969,145.481
estimates,175,1970,147.937
estimates,175,1971,150.625
estimates,175,1972,153.085
estimates,175,1973,155.359
estimates,175,1974,157.532
estimates,175,1975,159.39
estimates,175,1976,160.943
estimates,175,1977,162.231
estimates,175,1978,163.03
estimates,175,1979,163.335
estimates,175,1980,163.393
estimates,175,1981,164.678
estimates,175,1982,165.059
estimates,175,1983,164.853
estimates,175,1984,164.15
estimates,175,1985,162.99
estimates,175,1986,162.064
estimates,175,1987,160.626
estimates,175,1988,158.804
estimates,175,1989,156.564
estimates,175,1990,153.986
estimates,175,1991,152.66
estimates,175,1992,150.345
estimates,175,1993,147.579
estimates,175,1994,144.87
estimates,175,1995,142.408
estimates,175,1996,139.738
estimates,175,1997,137.995
estimates,175,1998,136.68
estimates,175,1999,135.211
estimates,175,2000,133.379
estimates,175,2001,132.2
estimates,175,2002,130.754
estimates,175,2003,129.211
estimates,175,2004,127.796
estimates,175,2005,126.542
estimates,175,2006,125.205
estimates,175,2007,124.209
estimates,175,2008,123.533
estimates,175,2009,123.06
estimates,175,2010,122.673
estimates,175,2011,121.896
estimates,175,2012,121.214
estimates,175,2013,120.649
estimates,175,2014,120.192
estimates,175,2015,119.705
medium_variant,175,2015,119.705
medium_variant,175,2016,118.136
medium_variant,175,2017,116.49
medium_variant,175,2018,114.715
medium_variant,175,2019,112.764
medium_variant,175,2020,110.675
medium_variant,175,2021,108.741
medium_variant,175,2022,106.721
medium_variant,175,2023,104.6
medium_variant,175,2024,102.375
medium_variant,175,2025,100.053
medium_variant,175,2026,97.713
medium_variant,175,2027,95.299
medium_variant,175,2028,92.94
medium_variant,175,2029,90.779
medium_variant,175,2030,88.88
medium_variant,175,2031,87.234
medium_variant,175,2032,85.803
medium_variant,175,2033,84.559
medium_variant,175,2034,83.453
medium_variant,175,2035,82.451
medium_variant,175,2036,81.553
medium_variant,175,2037,80.746
medium_variant,175,2038,80.026
medium_variant,175,2039,79.388
medium_variant,175,2040,78.818
medium_variant,175,2041,78.283
medium_variant,175,2042,77.799
medium_variant,175,2043,77.347
medium_variant,175,2044,76.919
medium_variant,175,2045,76.501
medium_variant,175,2046,76.056
medium_variant,175,2047,75.617
medium_variant,175,2048,75.166
medium_variant,175,2049,74.684
medium_variant,175,2050,74.159
medium_variant,175,2051,73.547
medium_variant,175,2052,72.906
medium_variant,175,2053,72.247
medium_variant,175,2054,71.588
medium_variant,175,2055,70.936
medium_variant,175,2056,70.243
medium_variant,175,2057,69.571
medium_variant,175,2058,68.918
medium_variant,175,2059,68.275
