variant,country,year,dependencyratio2069
estimates,422,1950,94.7
estimates,422,1951,96.11
estimates,422,1952,98.013
estimates,422,1953,99.765
estimates,422,1954,101.186
estimates,422,1955,102.459
estimates,422,1956,105.272
estimates,422,1957,107.242
estimates,422,1958,108.988
estimates,422,1959,111.02
estimates,422,1960,113.469
estimates,422,1961,115.58
estimates,422,1962,118.309
estimates,422,1963,121.208
estimates,422,1964,123.626
estimates,422,1965,125.225
estimates,422,1966,126.999
estimates,422,1967,128.052
estimates,422,1968,128.349
estimates,422,1969,128.002
estimates,422,1970,127.129
estimates,422,1971,126.057
estimates,422,1972,124.424
estimates,422,1973,122.418
estimates,422,1974,120.181
estimates,422,1975,117.778
estimates,422,1976,116.709
estimates,422,1977,115.897
estimates,422,1978,115.324
estimates,422,1979,114.957
estimates,422,1980,114.731
estimates,422,1981,112.269
estimates,422,1982,109.835
estimates,422,1983,107.391
estimates,422,1984,104.875
estimates,422,1985,102.269
estimates,422,1986,100.023
estimates,422,1987,97.641
estimates,422,1988,95.246
estimates,422,1989,93.058
estimates,422,1990,91.278
estimates,422,1991,89.575
estimates,422,1992,87.901
estimates,422,1993,86.276
estimates,422,1994,84.56
estimates,422,1995,82.615
estimates,422,1996,81.274
estimates,422,1997,79.688
estimates,422,1998,77.888
estimates,422,1999,76.046
estimates,422,2000,74.377
estimates,422,2001,74.954
estimates,422,2002,75.214
estimates,422,2003,75.211
estimates,422,2004,74.853
estimates,422,2005,74.012
estimates,422,2006,72.461
estimates,422,2007,70.583
estimates,422,2008,68.473
estimates,422,2009,66.478
estimates,422,2010,64.99
estimates,422,2011,64.636
estimates,422,2012,64.483
estimates,422,2013,64.491
estimates,422,2014,64.348
estimates,422,2015,63.763
medium_variant,422,2015,63.763
medium_variant,422,2016,62.186
medium_variant,422,2017,60.549
medium_variant,422,2018,58.847
medium_variant,422,2019,57.233
medium_variant,422,2020,55.817
medium_variant,422,2021,54.281
medium_variant,422,2022,53.085
medium_variant,422,2023,52.184
medium_variant,422,2024,51.495
medium_variant,422,2025,51.012
medium_variant,422,2026,51.213
medium_variant,422,2027,51.484
medium_variant,422,2028,51.853
medium_variant,422,2029,52.345
medium_variant,422,2030,52.942
medium_variant,422,2031,53.532
medium_variant,422,2032,54.111
medium_variant,422,2033,54.678
medium_variant,422,2034,55.225
medium_variant,422,2035,55.748
medium_variant,422,2036,56.144
medium_variant,422,2037,56.542
medium_variant,422,2038,56.889
medium_variant,422,2039,57.128
medium_variant,422,2040,57.235
medium_variant,422,2041,57.149
medium_variant,422,2042,56.958
medium_variant,422,2043,56.722
medium_variant,422,2044,56.529
medium_variant,422,2045,56.437
medium_variant,422,2046,56.362
medium_variant,422,2047,56.381
medium_variant,422,2048,56.537
medium_variant,422,2049,56.872
medium_variant,422,2050,57.418
medium_variant,422,2051,58.054
medium_variant,422,2052,58.9
medium_variant,422,2053,59.954
medium_variant,422,2054,61.188
medium_variant,422,2055,62.571
medium_variant,422,2056,63.937
medium_variant,422,2057,65.456
medium_variant,422,2058,67.118
medium_variant,422,2059,68.914
medium_variant,422,2060,70.835
medium_variant,422,2061,72.662
medium_variant,422,2062,74.6
medium_variant,422,2063,76.602
medium_variant,422,2064,78.606
medium_variant,422,2065,80.572
medium_variant,422,2066,82.184
medium_variant,422,2067,83.71
medium_variant,422,2068,85.141
medium_variant,422,2069,86.471
medium_variant,422,2070,87.679
medium_variant,422,2071,88.375
medium_variant,422,2072,88.95
medium_variant,422,2073,89.377
medium_variant,422,2074,89.605
medium_variant,422,2075,89.604
medium_variant,422,2076,89.018
medium_variant,422,2077,88.245
medium_variant,422,2078,87.396
medium_variant,422,2079,86.637
medium_variant,422,2080,86.088
medium_variant,422,2081,85.399
medium_variant,422,2082,84.947
medium_variant,422,2083,84.709
medium_variant,422,2084,84.608
medium_variant,422,2085,84.586
medium_variant,422,2086,84.312
medium_variant,422,2087,84.162
medium_variant,422,2088,84.154
medium_variant,422,2089,84.328
medium_variant,422,2090,84.719
medium_variant,422,2091,85
medium_variant,422,2092,85.495
medium_variant,422,2093,86.177
medium_variant,422,2094,86.987
medium_variant,422,2095,87.875
medium_variant,422,2096,88.515
medium_variant,422,2097,89.238
medium_variant,422,2098,89.998
medium_variant,422,2099,90.758
medium_variant,422,2100,91.502
high_variant,422,2015,63.7633296218359
low_variant,422,2015,63.7633296218359
constant_fertility,422,2015,63.7633296218359
instant_replacement,422,2015,63.7633296218359
zero_migration,422,2015,63.7633296218359
constant_mortality,422,2015,63.7633296218359
no_change,422,2015,63.7633296218359
high_variant,422,2020,57.5565660404605
low_variant,422,2020,54.0784332705726
constant_fertility,422,2020,55.8698532116837
instant_replacement,422,2020,58.4134769875772
zero_migration,422,2020,56.9359381411468
constant_mortality,422,2020,55.6165395132608
no_change,422,2020,55.6689830093667
high_variant,422,2025,55.6137177361391
low_variant,422,2025,46.4100878650409
constant_fertility,422,2025,51.0767418729165
instant_replacement,422,2025,56.3373351867293
zero_migration,422,2025,54.1881041877728
constant_mortality,422,2025,50.3441922552185
no_change,422,2025,50.4093373734711
high_variant,422,2030,60.7596491588083
low_variant,422,2030,45.1252386981985
constant_fertility,422,2030,52.9528343631762
instant_replacement,422,2030,60.7234632778339
zero_migration,422,2030,54.8481115596677
constant_mortality,422,2030,51.5623821138424
no_change,422,2030,51.573131146648
high_variant,422,2035,66.1293468800685
low_variant,422,2035,45.3778048574787
constant_fertility,422,2035,55.7186935421224
instant_replacement,422,2035,65.4082350977021
zero_migration,422,2035,55.5982289866862
constant_mortality,422,2035,53.371099672742
no_change,422,2035,53.3423297382516
high_variant,422,2040,66.9269982408945
low_variant,422,2040,47.2798966840206
constant_fertility,422,2040,57.1804659471665
instant_replacement,422,2040,64.1673482401541
zero_migration,422,2040,55.8854923237914
constant_mortality,422,2040,53.630680775229
no_change,422,2040,53.5772603410937
high_variant,422,2045,64.3562974916723
low_variant,422,2045,48.2078864122148
constant_fertility,422,2045,56.4930370579834
instant_replacement,422,2045,61.5399887063373
zero_migration,422,2045,55.032102747068
constant_mortality,422,2045,51.5395866341969
no_change,422,2045,51.5970687954251
high_variant,422,2050,64.271512900306
low_variant,422,2050,50.7023106778727
constant_fertility,422,2050,57.6230290107177
instant_replacement,422,2050,62.1184885011957
zero_migration,422,2050,55.7761773878707
constant_mortality,422,2050,51.0623399172054
no_change,422,2050,51.2670575930052
high_variant,422,2055,69.5470828018217
low_variant,422,2055,56.5534144833982
constant_fertility,422,2055,62.7503080614639
instant_replacement,422,2055,67.518216766294
zero_migration,422,2055,59.6086439179764
constant_mortality,422,2055,54.4225412889662
no_change,422,2055,54.5983482481932
high_variant,422,2060,77.9757532110273
low_variant,422,2060,65.6801626137195
constant_fertility,422,2060,70.6549510396082
instant_replacement,422,2060,75.5724934869249
zero_migration,422,2060,65.837317318722
constant_mortality,422,2060,60.3873442461672
no_change,422,2060,60.2054106166099
high_variant,422,2065,86.4915654010382
low_variant,422,2065,77.8543070036798
constant_fertility,422,2065,79.8206791104281
instant_replacement,422,2065,83.4310500711221
zero_migration,422,2065,73.3427201124466
constant_mortality,422,2065,67.06974835458
no_change,422,2065,66.3298738589686
high_variant,422,2070,90.3961959538421
low_variant,422,2070,89.8248304283617
constant_fertility,422,2070,86.5136542308012
instant_replacement,422,2070,86.880984797555
zero_migration,422,2070,79.3393787137525
constant_mortality,422,2070,70.713176654869
no_change,422,2070,69.5744702473295
high_variant,422,2075,88.4226581391951
low_variant,422,2075,98.1756651906272
constant_fertility,422,2075,88.4577773560767
instant_replacement,422,2075,85.0807761657279
zero_migration,422,2075,82.4186992826061
constant_mortality,422,2075,69.6525381425167
no_change,422,2075,68.5189457971738
high_variant,422,2080,82.5203051027274
low_variant,422,2080,100.033402122718
constant_fertility,422,2080,85.2599654665723
instant_replacement,422,2080,79.7424909904884
zero_migration,422,2080,82.2002964879088
constant_mortality,422,2080,64.6773243115675
no_change,422,2080,63.8029879471378
high_variant,422,2085,79.2490873759108
low_variant,422,2085,104.894321114447
constant_fertility,422,2085,83.9288781219775
instant_replacement,422,2085,76.96138996139
zero_migration,422,2085,82.8920876324759
constant_mortality,422,2085,62.3763464167931
no_change,422,2085,61.6001558825891
high_variant,422,2090,80.5535787614571
low_variant,422,2090,104.848273975763
constant_fertility,422,2090,84.002365352072
instant_replacement,422,2090,80.0843168769539
zero_migration,422,2090,84.035416040943
constant_mortality,422,2090,62.3045210746964
no_change,422,2090,61.3780345213538
high_variant,422,2095,84.828064681654
low_variant,422,2095,106.334369497641
constant_fertility,422,2095,86.7908026266374
instant_replacement,422,2095,84.5427159412307
zero_migration,422,2095,86.5167896130901
constant_mortality,422,2095,64.9806218995647
no_change,422,2095,63.6144846897107
high_variant,422,2100,88.3901892915116
low_variant,422,2100,109.069977865518
constant_fertility,422,2100,90.0626082432142
instant_replacement,422,2100,87.5431966788654
zero_migration,422,2100,88.9849513060013
constant_mortality,422,2100,67.5614226752007
no_change,422,2100,65.7745035481563
