variant,country,year,dependencyratio2069
estimates,140,1950,94.054
estimates,140,1951,95.023
estimates,140,1952,95.789
estimates,140,1953,96.249
estimates,140,1954,96.419
estimates,140,1955,96.374
estimates,140,1956,97.706
estimates,140,1957,98.645
estimates,140,1958,99.298
estimates,140,1959,99.741
estimates,140,1960,100.022
estimates,140,1961,101.287
estimates,140,1962,102.187
estimates,140,1963,102.829
estimates,140,1964,103.322
estimates,140,1965,103.736
estimates,140,1966,105.329
estimates,140,1967,106.689
estimates,140,1968,107.801
estimates,140,1969,108.627
estimates,140,1970,109.163
estimates,140,1971,111.052
estimates,140,1972,112.621
estimates,140,1973,113.917
estimates,140,1974,114.994
estimates,140,1975,115.891
estimates,140,1976,117.236
estimates,140,1977,118.226
estimates,140,1978,118.941
estimates,140,1979,119.471
estimates,140,1980,119.887
estimates,140,1981,120.539
estimates,140,1982,120.913
estimates,140,1983,121.04
estimates,140,1984,120.917
estimates,140,1985,120.546
estimates,140,1986,121.874
estimates,140,1987,122.97
estimates,140,1988,123.851
estimates,140,1989,124.537
estimates,140,1990,125.032
estimates,140,1991,125.416
estimates,140,1992,125.334
estimates,140,1993,124.891
estimates,140,1994,124.221
estimates,140,1995,123.412
estimates,140,1996,123.751
estimates,140,1997,124.004
estimates,140,1998,124.058
estimates,140,1999,123.754
estimates,140,2000,123.035
estimates,140,2001,123.72
estimates,140,2002,123.914
estimates,140,2003,123.705
estimates,140,2004,123.22
estimates,140,2005,122.521
estimates,140,2006,121.661
estimates,140,2007,120.445
estimates,140,2008,118.994
estimates,140,2009,117.45
estimates,140,2010,115.917
estimates,140,2011,114.749
estimates,140,2012,113.652
estimates,140,2013,112.522
estimates,140,2014,111.208
estimates,140,2015,109.66
medium_variant,140,2015,109.66
medium_variant,140,2016,108.558
medium_variant,140,2017,107.128
medium_variant,140,2018,105.503
medium_variant,140,2019,103.835
medium_variant,140,2020,102.199
medium_variant,140,2021,100.913
medium_variant,140,2022,99.573
medium_variant,140,2023,98.208
medium_variant,140,2024,96.834
medium_variant,140,2025,95.465
medium_variant,140,2026,94.456
medium_variant,140,2027,93.413
medium_variant,140,2028,92.31
medium_variant,140,2029,91.113
medium_variant,140,2030,89.808
medium_variant,140,2031,88.683
medium_variant,140,2032,87.443
medium_variant,140,2033,86.117
medium_variant,140,2034,84.735
medium_variant,140,2035,83.321
medium_variant,140,2036,82.13
medium_variant,140,2037,80.884
medium_variant,140,2038,79.612
medium_variant,140,2039,78.342
medium_variant,140,2040,77.093
medium_variant,140,2041,76.049
medium_variant,140,2042,75.005
medium_variant,140,2043,73.978
medium_variant,140,2044,72.98
medium_variant,140,2045,72.021
medium_variant,140,2046,71.265
medium_variant,140,2047,70.517
medium_variant,140,2048,69.79
medium_variant,140,2049,69.097
medium_variant,140,2050,68.443
medium_variant,140,2051,67.955
medium_variant,140,2052,67.478
medium_variant,140,2053,67.015
medium_variant,140,2054,66.564
medium_variant,140,2055,66.127
medium_variant,140,2056,65.825
medium_variant,140,2057,65.514
medium_variant,140,2058,65.192
medium_variant,140,2059,64.853
medium_variant,140,2060,64.497
medium_variant,140,2061,64.224
medium_variant,140,2062,63.918
medium_variant,140,2063,63.596
medium_variant,140,2064,63.271
medium_variant,140,2065,62.956
medium_variant,140,2066,62.746
medium_variant,140,2067,62.522
medium_variant,140,2068,62.289
medium_variant,140,2069,62.05
medium_variant,140,2070,61.81
medium_variant,140,2071,61.657
medium_variant,140,2072,61.488
medium_variant,140,2073,61.305
medium_variant,140,2074,61.108
medium_variant,140,2075,60.899
medium_variant,140,2076,60.768
medium_variant,140,2077,60.612
medium_variant,140,2078,60.449
medium_variant,140,2079,60.295
medium_variant,140,2080,60.163
medium_variant,140,2081,60.137
medium_variant,140,2082,60.112
medium_variant,140,2083,60.093
medium_variant,140,2084,60.081
medium_variant,140,2085,60.079
medium_variant,140,2086,60.159
medium_variant,140,2087,60.236
medium_variant,140,2088,60.313
medium_variant,140,2089,60.389
medium_variant,140,2090,60.463
medium_variant,140,2091,60.604
medium_variant,140,2092,60.73
medium_variant,140,2093,60.844
medium_variant,140,2094,60.948
medium_variant,140,2095,61.044
medium_variant,140,2096,61.184
medium_variant,140,2097,61.306
medium_variant,140,2098,61.418
medium_variant,140,2099,61.524
medium_variant,140,2100,61.626
high_variant,140,2015,109.659634476727
low_variant,140,2015,109.659634476727
constant_fertility,140,2015,109.659634476727
instant_replacement,140,2015,109.659634476727
zero_migration,140,2015,109.659634476727
constant_mortality,140,2015,109.659634476727
no_change,140,2015,109.659634476727
high_variant,140,2020,103.943607423208
low_variant,140,2020,100.455370954802
constant_fertility,140,2020,104.604551391758
instant_replacement,140,2020,92.2151043640994
zero_migration,140,2020,102.384888892888
constant_mortality,140,2020,102.396566804044
no_change,140,2020,104.777176159269
high_variant,140,2025,99.7256176891556
low_variant,140,2025,91.204535384002
constant_fertility,140,2025,102.288810984766
instant_replacement,140,2025,78.9086814484202
zero_migration,140,2025,95.7151372432856
constant_mortality,140,2025,95.4442292285694
no_change,140,2025,102.150446037718
high_variant,140,2030,96.9470491173293
low_variant,140,2030,82.6696949827479
constant_fertility,140,2030,102.591947666206
instant_replacement,140,2030,68.9795693949783
zero_migration,140,2030,90.045881808203
constant_mortality,140,2030,89.3633519424263
no_change,140,2030,101.866326045044
high_variant,140,2035,93.0259332426096
low_variant,140,2035,73.64193810571
constant_fertility,140,2035,103.210623940162
instant_replacement,140,2035,59.6961186197156
zero_migration,140,2035,83.5044713843452
constant_mortality,140,2035,82.3429062271189
no_change,140,2035,101.724483623912
high_variant,140,2040,87.4729172129225
low_variant,140,2040,66.6451172503351
constant_fertility,140,2040,102.433638457569
instant_replacement,140,2040,60.2077355070142
zero_migration,140,2040,77.2431671637791
constant_mortality,140,2040,75.8314486615403
no_change,140,2040,100.380540586562
high_variant,140,2045,82.4648085588464
low_variant,140,2045,61.455008528786
constant_fertility,140,2045,101.683334494971
instant_replacement,140,2045,59.0321510972096
zero_migration,140,2045,72.1698337832589
constant_mortality,140,2045,70.5437801862815
no_change,140,2045,99.1035933852629
high_variant,140,2050,78.8773928904525
low_variant,140,2050,57.9585164432009
constant_fertility,140,2050,102.005750765123
instant_replacement,140,2050,57.1338021539409
zero_migration,140,2050,68.5924718817002
constant_mortality,140,2050,66.5703200987846
no_change,140,2050,98.6842794118049
high_variant,140,2055,76.9742521845486
low_variant,140,2055,55.4089772881316
constant_fertility,140,2055,103.390307210313
instant_replacement,140,2055,55.7473478599916
zero_migration,140,2055,66.2633772950385
constant_mortality,140,2055,63.6789344405234
no_change,140,2055,99.177289481704
high_variant,140,2060,75.733581677577
low_variant,140,2060,53.5714493489267
constant_fertility,140,2060,105.183492047906
instant_replacement,140,2060,55.7042959314321
zero_migration,140,2060,64.6049694186124
constant_mortality,140,2060,61.3150285347333
no_change,140,2060,99.9710189997232
high_variant,140,2065,74.2190857603905
low_variant,140,2065,52.1259223429049
constant_fertility,140,2065,106.42189810649
instant_replacement,140,2065,56.9809213273828
