variant,country,year,dependencyratio2069
estimates,104,1950,88.496
estimates,104,1951,89.596
estimates,104,1952,91.302
estimates,104,1953,92.721
estimates,104,1954,93.664
estimates,104,1955,94.357
estimates,104,1956,96.826
estimates,104,1957,98.454
estimates,104,1958,99.806
estimates,104,1959,101.293
estimates,104,1960,103.004
estimates,104,1961,104.806
estimates,104,1962,106.884
estimates,104,1963,109.072
estimates,104,1964,111.119
estimates,104,1965,112.953
estimates,104,1966,115.519
estimates,104,1967,117.884
estimates,104,1968,119.877
estimates,104,1969,121.276
estimates,104,1970,121.946
estimates,104,1971,122.71
estimates,104,1972,122.587
estimates,104,1973,121.883
estimates,104,1974,120.981
estimates,104,1975,120.095
estimates,104,1976,119.603
estimates,104,1977,119.062
estimates,104,1978,118.44
estimates,104,1979,117.671
estimates,104,1980,116.739
estimates,104,1981,116.283
estimates,104,1982,115.663
estimates,104,1983,114.843
estimates,104,1984,113.74
estimates,104,1985,112.298
estimates,104,1986,111.215
estimates,104,1987,109.634
estimates,104,1988,107.719
estimates,104,1989,105.674
estimates,104,1990,103.594
estimates,104,1991,101.584
estimates,104,1992,99.695
estimates,104,1993,97.854
estimates,104,1994,95.966
estimates,104,1995,94.012
estimates,104,1996,92.217
estimates,104,1997,90.403
estimates,104,1998,88.556
estimates,104,1999,86.66
estimates,104,2000,84.71
estimates,104,2001,83.106
estimates,104,2002,81.467
estimates,104,2003,79.884
estimates,104,2004,78.426
estimates,104,2005,77.105
estimates,104,2006,75.996
estimates,104,2007,74.964
estimates,104,2008,74.033
estimates,104,2009,73.211
estimates,104,2010,72.464
estimates,104,2011,71.381
estimates,104,2012,70.299
estimates,104,2013,69.178
estimates,104,2014,67.981
estimates,104,2015,66.716
medium_variant,104,2015,66.716
medium_variant,104,2016,65.451
medium_variant,104,2017,64.18
medium_variant,104,2018,62.903
medium_variant,104,2019,61.623
medium_variant,104,2020,60.349
medium_variant,104,2021,59.413
medium_variant,104,2022,58.396
medium_variant,104,2023,57.362
medium_variant,104,2024,56.389
medium_variant,104,2025,55.519
medium_variant,104,2026,54.867
medium_variant,104,2027,54.287
medium_variant,104,2028,53.783
medium_variant,104,2029,53.346
medium_variant,104,2030,52.97
medium_variant,104,2031,52.824
medium_variant,104,2032,52.723
medium_variant,104,2033,52.647
medium_variant,104,2034,52.575
medium_variant,104,2035,52.488
medium_variant,104,2036,52.555
medium_variant,104,2037,52.576
medium_variant,104,2038,52.552
medium_variant,104,2039,52.487
medium_variant,104,2040,52.388
medium_variant,104,2041,52.435
medium_variant,104,2042,52.42
medium_variant,104,2043,52.35
medium_variant,104,2044,52.236
medium_variant,104,2045,52.083
medium_variant,104,2046,52.112
medium_variant,104,2047,52.078
medium_variant,104,2048,51.992
medium_variant,104,2049,51.86
medium_variant,104,2050,51.692
medium_variant,104,2051,51.722
medium_variant,104,2052,51.7
medium_variant,104,2053,51.63
medium_variant,104,2054,51.513
medium_variant,104,2055,51.356
medium_variant,104,2056,51.415
medium_variant,104,2057,51.413
medium_variant,104,2058,51.372
medium_variant,104,2059,51.32
medium_variant,104,2060,51.271
medium_variant,104,2061,51.481
medium_variant,104,2062,51.668
medium_variant,104,2063,51.841
medium_variant,104,2064,52.005
medium_variant,104,2065,52.166
medium_variant,104,2066,52.598
medium_variant,104,2067,52.992
medium_variant,104,2068,53.362
medium_variant,104,2069,53.722
medium_variant,104,2070,54.083
medium_variant,104,2071,54.708
medium_variant,104,2072,55.298
medium_variant,104,2073,55.831
medium_variant,104,2074,56.278
medium_variant,104,2075,56.621
medium_variant,104,2076,57.133
medium_variant,104,2077,57.526
medium_variant,104,2078,57.801
medium_variant,104,2079,57.953
