variant,region,year,potentialsupport2069_65
estimates,1501,1950,22.002
estimates,1501,1951,22.116
estimates,1501,1952,22.45
estimates,1501,1953,22.949
estimates,1501,1954,23.54
estimates,1501,1955,24.197
estimates,1501,1956,23.923
estimates,1501,1957,23.741
estimates,1501,1958,23.708
estimates,1501,1959,23.888
estimates,1501,1960,24.3
estimates,1501,1961,23.937
estimates,1501,1962,23.784
estimates,1501,1963,23.775
estimates,1501,1964,23.84
estimates,1501,1965,23.951
estimates,1501,1966,23.42
estimates,1501,1967,22.998
estimates,1501,1968,22.705
estimates,1501,1969,22.563
estimates,1501,1970,22.569
estimates,1501,1971,22.163
estimates,1501,1972,21.926
estimates,1501,1973,21.821
estimates,1501,1974,21.806
estimates,1501,1975,21.857
estimates,1501,1976,21.458
estimates,1501,1977,21.176
estimates,1501,1978,20.998
estimates,1501,1979,20.916
estimates,1501,1980,20.924
estimates,1501,1981,20.625
estimates,1501,1982,20.437
estimates,1501,1983,20.359
estimates,1501,1984,20.395
estimates,1501,1985,20.542
estimates,1501,1986,20.408
estimates,1501,1987,20.397
estimates,1501,1988,20.475
estimates,1501,1989,20.608
estimates,1501,1990,20.773
estimates,1501,1991,20.547
estimates,1501,1992,20.393
estimates,1501,1993,20.296
estimates,1501,1994,20.241
estimates,1501,1995,20.218
estimates,1501,1996,19.857
estimates,1501,1997,19.567
estimates,1501,1998,19.352
estimates,1501,1999,19.215
estimates,1501,2000,19.154
estimates,1501,2001,18.891
estimates,1501,2002,18.73
estimates,1501,2003,18.642
estimates,1501,2004,18.596
estimates,1501,2005,18.578
estimates,1501,2006,18.313
estimates,1501,2007,18.097
estimates,1501,2008,17.938
estimates,1501,2009,17.85
estimates,1501,2010,17.836
estimates,1501,2011,17.662
estimates,1501,2012,17.558
estimates,1501,2013,17.507
estimates,1501,2014,17.493
estimates,1501,2015,17.5
medium_variant,1501,2015,17.5
medium_variant,1501,2016,17.324
medium_variant,1501,2017,17.189
medium_variant,1501,2018,17.068
medium_variant,1501,2019,16.923
medium_variant,1501,2020,16.737
medium_variant,1501,2021,16.345
medium_variant,1501,2022,15.961
medium_variant,1501,2023,15.592
medium_variant,1501,2024,15.246
medium_variant,1501,2025,14.923
medium_variant,1501,2026,14.49
medium_variant,1501,2027,14.102
medium_variant,1501,2028,13.751
medium_variant,1501,2029,13.426
medium_variant,1501,2030,13.121
medium_variant,1501,2031,12.744
medium_variant,1501,2032,12.405
medium_variant,1501,2033,12.099
medium_variant,1501,2034,11.825
medium_variant,1501,2035,11.577
medium_variant,1501,2036,11.281
medium_variant,1501,2037,11.019
medium_variant,1501,2038,10.784
medium_variant,1501,2039,10.567
medium_variant,1501,2040,10.363
medium_variant,1501,2041,10.115
medium_variant,1501,2042,9.89
medium_variant,1501,2043,9.682
medium_variant,1501,2044,9.485
medium_variant,1501,2045,9.296
medium_variant,1501,2046,9.069
medium_variant,1501,2047,8.859
medium_variant,1501,2048,8.661
medium_variant,1501,2049,8.47
medium_variant,1501,2050,8.281
medium_variant,1501,2051,8.06
medium_variant,1501,2052,7.851
medium_variant,1501,2053,7.655
medium_variant,1501,2054,7.473
medium_variant,1501,2055,7.302
medium_variant,1501,2056,7.116
medium_variant,1501,2057,6.947
medium_variant,1501,2058,6.792
medium_variant,1501,2059,6.649
medium_variant,1501,2060,6.518
medium_variant,1501,2061,6.376
medium_variant,1501,2062,6.249
medium_variant,1501,2063,6.133
medium_variant,1501,2064,6.026
medium_variant,1501,2065,5.928
medium_variant,1501,2066,5.82
medium_variant,1501,2067,5.722
medium_variant,1501,2068,5.632
medium_variant,1501,2069,5.548
medium_variant,1501,2070,5.469
medium_variant,1501,2071,5.382
medium_variant,1501,2072,5.301
medium_variant,1501,2073,5.226
medium_variant,1501,2074,5.155
medium_variant,1501,2075,5.087
medium_variant,1501,2076,5.011
medium_variant,1501,2077,4.94
medium_variant,1501,2078,4.873
medium_variant,1501,2079,4.808
medium_variant,1501,2080,4.745
medium_variant,1501,2081,4.675
medium_variant,1501,2082,4.609
medium_variant,1501,2083,4.545
medium_variant,1501,2084,4.484
medium_variant,1501,2085,4.426
medium_variant,1501,2086,4.366
medium_variant,1501,2087,4.308
medium_variant,1501,2088,4.253
medium_variant,1501,2089,4.201
medium_variant,1501,2090,4.151
medium_variant,1501,2091,4.102
medium_variant,1501,2092,4.055
medium_variant,1501,2093,4.01
medium_variant,1501,2094,3.967
medium_variant,1501,2095,3.926
medium_variant,1501,2096,3.886
medium_variant,1501,2097,3.848
medium_variant,1501,2098,3.811
medium_variant,1501,2099,3.774
medium_variant,1501,2100,3.739
high_variant,1501,2015,17.5004094191261
low_variant,1501,2015,17.5004094191261
constant_fertility,1501,2015,17.5004094191261
instant_replacement,1501,2015,17.5004094191261
zero_migration,1501,2015,17.5004094191261
constant_mortality,1501,2015,17.5004094191261
no_change,1501,2015,17.5004094191261
high_variant,1501,2020,16.7365489587488
low_variant,1501,2020,16.7365489587488
constant_fertility,1501,2020,16.7365489587488
instant_replacement,1501,2020,16.7365402862573
zero_migration,1501,2020,16.777256781969
constant_mortality,1501,2020,16.920760707426
no_change,1501,2020,16.9207621989138
high_variant,1501,2025,14.9228031334826
low_variant,1501,2025,14.9228031334826
constant_fertility,1501,2025,14.9228031334826
instant_replacement,1501,2025,14.9227775116119
zero_migration,1501,2025,14.9828971778034
constant_mortality,1501,2025,15.3402643628159
no_change,1501,2025,15.3402700926063
high_variant,1501,2030,13.1205248561355
low_variant,1501,2030,13.1205248561355
constant_fertility,1501,2030,13.1205248561355
instant_replacement,1501,2030,13.1204729996943
zero_migration,1501,2030,13.194453097748
constant_mortality,1501,2030,13.776050716627
no_change,1501,2030,13.7760643203033
high_variant,1501,2035,11.57692863223
low_variant,1501,2035,11.57692863223
constant_fertility,1501,2035,11.57692863223
instant_replacement,1501,2035,11.5768889513704
zero_migration,1501,2035,11.6600468098299
constant_mortality,1501,2035,12.4646040297131
no_change,1501,2035,12.4646221158023
high_variant,1501,2040,10.4871724493119
low_variant,1501,2040,10.2392051126845
constant_fertility,1501,2040,10.4461974731248
instant_replacement,1501,2040,10.1255398657657
zero_migration,1501,2040,10.454726912799
constant_mortality,1501,2040,11.4812226639994
no_change,1501,2040,11.5734163881048
high_variant,1501,2045,9.57938108512092
low_variant,1501,2045,9.01237582428665
constant_fertility,1501,2045,9.5115946956525
instant_replacement,1501,2045,8.92323009596051
zero_migration,1501,2045,9.39600535007552
constant_mortality,1501,2045,10.61030396211
no_change,1501,2045,10.8569343886841
high_variant,1501,2050,8.72162450138388
low_variant,1501,2050,7.84078142880299
constant_fertility,1501,2050,8.6526471916955
instant_replacement,1501,2050,7.84270242898095
zero_migration,1501,2050,8.38765537344645
constant_mortality,1501,2050,9.73414233304673
no_change,1501,2050,10.1715325823812
high_variant,1501,2055,7.85676607121721
low_variant,1501,2055,6.74898132426668
constant_fertility,1501,2055,7.83557189966763
instant_replacement,1501,2055,6.83852656934919
zero_migration,1501,2055,7.40699454352431
constant_mortality,1501,2055,8.83598107873528
no_change,1501,2055,9.48241396597471
high_variant,1501,2060,7.17729118273325
low_variant,1501,2060,5.86644615214944
constant_fertility,1501,2060,7.23007453761188
instant_replacement,1501,2060,6.03126122489083
zero_migration,1501,2060,6.61224626033201
constant_mortality,1501,2060,8.12532989771448
no_change,1501,2060,9.01492764284784
high_variant,1501,2065,6.70961590781212
low_variant,1501,2065,5.17296675905099
constant_fertility,1501,2065,6.85252763322136
instant_replacement,1501,2065,5.40809867595802
zero_migration,1501,2065,6.00342400434399
constant_mortality,1501,2065,7.62211339871799
no_change,1501,2065,8.8125975758623
high_variant,1501,2070,6.39266452996455
low_variant,1501,2070,4.60266267366178
constant_fertility,1501,2070,6.64598090402518
instant_replacement,1501,2070,4.91613684950945
zero_migration,1501,2070,5.52158920564377
