variant,region,year,potentialsupport2069_65
estimates,912,1950,27.291
estimates,912,1951,26.695
estimates,912,1952,26.286
estimates,912,1953,26.016
estimates,912,1954,25.856
estimates,912,1955,25.785
estimates,912,1956,25.145
estimates,912,1957,24.654
estimates,912,1958,24.286
estimates,912,1959,24.012
estimates,912,1960,23.806
estimates,912,1961,23.187
estimates,912,1962,22.702
estimates,912,1963,22.319
estimates,912,1964,22.011
estimates,912,1965,21.764
estimates,912,1966,21.164
estimates,912,1967,20.69
estimates,912,1968,20.34
estimates,912,1969,20.119
estimates,912,1970,20.018
estimates,912,1971,19.684
estimates,912,1972,19.486
estimates,912,1973,19.387
estimates,912,1974,19.355
estimates,912,1975,19.376
estimates,912,1976,19.194
estimates,912,1977,19.098
estimates,912,1978,19.083
estimates,912,1979,19.154
estimates,912,1980,19.308
estimates,912,1981,19.264
estimates,912,1982,19.301
estimates,912,1983,19.389
estimates,912,1984,19.502
estimates,912,1985,19.625
estimates,912,1986,19.561
estimates,912,1987,19.552
estimates,912,1988,19.575
estimates,912,1989,19.608
estimates,912,1990,19.635
estimates,912,1991,19.416
estimates,912,1992,19.235
estimates,912,1993,19.077
estimates,912,1994,18.929
estimates,912,1995,18.786
estimates,912,1996,18.474
estimates,912,1997,18.224
estimates,912,1998,18.023
estimates,912,1999,17.865
estimates,912,2000,17.743
estimates,912,2001,17.522
estimates,912,2002,17.37
estimates,912,2003,17.278
estimates,912,2004,17.242
estimates,912,2005,17.251
estimates,912,2006,17.147
estimates,912,2007,17.095
estimates,912,2008,17.088
estimates,912,2009,17.127
estimates,912,2010,17.204
estimates,912,2011,17.199
estimates,912,2012,17.241
estimates,912,2013,17.294
estimates,912,2014,17.322
estimates,912,2015,17.303
medium_variant,912,2015,17.303
medium_variant,912,2016,17.1
medium_variant,912,2017,16.888
medium_variant,912,2018,16.663
medium_variant,912,2019,16.419
medium_variant,912,2020,16.153
medium_variant,912,2021,15.752
medium_variant,912,2022,15.363
medium_variant,912,2023,14.984
medium_variant,912,2024,14.614
medium_variant,912,2025,14.251
medium_variant,912,2026,13.831
medium_variant,912,2027,13.443
medium_variant,912,2028,13.082
medium_variant,912,2029,12.748
medium_variant,912,2030,12.438
medium_variant,912,2031,12.114
medium_variant,912,2032,11.823
medium_variant,912,2033,11.56
medium_variant,912,2034,11.317
medium_variant,912,2035,11.087
medium_variant,912,2036,10.848
medium_variant,912,2037,10.625
medium_variant,912,2038,10.415
medium_variant,912,2039,10.217
medium_variant,912,2040,10.026
medium_variant,912,2041,9.828
medium_variant,912,2042,9.643
medium_variant,912,2043,9.459
medium_variant,912,2044,9.265
medium_variant,912,2045,9.056
medium_variant,912,2046,8.826
medium_variant,912,2047,8.594
medium_variant,912,2048,8.362
medium_variant,912,2049,8.129
medium_variant,912,2050,7.895
medium_variant,912,2051,7.657
medium_variant,912,2052,7.429
medium_variant,912,2053,7.21
medium_variant,912,2054,7
medium_variant,912,2055,6.801
medium_variant,912,2056,6.612
medium_variant,912,2057,6.436
medium_variant,912,2058,6.276
medium_variant,912,2059,6.133
medium_variant,912,2060,6.008
medium_variant,912,2061,5.901
