variant,region,year,potentialsupport2069_65
estimates,928,1950,21.734
estimates,928,1951,21.585
estimates,928,1952,21.743
estimates,928,1953,22.287
estimates,928,1954,23.343
estimates,928,1955,25.074
estimates,928,1956,25.522
estimates,928,1957,26.34
estimates,928,1958,27.58
estimates,928,1959,29.342
estimates,928,1960,31.787
estimates,928,1961,32.548
estimates,928,1962,33.708
estimates,928,1963,35.152
estimates,928,1964,36.714
estimates,928,1965,38.37
estimates,928,1966,37.617
estimates,928,1967,36.979
estimates,928,1968,36.597
estimates,928,1969,36.62
estimates,928,1970,37.112
estimates,928,1971,36.336
estimates,928,1972,35.949
estimates,928,1973,35.877
estimates,928,1974,36.055
estimates,928,1975,36.456
estimates,928,1976,35.664
estimates,928,1977,35.138
estimates,928,1978,34.874
estimates,928,1979,34.874
estimates,928,1980,35.15
estimates,928,1981,34.446
estimates,928,1982,33.99
estimates,928,1983,33.752
estimates,928,1984,33.7
estimates,928,1985,33.818
estimates,928,1986,33.116
estimates,928,1987,32.644
estimates,928,1988,32.407
estimates,928,1989,32.425
estimates,928,1990,32.689
estimates,928,1991,32.317
estimates,928,1992,32.185
estimates,928,1993,32.267
estimates,928,1994,32.532
estimates,928,1995,32.947
estimates,928,1996,32.464
estimates,928,1997,32.156
estimates,928,1998,32.005
estimates,928,1999,31.995
estimates,928,2000,32.107
estimates,928,2001,31.559
estimates,928,2002,31.162
estimates,928,2003,30.9
estimates,928,2004,30.753
estimates,928,2005,30.694
estimates,928,2006,29.953
estimates,928,2007,29.339
estimates,928,2008,28.835
estimates,928,2009,28.421
estimates,928,2010,28.077
estimates,928,2011,27.429
estimates,928,2012,26.896
estimates,928,2013,26.481
estimates,928,2014,26.184
estimates,928,2015,25.992
medium_variant,928,2015,25.992
medium_variant,928,2016,25.448
medium_variant,928,2017,25.039
medium_variant,928,2018,24.724
medium_variant,928,2019,24.456
medium_variant,928,2020,24.21
medium_variant,928,2021,23.613
medium_variant,928,2022,23.097
medium_variant,928,2023,22.661
medium_variant,928,2024,22.299
medium_variant,928,2025,22.002
medium_variant,928,2026,21.446
medium_variant,928,2027,20.984
medium_variant,928,2028,20.599
medium_variant,928,2029,20.271
medium_variant,928,2030,19.985
medium_variant,928,2031,19.47
medium_variant,928,2032,19.019
medium_variant,928,2033,18.634
medium_variant,928,2034,18.315
medium_variant,928,2035,18.056
medium_variant,928,2036,17.627
