variant,region,year,potentialsupport2069_65
estimates,1500,1950,28.004
estimates,1500,1951,27.759
estimates,1500,1952,27.775
estimates,1500,1953,28.081
estimates,1500,1954,28.724
estimates,1500,1955,29.747
estimates,1500,1956,29.358
estimates,1500,1957,29.284
estimates,1500,1958,29.494
estimates,1500,1959,29.971
estimates,1500,1960,30.715
estimates,1500,1961,30.199
estimates,1500,1962,29.946
estimates,1500,1963,29.94
estimates,1500,1964,30.175
estimates,1500,1965,30.645
estimates,1500,1966,30.065
estimates,1500,1967,29.74
estimates,1500,1968,29.626
estimates,1500,1969,29.68
estimates,1500,1970,29.88
estimates,1500,1971,29.15
estimates,1500,1972,28.633
estimates,1500,1973,28.318
estimates,1500,1974,28.201
estimates,1500,1975,28.271
estimates,1500,1976,27.587
estimates,1500,1977,27.131
estimates,1500,1978,26.873
estimates,1500,1979,26.772
estimates,1500,1980,26.794
estimates,1500,1981,26.285
estimates,1500,1982,25.955
estimates,1500,1983,25.796
estimates,1500,1984,25.808
estimates,1500,1985,25.984
estimates,1500,1986,25.508
estimates,1500,1987,25.198
estimates,1500,1988,25.02
estimates,1500,1989,24.945
estimates,1500,1990,24.957
estimates,1500,1991,24.572
estimates,1500,1992,24.316
estimates,1500,1993,24.175
estimates,1500,1994,24.14
estimates,1500,1995,24.201
estimates,1500,1996,23.902
estimates,1500,1997,23.747
estimates,1500,1998,23.71
estimates,1500,1999,23.766
estimates,1500,2000,23.893
estimates,1500,2001,23.612
estimates,1500,2002,23.429
estimates,1500,2003,23.333
estimates,1500,2004,23.317
estimates,1500,2005,23.366
estimates,1500,2006,23.067
estimates,1500,2007,22.867
estimates,1500,2008,22.737
estimates,1500,2009,22.654
estimates,1500,2010,22.605
estimates,1500,2011,22.375
estimates,1500,2012,22.226
estimates,1500,2013,22.149
estimates,1500,2014,22.135
estimates,1500,2015,22.171
medium_variant,1500,2015,22.171
medium_variant,1500,2016,22.003
medium_variant,1500,2017,21.909
medium_variant,1500,2018,21.883
medium_variant,1500,2019,21.924
medium_variant,1500,2020,22.025
medium_variant,1500,2021,21.949
medium_variant,1500,2022,21.955
medium_variant,1500,2023,22.007
medium_variant,1500,2024,22.061
medium_variant,1500,2025,22.098
medium_variant,1500,2026,21.909
medium_variant,1500,2027,21.746
medium_variant,1500,2028,21.611
medium_variant,1500,2029,21.516
medium_variant,1500,2030,21.457
medium_variant,1500,2031,21.246
medium_variant,1500,2032,21.092
medium_variant,1500,2033,20.969
medium_variant,1500,2034,20.851
medium_variant,1500,2035,20.723
medium_variant,1500,2036,20.444
medium_variant,1500,2037,20.195
medium_variant,1500,2038,19.961
medium_variant,1500,2039,19.735
medium_variant,1500,2040,19.506
medium_variant,1500,2041,19.163
medium_variant,1500,2042,18.843
medium_variant,1500,2043,18.548
medium_variant,1500,2044,18.284
medium_variant,1500,2045,18.047
medium_variant,1500,2046,17.749
medium_variant,1500,2047,17.497
medium_variant,1500,2048,17.256
medium_variant,1500,2049,16.992
medium_variant,1500,2050,16.688
medium_variant,1500,2051,16.295
medium_variant,1500,2052,15.903
medium_variant,1500,2053,15.52
medium_variant,1500,2054,15.162
medium_variant,1500,2055,14.83
medium_variant,1500,2056,14.478
medium_variant,1500,2057,14.162
medium_variant,1500,2058,13.866
medium_variant,1500,2059,13.576
medium_variant,1500,2060,13.285
medium_variant,1500,2061,12.97
medium_variant,1500,2062,12.671
medium_variant,1500,2063,12.382
medium_variant,1500,2064,12.1
medium_variant,1500,2065,11.822
medium_variant,1500,2066,11.533
medium_variant,1500,2067,11.258
medium_variant,1500,2068,10.996
medium_variant,1500,2069,10.743
medium_variant,1500,2070,10.497
medium_variant,1500,2071,10.249
medium_variant,1500,2072,10.017
medium_variant,1500,2073,9.795
medium_variant,1500,2074,9.58
medium_variant,1500,2075,9.371
medium_variant,1500,2076,9.163
medium_variant,1500,2077,8.967
medium_variant,1500,2078,8.78
medium_variant,1500,2079,8.602
medium_variant,1500,2080,8.429
medium_variant,1500,2081,8.258
medium_variant,1500,2082,8.099
medium_variant,1500,2083,7.946
medium_variant,1500,2084,7.797
medium_variant,1500,2085,7.65
medium_variant,1500,2086,7.506
medium_variant,1500,2087,7.369
medium_variant,1500,2088,7.236
medium_variant,1500,2089,7.107
medium_variant,1500,2090,6.982
medium_variant,1500,2091,6.859
medium_variant,1500,2092,6.743
medium_variant,1500,2093,6.63
medium_variant,1500,2094,6.52
medium_variant,1500,2095,6.411
medium_variant,1500,2096,6.305
medium_variant,1500,2097,6.204
medium_variant,1500,2098,6.104
medium_variant,1500,2099,6.007
medium_variant,1500,2100,5.911
high_variant,1500,2015,22.1710862719015
low_variant,1500,2015,22.1710862719015
constant_fertility,1500,2015,22.1710862719015
instant_replacement,1500,2015,22.1710862719015
zero_migration,1500,2015,22.1710862719015
constant_mortality,1500,2015,22.1710862719015
no_change,1500,2015,22.1710862719015
high_variant,1500,2020,22.0251121440034
low_variant,1500,2020,22.0251121440034
constant_fertility,1500,2020,22.0251121440034
instant_replacement,1500,2020,22.0250169661049
zero_migration,1500,2020,22.0978743326756
constant_mortality,1500,2020,22.2230842526671
no_change,1500,2020,22.2230928009269
high_variant,1500,2025,22.0976729401187
low_variant,1500,2025,22.0976729401187
constant_fertility,1500,2025,22.0976729401187
instant_replacement,1500,2025,22.0973482417039
zero_migration,1500,2025,22.2301278072436
constant_mortality,1500,2025,22.6654959489414
no_change,1500,2025,22.6655367305991
high_variant,1500,2030,21.45659450396
low_variant,1500,2030,21.45659450396
constant_fertility,1500,2030,21.45659450396
instant_replacement,1500,2030,21.4557300301999
zero_migration,1500,2030,21.6190701063803
