variant,region,year,potentialsupport2069_65
estimates,901,1950,12.905
estimates,901,1951,12.611
estimates,901,1952,12.37
estimates,901,1953,12.175
estimates,901,1954,12.026
estimates,901,1955,11.917
estimates,901,1956,11.677
estimates,901,1957,11.491
estimates,901,1958,11.35
estimates,901,1959,11.244
estimates,901,1960,11.16
estimates,901,1961,10.937
estimates,901,1962,10.748
estimates,901,1963,10.589
estimates,901,1964,10.458
estimates,901,1965,10.353
estimates,901,1966,10.162
estimates,901,1967,10.013
estimates,901,1968,9.895
estimates,901,1969,9.796
estimates,901,1970,9.703
estimates,901,1971,9.507
estimates,901,1972,9.344
estimates,901,1973,9.205
estimates,901,1974,9.082
estimates,901,1975,8.969
estimates,901,1976,8.755
estimates,901,1977,8.572
estimates,901,1978,8.415
estimates,901,1979,8.274
estimates,901,1980,8.145
estimates,901,1981,7.966
estimates,901,1982,7.801
estimates,901,1983,7.671
estimates,901,1984,7.602
estimates,901,1985,7.6
estimates,901,1986,7.588
estimates,901,1987,7.637
estimates,901,1988,7.711
estimates,901,1989,7.765
estimates,901,1990,7.769
estimates,901,1991,7.678
estimates,901,1992,7.561
estimates,901,1993,7.43
estimates,901,1994,7.301
estimates,901,1995,7.179
estimates,901,1996,7.011
estimates,901,1997,6.854
estimates,901,1998,6.715
estimates,901,1999,6.605
estimates,901,2000,6.524
estimates,901,2001,6.431
estimates,901,2002,6.366
estimates,901,2003,6.315
estimates,901,2004,6.262
estimates,901,2005,6.201
estimates,901,2006,6.091
estimates,901,2007,5.973
estimates,901,2008,5.862
estimates,901,2009,5.77
estimates,901,2010,5.7
estimates,901,2011,5.628
estimates,901,2012,5.575
estimates,901,2013,5.524
estimates,901,2014,5.456
estimates,901,2015,5.367
medium_variant,901,2015,5.367
medium_variant,901,2016,5.257
medium_variant,901,2017,5.132
medium_variant,901,2018,4.999
medium_variant,901,2019,4.867
medium_variant,901,2020,4.742
medium_variant,901,2021,4.614
medium_variant,901,2022,4.49
medium_variant,901,2023,4.372
medium_variant,901,2024,4.259
medium_variant,901,2025,4.151
medium_variant,901,2026,4.048
medium_variant,901,2027,3.951
medium_variant,901,2028,3.858
medium_variant,901,2029,3.767
medium_variant,901,2030,3.679
medium_variant,901,2031,3.597
medium_variant,901,2032,3.515
medium_variant,901,2033,3.438
medium_variant,901,2034,3.369
medium_variant,901,2035,3.309
medium_variant,901,2036,3.261
medium_variant,901,2037,3.221
medium_variant,901,2038,3.185
medium_variant,901,2039,3.148
medium_variant,901,2040,3.111
medium_variant,901,2041,3.08
medium_variant,901,2042,3.046
medium_variant,901,2043,3.012
medium_variant,901,2044,2.981
medium_variant,901,2045,2.955
medium_variant,901,2046,2.936
medium_variant,901,2047,2.919
medium_variant,901,2048,2.903
medium_variant,901,2049,2.884
medium_variant,901,2050,2.863
medium_variant,901,2051,2.844
medium_variant,901,2052,2.822
medium_variant,901,2053,2.797
medium_variant,901,2054,2.771
medium_variant,901,2055,2.746
medium_variant,901,2056,2.727
medium_variant,901,2057,2.707
medium_variant,901,2058,2.686
medium_variant,901,2059,2.667
medium_variant,901,2060,2.649
medium_variant,901,2061,2.639
medium_variant,901,2062,2.629
medium_variant,901,2063,2.619
medium_variant,901,2064,2.611
medium_variant,901,2065,2.606
medium_variant,901,2066,2.612
medium_variant,901,2067,2.618
medium_variant,901,2068,2.625
medium_variant,901,2069,2.631
medium_variant,901,2070,2.635
medium_variant,901,2071,2.645
medium_variant,901,2072,2.653
medium_variant,901,2073,2.656
medium_variant,901,2074,2.654
medium_variant,901,2075,2.648
medium_variant,901,2076,2.648
medium_variant,901,2077,2.642
medium_variant,901,2078,2.631
medium_variant,901,2079,2.618
medium_variant,901,2080,2.603
medium_variant,901,2081,2.597
medium_variant,901,2082,2.588
medium_variant,901,2083,2.576
medium_variant,901,2084,2.56
medium_variant,901,2085,2.542
medium_variant,901,2086,2.534
medium_variant,901,2087,2.521
medium_variant,901,2088,2.506
medium_variant,901,2089,2.489
medium_variant,901,2090,2.47
medium_variant,901,2091,2.462
medium_variant,901,2092,2.452
medium_variant,901,2093,2.439
medium_variant,901,2094,2.424
medium_variant,901,2095,2.407
medium_variant,901,2096,2.403
medium_variant,901,2097,2.397
medium_variant,901,2098,2.387
medium_variant,901,2099,2.376
medium_variant,901,2100,2.363
high_variant,901,2015,5.36689158393872
low_variant,901,2015,5.36689158393872
constant_fertility,901,2015,5.36689158393872
instant_replacement,901,2015,5.36689158393872
zero_migration,901,2015,5.36689158393872
constant_mortality,901,2015,5.36689158393872
no_change,901,2015,5.36689158393872
high_variant,901,2020,4.74176176547685
low_variant,901,2020,4.74176176547685
constant_fertility,901,2020,4.74176176547685
instant_replacement,901,2020,4.74176175967764
zero_migration,901,2020,4.69900644746368
constant_mortality,901,2020,4.80085111355007
no_change,901,2020,4.80085111355007
high_variant,901,2025,4.15149409351447
low_variant,901,2025,4.15149409351447
constant_fertility,901,2025,4.15149409351447
instant_replacement,901,2025,4.1514941311795
zero_migration,901,2025,4.07206829410926
constant_mortality,901,2025,4.28320568142493
no_change,901,2025,4.28320568142493
high_variant,901,2030,3.67894538068566
low_variant,901,2030,3.67894538068566
constant_fertility,901,2030,3.67894538068566
instant_replacement,901,2030,3.67894541017951
zero_migration,901,2030,3.56770146851117
constant_mortality,901,2030,3.88356330588024
no_change,901,2030,3.88356330588024
high_variant,901,2035,3.30861388222751
low_variant,901,2035,3.30861388222751
constant_fertility,901,2035,3.30861388222751
instant_replacement,901,2035,3.30861390018728
zero_migration,901,2035,3.16887607778626
constant_mortality,901,2035,3.58491528730758
no_change,901,2035,3.58491528730758
high_variant,901,2040,3.1515782317272
low_variant,901,2040,3.0706481852657
constant_fertility,901,2040,3.10353335036615
instant_replacement,901,2040,3.174180242049
zero_migration,901,2040,2.94046487669167
constant_mortality,901,2040,3.47358351244001
no_change,901,2040,3.46503383896753
high_variant,901,2045,3.05367666405064
low_variant,901,2045,2.85612562202783
constant_fertility,901,2045,2.9352424633808
instant_replacement,901,2045,3.06890030069199
zero_migration,901,2045,2.75358533699383
