variant,region,year,potentialsupport2069_65
estimates,915,1950,20.489
estimates,915,1951,20.385
estimates,915,1952,20.372
estimates,915,1953,20.412
estimates,915,1954,20.47
estimates,915,1955,20.536
estimates,915,1956,20.118
estimates,915,1957,19.749
estimates,915,1958,19.458
estimates,915,1959,19.278
estimates,915,1960,19.212
estimates,915,1961,18.967
estimates,915,1962,18.808
estimates,915,1963,18.681
estimates,915,1964,18.545
estimates,915,1965,18.387
estimates,915,1966,18.016
estimates,915,1967,17.694
estimates,915,1968,17.389
estimates,915,1969,17.074
estimates,915,1970,16.732
estimates,915,1971,16.295
estimates,915,1972,15.897
estimates,915,1973,15.548
estimates,915,1974,15.25
estimates,915,1975,14.997
estimates,915,1976,14.5
estimates,915,1977,14.068
estimates,915,1978,13.687
estimates,915,1979,13.356
estimates,915,1980,13.073
estimates,915,1981,12.826
estimates,915,1982,12.638
estimates,915,1983,12.506
estimates,915,1984,12.414
estimates,915,1985,12.346
estimates,915,1986,12.253
estimates,915,1987,12.187
estimates,915,1988,12.139
estimates,915,1989,12.102
estimates,915,1990,12.07
estimates,915,1991,12.016
estimates,915,1992,11.976
estimates,915,1993,11.939
estimates,915,1994,11.906
estimates,915,1995,11.87
estimates,915,1996,11.763
estimates,915,1997,11.659
estimates,915,1998,11.557
estimates,915,1999,11.459
estimates,915,2000,11.368
estimates,915,2001,11.253
estimates,915,2002,11.157
estimates,915,2003,11.073
estimates,915,2004,10.992
estimates,915,2005,10.909
estimates,915,2006,10.748
estimates,915,2007,10.594
estimates,915,2008,10.447
estimates,915,2009,10.31
estimates,915,2010,10.185
estimates,915,2011,10.035
estimates,915,2012,9.896
estimates,915,2013,9.763
estimates,915,2014,9.633
estimates,915,2015,9.506
medium_variant,915,2015,9.506
medium_variant,915,2016,9.362
medium_variant,915,2017,9.222
medium_variant,915,2018,9.076
medium_variant,915,2019,8.915
medium_variant,915,2020,8.735
medium_variant,915,2021,8.531
medium_variant,915,2022,8.315
medium_variant,915,2023,8.097
medium_variant,915,2024,7.891
medium_variant,915,2025,7.703
medium_variant,915,2026,7.524
medium_variant,915,2027,7.362
medium_variant,915,2028,7.199
medium_variant,915,2029,7.014
medium_variant,915,2030,6.802
medium_variant,915,2031,6.572
medium_variant,915,2032,6.33
medium_variant,915,2033,6.089
medium_variant,915,2034,5.866
medium_variant,915,2035,5.664
medium_variant,915,2036,5.484
medium_variant,915,2037,5.323
medium_variant,915,2038,5.175
medium_variant,915,2039,5.037
medium_variant,915,2040,4.907
medium_variant,915,2041,4.792
medium_variant,915,2042,4.684
medium_variant,915,2043,4.584
medium_variant,915,2044,4.498
medium_variant,915,2045,4.426
medium_variant,915,2046,4.373
medium_variant,915,2047,4.332
medium_variant,915,2048,4.296
medium_variant,915,2049,4.26
medium_variant,915,2050,4.215
medium_variant,915,2051,4.17
medium_variant,915,2052,4.122
medium_variant,915,2053,4.067
medium_variant,915,2054,4.007
medium_variant,915,2055,3.943
medium_variant,915,2056,3.883
medium_variant,915,2057,3.818
medium_variant,915,2058,3.751
medium_variant,915,2059,3.688
medium_variant,915,2060,3.628
medium_variant,915,2061,3.576
medium_variant,915,2062,3.526
medium_variant,915,2063,3.478
medium_variant,915,2064,3.43
medium_variant,915,2065,3.382
medium_variant,915,2066,3.341
medium_variant,915,2067,3.3
medium_variant,915,2068,3.261
medium_variant,915,2069,3.222
medium_variant,915,2070,3.184
medium_variant,915,2071,3.152
medium_variant,915,2072,3.121
medium_variant,915,2073,3.089
medium_variant,915,2074,3.055
medium_variant,915,2075,3.02
medium_variant,915,2076,2.992
medium_variant,915,2077,2.963
medium_variant,915,2078,2.932
medium_variant,915,2079,2.901
medium_variant,915,2080,2.871
medium_variant,915,2081,2.846
medium_variant,915,2082,2.82
medium_variant,915,2083,2.793
medium_variant,915,2084,2.767
medium_variant,915,2085,2.74
medium_variant,915,2086,2.718
medium_variant,915,2087,2.694
medium_variant,915,2088,2.67
medium_variant,915,2089,2.645
medium_variant,915,2090,2.62
medium_variant,915,2091,2.602
medium_variant,915,2092,2.582
medium_variant,915,2093,2.562
medium_variant,915,2094,2.542
medium_variant,915,2095,2.521
medium_variant,915,2096,2.507
medium_variant,915,2097,2.492
medium_variant,915,2098,2.475
medium_variant,915,2099,2.457
medium_variant,915,2100,2.439
high_variant,915,2015,9.50601636034867
low_variant,915,2015,9.50601636034867
constant_fertility,915,2015,9.50601636034867
instant_replacement,915,2015,9.50601636034867
zero_migration,915,2015,9.50601636034867
