variant,country,year,childdependencyratio2064
estimates,434,1950,104.044
estimates,434,1951,105.765
estimates,434,1952,107.827
estimates,434,1953,109.482
estimates,434,1954,110.615
estimates,434,1955,111.448
estimates,434,1956,112.947
estimates,434,1957,113.594
estimates,434,1958,113.843
estimates,434,1959,114.013
estimates,434,1960,114.235
estimates,434,1961,115.206
estimates,434,1962,116.2
estimates,434,1963,117.273
estimates,434,1964,118.465
estimates,434,1965,119.861
estimates,434,1966,122.593
estimates,434,1967,125.425
estimates,434,1968,128.247
estimates,434,1969,130.882
estimates,434,1970,133.226
estimates,434,1971,135.996
estimates,434,1972,138.099
estimates,434,1973,139.731
estimates,434,1974,141.11
estimates,434,1975,142.327
estimates,434,1976,143.86
estimates,434,1977,144.967
estimates,434,1978,145.643
estimates,434,1979,145.83
estimates,434,1980,145.51
estimates,434,1981,144.533
estimates,434,1982,142.851
estimates,434,1983,140.583
estimates,434,1984,137.855
estimates,434,1985,134.782
estimates,434,1986,133.083
estimates,434,1987,131.252
estimates,434,1988,129.135
estimates,434,1989,126.502
estimates,434,1990,123.277
estimates,434,1991,120.202
estimates,434,1992,116.37
estimates,434,1993,112.138
estimates,434,1994,107.944
estimates,434,1995,103.996
estimates,434,1996,99.767
estimates,434,1997,95.986
estimates,434,1998,92.497
estimates,434,1999,89.087
estimates,434,2000,85.708
estimates,434,2001,83.034
estimates,434,2002,80.283
estimates,434,2003,77.537
estimates,434,2004,74.924
estimates,434,2005,72.519
estimates,434,2006,70.66
estimates,434,2007,69.019
estimates,434,2008,67.609
estimates,434,2009,66.379
estimates,434,2010,65.276
estimates,434,2011,65.012
estimates,434,2012,64.976
estimates,434,2013,65.159
estimates,434,2014,65.574
estimates,434,2015,66.194
medium_variant,434,2015,66.194
medium_variant,434,2016,65.673
medium_variant,434,2017,65.135
medium_variant,434,2018,64.554
medium_variant,434,2019,63.881
medium_variant,434,2020,63.095
medium_variant,434,2021,62.173
medium_variant,434,2022,61.193
medium_variant,434,2023,60.115
medium_variant,434,2024,58.903
medium_variant,434,2025,57.555
medium_variant,434,2026,56.25
medium_variant,434,2027,54.808
medium_variant,434,2028,53.304
medium_variant,434,2029,51.837
medium_variant,434,2030,50.462
medium_variant,434,2031,49.23
medium_variant,434,2032,48.075
medium_variant,434,2033,47.013
medium_variant,434,2034,46.053
medium_variant,434,2035,45.204
medium_variant,434,2036,44.548
medium_variant,434,2037,43.994
medium_variant,434,2038,43.535
medium_variant,434,2039,43.154
medium_variant,434,2040,42.836
medium_variant,434,2041,42.651
medium_variant,434,2042,42.507
medium_variant,434,2043,42.4
medium_variant,434,2044,42.321
medium_variant,434,2045,42.26
medium_variant,434,2046,42.253
medium_variant,434,2047,42.243
medium_variant,434,2048,42.226
medium_variant,434,2049,42.196
medium_variant,434,2050,42.148
medium_variant,434,2051,42.115
medium_variant,434,2052,42.057
medium_variant,434,2053,41.959
medium_variant,434,2054,41.804
medium_variant,434,2055,41.584
medium_variant,434,2056,41.34
medium_variant,434,2057,41.038
medium_variant,434,2058,40.689
medium_variant,434,2059,40.311
medium_variant,434,2060,39.921
medium_variant,434,2061,39.57
medium_variant,434,2062,39.208
medium_variant,434,2063,38.845
medium_variant,434,2064,38.493
medium_variant,434,2065,38.164
medium_variant,434,2066,37.911
medium_variant,434,2067,37.676
medium_variant,434,2068,37.472
medium_variant,434,2069,37.31
