continent,variant,year,populationdensitypersqkm
935,constant_fertility,2026,157.267181120936
935,constant_mortality,2026,154.53966650848
935,high_variant,2026,159.724176750725
935,instant_replacement,2026,156.726557583657
935,low_variant,2026,151.657898655659
935,medium_variant,2026,155.692899777637
935,momentum,2026,156.490571114112
935,no_change,2026,156.089437272989
935,zero_migration,2026,156.311065120407
935,constant_fertility,2027,158.493561730828
935,constant_mortality,2027,155.342424150958
935,high_variant,2027,161.235948771124
935,instant_replacement,2027,157.842805831751
935,low_variant,2027,152.112310395339
935,medium_variant,2027,156.676007608372
935,momentum,2027,157.534111165045
935,no_change,2027,157.129482736143
935,zero_migration,2027,157.358358160375
935,constant_fertility,2028,159.699362303144
935,constant_mortality,2028,156.094082598672
935,high_variant,2028,162.722257972366
935,instant_replacement,2028,158.926441192564
935,low_variant,2028,152.514805169078
935,medium_variant,2028,157.620422436977
935,momentum,2028,158.536359571763
935,no_change,2028,158.135663746387
935,zero_migration,2028,158.368479604486
935,constant_fertility,2029,160.886120130406
935,constant_mortality,2029,156.795438097417
935,high_variant,2029,164.174543600433
935,instant_replacement,2029,159.978159470851
935,low_variant,2029,152.875681132128
935,medium_variant,2029,158.527142164699
935,momentum,2029,159.496920821482
935,no_change,2029,159.109287519552
935,zero_migration,2029,159.341719465373
935,constant_fertility,2030,162.055099023218
935,constant_mortality,2030,157.44717349805
935,high_variant,2030,165.586766432258
935,instant_replacement,2030,160.99850463364
935,low_variant,2030,153.202501749509
935,medium_variant,2030,159.396948311135
935,momentum,2030,160.415562324071
935,no_change,2030,160.051466318534
935,zero_migration,2030,160.278319516901
935,constant_fertility,2031,163.206980382376
935,constant_mortality,2031,158.049608523386
935,high_variant,2031,166.956415345124
935,instant_replacement,2031,161.987873966014
935,low_variant,2031,153.498666452633
935,medium_variant,2031,160.230137849224
935,momentum,2031,161.292472845529
935,no_change,2031,160.962818128028
935,zero_migration,2031,161.178408266889
935,constant_fertility,2032,164.341981846247
935,constant_mortality,2032,158.602876095882
935,high_variant,2032,168.285064173142
935,instant_replacement,2032,162.946216490196
935,low_variant,2032,153.763074514663
935,medium_variant,2032,161.026632314434
935,momentum,2032,162.127896447599
935,no_change,2032,161.843652649305
935,zero_migration,2032,162.041996381358
935,constant_fertility,2033,165.460401837831
935,constant_mortality,2033,159.107287850225
935,high_variant,2033,169.576129039561
935,instant_replacement,2033,163.873184255476
935,low_variant,2033,153.993069516553
935,medium_variant,2033,161.786450009786
935,momentum,2033,162.921827040017
935,no_change,2033,162.694450143282
935,zero_migration,2033,162.869130842354
935,constant_fertility,2034,166.562414235813
935,constant_mortality,2034,159.563152037618
935,high_variant,2034,170.835180635931
935,instant_replacement,2034,164.768238901735
935,low_variant,2034,154.183847270144
935,medium_variant,2034,162.509514823076
935,momentum,2034,163.674273290936
935,no_change,2034,163.515645596687
935,zero_migration,2034,163.659833110813
935,constant_fertility,2035,167.648362705163
935,constant_mortality,2035,159.970880476001
935,high_variant,2035,172.066985416544
935,instant_replacement,2035,165.631245863111
935,low_variant,2035,154.331720973729
935,medium_variant,2035,163.19590315652
935,momentum,2035,164.385558951127
935,no_change,2035,164.307783234337
935,zero_migration,2035,164.414245099582
935,constant_fertility,2036,168.718692673062
935,constant_mortality,2036,160.330868033686
935,high_variant,2036,173.272666696998
935,instant_replacement,2036,166.462392423318
935,low_variant,2036,154.436299593606
935,medium_variant,2036,163.845694054672
935,momentum,2036,165.056150360904
935,no_change,2036,165.07150140626
935,zero_migration,2036,165.132404381409
935,constant_fertility,2037,169.774257260005
935,constant_mortality,2037,160.643737754478
935,high_variant,2037,174.453056426865
935,instant_replacement,2037,167.26268792299
935,low_variant,2037,154.498496540676
935,medium_variant,2037,164.459367552888
935,momentum,2037,165.687127108403
935,no_change,2037,165.807649076104
935,zero_migration,2037,165.814699089869
935,constant_fertility,2038,170.816317924274
935,constant_mortality,2038,160.910418967749
935,high_variant,2038,175.61251571945
935,instant_replacement,2038,168.033877142573
935,low_variant,2038,154.517306921165
935,medium_variant,2038,165.03788987659
935,momentum,2038,166.280276025904
935,no_change,2038,166.517253855298
935,zero_migration,2038,166.462065997988
935,constant_fertility,2039,171.846370937713
935,constant_mortality,2039,161.132004215533
935,high_variant,2039,176.756210892018
935,instant_replacement,2039,168.778213609121
935,low_variant,2039,154.491670384441
935,medium_variant,2039,165.582485555784
935,momentum,2039,166.83781812682
935,no_change,2039,167.201472120881
935,zero_migration,2039,167.075692578605
935,constant_fertility,2040,172.86565629767
935,constant_mortality,2040,161.309450958427
935,high_variant,2040,177.88834084414
935,instant_replacement,2040,169.497576636716
935,low_variant,2040,154.420638750311
935,medium_variant,2040,166.094072577124
935,momentum,2040,167.36175317715
935,no_change,2040,167.861375243965
935,zero_migration,2040,167.656475389662
935,constant_fertility,2041,173.875117286345
935,constant_mortality,2041,161.443493798429
935,high_variant,2041,179.01100742626
935,instant_replacement,2041,170.192768110291
935,low_variant,2041,154.303810673515
935,medium_variant,2041,166.573142930931
935,momentum,2041,167.853095125507
935,no_change,2041,168.497979106581
935,zero_migration,2041,168.204846485535
935,constant_fertility,2042,174.875172939769
935,constant_mortality,2042,161.534623018008
935,high_variant,2042,180.125199323669
935,instant_replacement,2042,170.864252017833
935,low_variant,2042,154.140659394441
935,medium_variant,2042,167.019669162675
935,momentum,2042,168.312841679793
935,no_change,2042,169.112071705275
935,zero_migration,2042,168.720756982983
935,constant_fertility,2043,175.86593423611
935,constant_mortality,2043,161.583269479265
935,high_variant,2043,181.23249768524
935,instant_replacement,2043,171.513171492471
935,low_variant,2043,153.930073423562
935,medium_variant,2043,167.433423290204
935,momentum,2043,168.742933797891
935,no_change,2043,169.70424511695
935,zero_migration,2043,169.204043508224
935,constant_fertility,2044,176.847242925141
935,constant_mortality,2044,161.589769951314
935,high_variant,2044,182.334120177349
935,instant_replacement,2044,172.140672503012
935,low_variant,2044,153.67079632948
935,medium_variant,2044,167.813931432874
935,momentum,2044,169.145519893386
935,no_change,2044,170.274983340466
935,zero_migration,2044,169.654318829944
935,constant_fertility,2045,177.819195871081
935,constant_mortality,2045,161.554549979358
935,high_variant,2045,183.430918438204
935,instant_replacement,2045,172.747655603128
935,low_variant,2045,153.362015690141
935,medium_variant,2045,168.160870484389
935,momentum,2045,169.522347743521
935,no_change,2045,170.824955531638
935,zero_migration,2045,170.071308628418
935,constant_fertility,2046,178.782458685147
935,constant_mortality,2046,161.47832109328
935,high_variant,2046,184.523817092525
935,instant_replacement,2046,173.334800356866
935,low_variant,2046,153.003655167774
935,medium_variant,2046,168.474456729727
935,momentum,2046,169.87462612095
935,no_change,2046,171.355144736621
935,zero_migration,2046,170.455235504452
935,constant_fertility,2047,179.737989214617
935,constant_mortality,2047,161.361851020968
935,high_variant,2047,185.613039804501
935,instant_replacement,2047,173.902345541294
935,low_variant,2047,152.596179394842
935,medium_variant,2047,168.755001287994
935,momentum,2047,170.202928090636
935,no_change,2047,171.866794432914
935,zero_migration,2047,170.806311457282
935,constant_fertility,2048,180.686561438762
935,constant_mortality,2048,161.205692526499
935,high_variant,2048,186.697656149158
935,instant_replacement,2048,174.450138223082
935,low_variant,2048,152.140113294208
935,medium_variant,2048,169.002395726691
935,momentum,2048,170.507508412566
935,no_change,2048,172.361179612722
935,zero_migration,2048,171.124241898519
935,constant_fertility,2049,181.629022130023
935,constant_mortality,2049,161.010375205165
935,high_variant,2049,187.776100412737
935,instant_replacement,2049,174.977735746283
935,low_variant,2049,151.636278149428
935,medium_variant,2049,169.21648215005
935,momentum,2049,170.788274669379
935,no_change,2049,172.839699844788
935,zero_migration,2049,171.408610402246
935,constant_fertility,2050,182.566288082779
935,constant_mortality,2050,160.776558803482
935,high_variant,2050,188.846971930892
935,instant_replacement,2050,175.484783457669
935,low_variant,2050,151.085636834664
935,medium_variant,2050,169.397265004931
935,momentum,2050,171.045238751595
935,no_change,2050,173.303762753761
935,zero_migration,2050,171.659229620302
935,constant_fertility,2051,183.499344727734
935,constant_mortality,2051,160.505117322854
935,high_variant,2051,189.910194655867
935,instant_replacement,2051,175.971612551668
935,low_variant,2051,150.488986723541
935,medium_variant,2051,169.545110480619
935,momentum,2051,171.279117087087
935,no_change,2051,173.754668272933
935,zero_migration,2051,171.876370811171
935,constant_fertility,2052,184.429235530341
935,constant_mortality,2052,160.19704653777
935,high_variant,2052,190.965414965591
935,instant_replacement,2052,176.438403545032
935,low_variant,2052,149.84745393511
935,medium_variant,2052,169.66052191015
935,momentum,2052,171.490535265328
935,no_change,2052,174.193754488368
935,zero_migration,2052,172.060536212284
935,constant_fertility,2053,185.357080100481
935,constant_mortality,2053,159.853290117112
935,high_variant,2053,192.010590848892
935,instant_replacement,2053,176.884478549343
935,low_variant,2053,149.162912047653
935,medium_variant,2053,169.743876342171
935,momentum,2053,171.679275873515
935,no_change,2053,174.622541130711
935,zero_migration,2053,172.212108640318
935,constant_fertility,2054,186.284073032412
935,constant_mortality,2054,159.474848121109
935,high_variant,2054,193.04316690779
935,instant_replacement,2054,177.308916871162
935,low_variant,2054,148.437594093995
935,medium_variant,2054,169.795606314412
935,momentum,2054,171.844887136412
935,no_change,2054,175.042622206063
935,zero_migration,2054,172.331562781505
935,constant_fertility,2055,187.211483550311
935,constant_mortality,2055,159.062818956498
935,high_variant,2055,194.061262184796
935,instant_replacement,2055,177.711161911801
935,low_variant,2055,147.673622676596
935,medium_variant,2055,169.816301583673
935,momentum,2055,171.987232651411
935,no_change,2055,175.455592203879
935,zero_migration,2055,172.419504665577
935,constant_fertility,2056,188.140506377331
935,constant_mortality,2056,158.618305702439
935,high_variant,2056,195.06437776151
935,instant_replacement,2056,178.091343403575
935,low_variant,2056,146.8723938196
935,medium_variant,2056,169.806543045259
935,momentum,2056,172.106866890443
935,no_change,2056,175.862940725713
935,zero_migration,2056,172.476492760194
935,constant_fertility,2057,189.072527902752
935,constant_mortality,2057,158.142615091409
935,high_variant,2057,196.052821115771
935,instant_replacement,2057,178.450088160457
935,low_variant,2057,146.035396480089
935,medium_variant,2057,169.767259480738
935,momentum,2057,172.204697206365
935,no_change,2057,176.266187212197
935,zero_migration,2057,172.503394557589
935,constant_fertility,2058,190.009264904689
935,constant_mortality,2058,157.637345640816
935,high_variant,2058,197.026612484015
935,instant_replacement,2058,178.788028377762
935,low_variant,2058,145.164981274899
935,medium_variant,2058,169.699850394405
935,momentum,2058,172.281451692004
935,no_change,2058,176.666993435716
935,zero_migration,2058,172.501571409284
935,constant_fertility,2059,190.952589640254
935,constant_mortality,2059,157.104268071128
935,high_variant,2059,197.986075069209
935,instant_replacement,2059,179.106010763484
935,low_variant,2059,144.263745234935
935,medium_variant,2059,169.605979137606
935,momentum,2059,172.337986400206
935,no_change,2059,177.06707620661
935,zero_migration,2059,172.472642681374
935,constant_fertility,2060,191.904280499136
935,constant_mortality,2060,156.545073961583
935,high_variant,2060,198.931745201384
935,instant_replacement,2060,179.404933067839
935,low_variant,2060,143.333954293345
935,medium_variant,2060,169.487164764287
935,momentum,2060,172.375289726245
935,no_change,2060,177.468120401606
935,zero_migration,2060,172.418086342684
935,constant_fertility,2061,192.86579688935
935,constant_mortality,2061,155.961168681179
935,high_variant,2061,199.864027995964
935,instant_replacement,2061,179.685487422089
935,low_variant,2061,142.377228718486
935,medium_variant,2061,169.344432952461
935,momentum,2061,172.394354125577
935,no_change,2061,177.871676976041
935,zero_migration,2061,172.338905418016
935,constant_fertility,2062,193.838506768262
935,constant_mortality,2062,155.35392205625
935,high_variant,2062,200.78376419957
935,instant_replacement,2062,179.94849994333
935,low_variant,2062,141.394774834015
935,medium_variant,2062,169.178665533873
935,momentum,2062,172.396423526831
935,no_change,2062,178.279292857299
935,zero_migration,2062,172.235976196653
935,constant_fertility,2063,194.823997697248
935,constant_mortality,2063,154.724958189765
935,high_variant,2063,201.692619773663
935,instant_replacement,2063,180.195239855738
935,low_variant,2063,140.387905462674
935,medium_variant,2063,168.991082913906
935,momentum,2063,172.383152033171
935,no_change,2063,178.692636939188
935,zero_migration,2063,172.110486538115
935,constant_fertility,2064,195.823873285051
935,constant_mortality,2064,154.07596008948
935,high_variant,2064,202.592693475217
935,instant_replacement,2064,180.427158930329
935,low_variant,2064,139.357772856879
935,medium_variant,2064,168.782926668865
935,momentum,2064,172.356415317412
935,no_change,2064,179.113398158611
935,zero_migration,2064,171.963660102371
935,constant_fertility,2065,196.839669277456
935,constant_mortality,2065,153.408536681035
935,high_variant,2065,203.485963931535
935,instant_replacement,2065,180.645661794956
935,low_variant,2065,138.305448162177
935,medium_variant,2065,168.555353820262
935,momentum,2065,172.318043101478
935,no_change,2065,179.543209576704
935,zero_migration,2065,171.79663441564
935,constant_fertility,2066,197.872856972997
935,constant_mortality,2066,152.72405418172
935,high_variant,2066,204.373582686109
935,instant_replacement,2066,180.851778155584
935,low_variant,2066,137.232132385328
935,medium_variant,2066,168.309352408912
935,momentum,2066,172.26937743494
935,no_change,2066,179.983570848792
935,zero_migration,2066,171.610391106235
935,constant_fertility,2067,198.924778743482
935,constant_mortality,2067,152.023874007505
935,high_variant,2067,205.256820090944
935,instant_replacement,2067,181.046588244823
935,low_variant,2067,136.138815178329
935,medium_variant,2067,168.045813289177
935,momentum,2067,172.211888778518
935,no_change,2067,180.435940545077
935,zero_migration,2067,171.405821576321
935,constant_fertility,2068,199.996685123382
935,constant_mortality,2068,151.309530292994
935,high_variant,2068,206.137978588554
935,instant_replacement,2068,181.231606121959
935,low_variant,2068,135.026038768135
935,medium_variant,2068,167.765641268249
935,momentum,2068,172.147715749815
935,no_change,2068,180.901833627106
935,zero_migration,2068,171.183841814685
935,constant_fertility,2069,201.089751018322
935,constant_mortality,2069,150.58257892374
935,high_variant,2069,207.019658399984
935,instant_replacement,2069,181.408473032929
935,low_variant,2069,133.894128001116
935,medium_variant,2069,167.469685889798
935,momentum,2069,172.079198460765
935,no_change,2069,181.382757064966
935,zero_migration,2069,170.945323277066
935,constant_fertility,2070,202.20517759618
935,constant_mortality,2070,149.844448727537
935,high_variant,2070,207.904079797504
935,instant_replacement,2070,181.578665560941
935,low_variant,2070,132.743501591069
935,medium_variant,2070,167.158753131158
935,momentum,2070,172.008411822863
935,no_change,2070,181.88015032025
935,zero_migration,2070,170.691092435021
935,constant_fertility,2071,203.344393265844
935,constant_mortality,2071,149.096275329409
935,high_variant,2071,208.792671737804
935,instant_replacement,2071,181.743339503008
935,low_variant,2071,131.575070789909
935,medium_variant,2071,166.8337400014
935,momentum,2071,171.936646843455
935,no_change,2071,182.395268503185
935,zero_migration,2071,170.422054063517
935,constant_fertility,2072,204.508763986814
935,constant_mortality,2072,148.339116276534
935,high_variant,2072,209.686415236949
935,instant_replacement,2072,181.903454220921
935,low_variant,2072,130.389714335913
935,medium_variant,2072,166.495387676143
935,momentum,2072,171.865042079915
935,no_change,2072,182.929378131164
935,zero_migration,2072,170.138959939746
935,constant_fertility,2073,205.699382204456
935,constant_mortality,2073,147.574141447649
935,high_variant,2073,210.586488036243
935,instant_replacement,2073,182.0600111283
935,low_variant,2073,129.187777344116
935,medium_variant,2073,166.144124826284
935,momentum,2073,171.795263590371
935,no_change,2073,183.48390252174
935,zero_migration,2073,169.842261742272
935,constant_fertility,2074,206.917249847968
935,constant_mortality,2074,146.802489045667
935,high_variant,2074,211.493913429147
935,instant_replacement,2074,182.213946385925
935,low_variant,2074,127.969463951186
935,medium_variant,2074,165.780239853272
935,momentum,2074,171.728994801488
935,no_change,2074,184.060289579096
935,zero_migration,2074,169.53228051508
935,constant_fertility,2075,208.163513530631
935,constant_mortality,2075,146.025133545259
935,high_variant,2075,212.409583268957
935,instant_replacement,2075,182.366149430317
935,low_variant,2075,126.735215105222
935,medium_variant,2075,165.4041421905
935,momentum,2075,171.667568095748
935,no_change,2075,184.659813940978
935,zero_migration,2075,169.209456948477
935,constant_fertility,2076,209.439514915332
935,constant_mortality,2076,145.242866294229
935,high_variant,2076,213.334287904544
935,instant_replacement,2076,182.51744492851
935,low_variant,2076,125.48581970503
935,medium_variant,2076,165.01646081092
935,momentum,2076,171.611779042249
935,no_change,2076,185.283492069439
935,zero_migration,2076,168.874431197015
935,constant_fertility,2077,210.746832057477
935,constant_mortality,2077,144.456270830218
935,high_variant,2077,214.268680283239
935,instant_replacement,2077,182.668658836482
935,low_variant,2077,124.222417403588
935,medium_variant,2077,164.618041971395
935,momentum,2077,171.561970113689
935,no_change,2077,185.932145634716
935,zero_migration,2077,168.52805293326
935,constant_fertility,2078,212.087153797299
935,constant_mortality,2078,143.665804986502
935,high_variant,2078,215.213223426322
935,instant_replacement,2078,182.820643791375
935,low_variant,2078,122.946269272495
935,medium_variant,2078,164.209778588599
935,momentum,2078,171.518327498177
935,no_change,2078,186.606554513003
935,zero_migration,2078,168.171239692738
935,constant_fertility,2079,213.462301704144
935,constant_mortality,2079,142.87178645581
935,high_variant,2079,216.168230354096
935,instant_replacement,2079,182.974223815748
935,low_variant,2079,121.658820670266
935,medium_variant,2079,163.792656608812
935,momentum,2079,171.480757328291
935,no_change,2079,187.307384025503
935,zero_migration,2079,167.804995595852
935,constant_fertility,2080,214.874046015125
935,constant_mortality,2080,142.074463295613
935,high_variant,2080,217.133898307373
935,instant_replacement,2080,183.130114628557
935,low_variant,2080,120.361474678019
935,medium_variant,2080,163.367594083135
935,momentum,2080,171.449027851714
935,no_change,2080,188.035220545536
935,zero_migration,2080,167.430254128822
935,constant_fertility,2081,216.32379203479
935,constant_mortality,2081,141.274311674431
935,high_variant,2081,218.110435192989
935,instant_replacement,2081,183.288814278162
935,low_variant,2081,119.055266801971
935,medium_variant,2081,162.935212830878
935,momentum,2081,171.423209509293
935,no_change,2081,188.790772445071
935,zero_migration,2081,167.047642717867
935,constant_fertility,2082,217.813035616074
935,constant_mortality,2082,140.471564730196
935,high_variant,2082,219.097847101209
935,instant_replacement,2082,183.45072459318
935,low_variant,2082,117.74133199045
935,medium_variant,2082,162.496147947483
935,momentum,2082,171.40297706797
935,no_change,2082,189.574530876612
935,zero_migration,2082,166.657790561506
935,constant_fertility,2083,219.343752196141
935,constant_mortality,2083,139.665890688458
935,high_variant,2083,220.095799357454
935,instant_replacement,2083,183.616291774157
935,low_variant,2083,116.421322445426
935,medium_variant,2083,162.051323026514
935,momentum,2083,171.387093978326
935,no_change,2083,190.386559320703
935,zero_migration,2083,166.261614131883
935,constant_fertility,2084,220.918044688814
935,constant_mortality,2084,138.85671219851
935,high_variant,2084,221.103765137665
935,instant_replacement,2084,183.785904083561
935,low_variant,2084,115.097046911242
935,medium_variant,2084,161.601718955144
935,momentum,2084,171.373921024514
935,no_change,2084,191.226718764622
935,zero_migration,2084,165.860087226971
935,constant_fertility,2085,222.537788219106
935,constant_mortality,2085,138.043650600526
935,high_variant,2085,222.121214524313
935,instant_replacement,2085,183.959818698151
935,low_variant,2085,113.770115119129
935,medium_variant,2085,161.148158563659
935,momentum,2085,171.362058798908
935,no_change,2085,192.094992774319
935,zero_migration,2085,165.454020174291
935,constant_fertility,2086,224.204456921232
935,constant_mortality,2086,137.226872812888
935,high_variant,2086,223.147923982108
935,instant_replacement,2086,184.138272010447
935,low_variant,2086,112.441730105937
935,medium_variant,2086,160.691226807541
935,momentum,2086,171.351018630221
935,no_change,2086,192.991786046312
935,zero_migration,2086,165.043985845463
935,constant_fertility,2087,225.919195603947
935,constant_mortality,2087,136.406735261121
935,high_variant,2087,224.18355013609
935,instant_replacement,2087,184.321246684137
935,low_variant,2087,111.112827710207
935,medium_variant,2087,160.231273635365
935,momentum,2087,171.340421665285
935,no_change,2087,193.917586478521
935,zero_migration,2087,164.630319913999
935,constant_fertility,2088,227.683093425807
935,constant_mortality,2088,135.583313477404
935,high_variant,2088,225.227265773561
935,instant_replacement,2088,184.508347625344
935,low_variant,2088,109.784409216667
935,medium_variant,2088,159.768576782564
935,momentum,2088,171.32913115125
935,no_change,2088,194.872553513445
935,zero_migration,2088,164.21326785948
935,constant_fertility,2089,229.497079555064
935,constant_mortality,2089,134.756691243164
935,high_variant,2089,226.278062166135
935,instant_replacement,2089,184.698974862378
935,low_variant,2089,108.457372343311
935,medium_variant,2089,159.303285476748
935,momentum,2089,171.315880538499
935,no_change,2089,195.856805862924
935,zero_migration,2089,163.792937083251
935,constant_fertility,2090,231.362074266248
935,constant_mortality,2090,133.927080332072
935,high_variant,2090,227.335081230879
935,instant_replacement,2090,184.892617715217
935,low_variant,2090,107.132572788523
935,medium_variant,2090,158.835540212928
935,momentum,2090,171.299723966943
935,no_change,2090,196.870578404965
935,zero_migration,2090,163.36943118427
935,constant_fertility,2091,233.279035889995
935,constant_mortality,2091,133.094831433847
935,high_variant,2091,228.397723350563
935,instant_replacement,2091,185.088974570722
935,low_variant,2091,105.810855713563
935,medium_variant,2091,158.365508811745
935,momentum,2091,171.280168221763
935,no_change,2091,197.914297071457
935,zero_migration,2091,162.942892623187
935,constant_fertility,2092,235.248945667935
935,constant_mortality,2092,132.260437698859
935,high_variant,2092,229.465605740734
935,instant_replacement,2092,185.287897586898
935,low_variant,2092,104.493029544757
935,medium_variant,2092,157.893378750257
935,momentum,2092,171.257145794464
935,no_change,2092,198.988533928428
935,zero_migration,2092,162.513487963923
935,constant_fertility,2093,237.272762414056
935,constant_mortality,2093,131.424503642332
935,high_variant,2093,230.538480633934
935,instant_replacement,2093,185.489321768691
935,low_variant,2093,103.179864684552
935,medium_variant,2093,157.419322747097
935,momentum,2093,171.230869135412
935,no_change,2093,200.093980720456
935,zero_migration,2093,162.081369430888
935,constant_fertility,2094,239.351379399492
935,constant_mortality,2094,130.587707281575
935,high_variant,2094,231.616120080233
935,instant_replacement,2094,185.693159274497
935,low_variant,2094,101.872067700394
935,medium_variant,2094,156.943455647268
935,momentum,2094,171.201691963346
935,no_change,2094,201.231389965877
935,zero_migration,2094,161.646636691756
935,constant_fertility,2095,241.485577467145
935,constant_mortality,2095,129.750778352822
935,high_variant,2095,232.698225753303
935,instant_replacement,2095,185.89921267016
935,low_variant,2095,100.570263988414
935,medium_variant,2095,156.465804035261
935,momentum,2095,171.16999483929
935,no_change,2095,202.401524172348
