continent,variant,year,populationdensitypersqkm
904,estimates,1950,8.38743346492627
904,estimates,1951,8.61482047757384
904,estimates,1952,8.85002188250303
904,estimates,1953,9.09201048810941
904,estimates,1954,9.34017291894516
904,estimates,1955,9.5943222278265
904,estimates,1956,9.85471001140154
904,estimates,1957,10.1220023279766
904,estimates,1958,10.3972113240041
904,estimates,1959,10.6815485562662
904,estimates,1960,10.9760361516627
904,estimates,1961,11.2810737253156
904,estimates,1962,11.5960728280685
904,estimates,1963,11.9192844486061
904,estimates,1964,12.2482788197332
904,estimates,1965,12.5812306616421
904,estimates,1966,12.9174127919939
904,estimates,1967,13.2571407120915
904,estimates,1968,13.6009316176498
904,estimates,1969,13.9497374248599
904,estimates,1970,14.3041881432485
904,estimates,1971,14.6643007544722
904,estimates,1972,15.0295698308061
904,estimates,1973,15.3995030035188
904,estimates,1974,15.7734242338567
904,estimates,1975,16.150820794962
904,estimates,1976,16.5312707770816
904,estimates,1977,16.9147714492473
904,estimates,1978,17.3017197452672
904,estimates,1979,17.6927462208614
904,estimates,1980,18.0881606671269
904,estimates,1981,18.4880576252156
904,estimates,1982,18.8918320615463
904,estimates,1983,19.2982405911444
904,estimates,1984,19.7056488537034
904,estimates,1985,20.1128168407187
904,estimates,1986,20.5189415978984
904,estimates,1987,20.9240855899323
904,estimates,1988,21.3289205356789
904,estimates,1989,21.7345640466155
904,estimates,1990,22.1416574533732
904,estimates,1991,22.550175283467
904,estimates,1992,22.9592057411108
904,estimates,1993,23.3674140780316
904,estimates,1994,23.7730378266896
904,estimates,1995,24.1746573305293
904,estimates,1996,24.5721203008355
904,estimates,1997,24.9653555338204
904,estimates,1998,25.3531879187133
904,estimates,1999,25.734256837525
904,estimates,2000,26.1078059610381
904,estimates,2001,26.4730394354781
904,estimates,2002,26.8307018220722
904,estimates,2003,27.1835021419232
904,estimates,2004,27.5351818710588
904,estimates,2005,27.8884417880234
904,estimates,2006,28.244096664753
904,estimates,2007,28.6013547190981
904,estimates,2008,28.9593007291486
904,estimates,2009,29.3163799795604
904,estimates,2010,29.6713001762021
904,estimates,2011,30.0238524744905
904,estimates,2012,30.3740212334264
904,estimates,2013,30.7208517561962
904,estimates,2014,31.0632196287294
904,constant_fertility,2015,31.400216580671
904,constant_mortality,2015,31.400216580671
904,estimates,2015,31.400216580671
904,high_variant,2015,31.400216580671
904,instant_replacement,2015,31.400216580671
904,low_variant,2015,31.400216580671
904,medium_variant,2015,31.400216580671
904,momentum,2015,31.400216580671
904,no_change,2015,31.400216580671
904,zero_migration,2015,31.400216580671
904,constant_fertility,2016,31.7481955996854
904,constant_mortality,2016,31.7230880218843
904,high_variant,2016,31.7711352853102
904,instant_replacement,2016,31.7402010131594
904,low_variant,2016,31.6899461343841
904,medium_variant,2016,31.7312996955517
904,momentum,2016,31.746361183548
904,no_change,2016,31.7405561383276
904,zero_migration,2016,31.7488248147485
904,constant_fertility,2017,32.0972058322755
904,constant_mortality,2017,32.0379044476945
904,high_variant,2017,32.1502075188221
904,instant_replacement,2017,32.078196109135
904,low_variant,2017,31.9605919308928
904,medium_variant,2017,32.0562657396867
904,momentum,2017,32.0928075335792
904,no_change,2017,32.0794304570876
904,zero_migration,2017,32.0916048648573
904,constant_fertility,2018,32.4464365781307
904,constant_mortality,2018,32.344311130165
904,high_variant,2018,32.5347783829272
904,instant_replacement,2018,32.4142499832914
904,low_variant,2018,32.2140661940999
904,medium_variant,2018,32.3749820376776
904,momentum,2018,32.4381302640032
904,no_change,2018,32.4159880707339
904,zero_migration,2018,32.428358859941
904,constant_fertility,2019,32.7951647265372
904,constant_mortality,2019,32.6419966892721
904,high_variant,2019,32.922677602059
904,instant_replacement,2019,32.748418198417
904,low_variant,2019,32.4519043736107
904,medium_variant,2019,32.6874820562979
904,momentum,2019,32.780335619104
904,no_change,2019,32.749463910951
904,zero_migration,2019,32.7589012927807
904,constant_fertility,2020,33.1427572390766
904,constant_mortality,2020,32.9307112662566
904,high_variant,2020,33.31221897717
904,instant_replacement,2020,33.0806662450052
904,low_variant,2020,32.6752765154912
904,medium_variant,2020,32.9937467780782
904,momentum,2020,33.1178434110527
904,no_change,2020,33.0791985730642
904,zero_migration,2020,33.0830333985488
904,constant_fertility,2021,33.4886789949521
904,constant_mortality,2021,33.2102380222468
904,high_variant,2021,33.7022012298493
904,instant_replacement,2021,33.4109121443572
904,low_variant,2021,32.8849528024153
904,medium_variant,2021,33.2935301179609
904,momentum,2021,33.4500303336081
904,no_change,2021,33.4046208874971
904,zero_migration,2021,33.400573443728
904,constant_fertility,2022,33.8324845484305
904,constant_mortality,2022,33.480425462991
904,high_variant,2022,34.0919146559541
904,instant_replacement,2022,33.7388855802796
904,low_variant,2022,33.0813422837587
904,medium_variant,2022,33.5865440829404
904,momentum,2022,33.7768320352297
904,no_change,2022,33.7252632628475
904,zero_migration,2022,33.7113281254267
904,constant_fertility,2023,34.1738045236551
904,constant_mortality,2023,33.7411558589347
904,high_variant,2023,34.4810589482952
904,instant_replacement,2023,34.0641080374975
904,low_variant,2023,33.264525746525
904,medium_variant,2023,33.8726969124866
904,momentum,2023,34.0978826654924
904,no_change,2023,34.040738249215
904,zero_migration,2023,34.0151179942102
904,constant_fertility,2024,34.512344273989
904,constant_mortality,2024,33.9923449969507
904,high_variant,2024,34.8696326669076
904,instant_replacement,2024,34.3859791002483
904,low_variant,2024,33.4343693236206
904,medium_variant,2024,34.1519388533251
904,momentum,2024,34.412960618744
904,no_change,2024,34.3507338707283
904,zero_migration,2024,34.3117618627547
904,constant_fertility,2025,34.8478446553811
904,constant_mortality,2025,34.2339136293087
904,high_variant,2025,35.2576155529729
904,instant_replacement,2025,34.7039689607097
904,low_variant,2025,33.5907750477696
904,medium_variant,2025,34.4241951265824
904,momentum,2025,34.7218140004125
904,no_change,2025,34.6549699300544
904,zero_migration,2025,34.6010961708947
904,constant_fertility,2026,35.1800228884924
904,constant_mortality,2026,34.4657531627839
904,high_variant,2026,35.6445973654201
904,instant_replacement,2026,35.0178423583886
904,low_variant,2026,33.7339940687344
904,medium_variant,2026,34.6893695028714
904,momentum,2026,35.024081379276
904,no_change,2026,34.9531535184453
904,zero_migration,2026,34.882990825238
904,constant_fertility,2027,35.5085671960673
904,constant_mortality,2027,34.6876890636841
904,high_variant,2027,36.029481099168
904,instant_replacement,2027,35.3274058414316
904,low_variant,2027,33.8648625593104
904,medium_variant,2027,34.9473076080105
904,momentum,2027,35.3193606575139
904,no_change,2027,35.244936412634
904,zero_migration,2027,35.1573464185438
904,constant_fertility,2028,35.8330874965453
904,constant_mortality,2028,34.8994909376049
904,high_variant,2028,36.4103506573043
904,instant_replacement,2028,35.6322435578696
904,low_variant,2028,33.9849214310392
904,medium_variant,2028,35.1978027325372
904,momentum,2028,35.6073467115022
904,no_change,2028,35.5299056902353
904,zero_migration,2028,35.4241031674364
