region,variant,freq,year,under40mortalityper1000livebirth
1517,estimates,5yearly,1950,404.689780575396
1517,estimates,5yearly,1955,368.378611734026
1517,estimates,5yearly,1960,340.140453034186
1517,estimates,5yearly,1965,275.654834481458
1517,estimates,5yearly,1970,234.711774860365
1517,estimates,5yearly,1975,207.216749077898
1517,estimates,5yearly,1980,183.01859673998
1517,estimates,5yearly,1985,162.468189221453
1517,estimates,5yearly,1990,150.070882329855
1517,estimates,5yearly,1995,140.255336180176
1517,estimates,5yearly,2000,126.830728430913
1517,estimates,5yearly,2005,110.971256325959
1517,estimates,5yearly,2010,96.1887740320242
1517,medium_variant,5yearly,2015,86.8618554204996
1517,medium_variant,5yearly,2020,78.9191597711628
1517,medium_variant,5yearly,2025,72.2554661070076
1517,medium_variant,5yearly,2030,66.5477065721463
1517,medium_variant,5yearly,2035,60.9876718863626
1517,medium_variant,5yearly,2040,55.9680032360302
1517,medium_variant,5yearly,2045,51.4932852078979
1517,medium_variant,5yearly,2050,47.4473011429725
1517,medium_variant,5yearly,2055,43.9904566288064
1517,medium_variant,5yearly,2060,40.7970412469301
1517,medium_variant,5yearly,2065,37.8194319689092
1517,medium_variant,5yearly,2070,35.1679494201025
1517,medium_variant,5yearly,2075,32.6981654759054
1517,medium_variant,5yearly,2080,30.5772500553315
1517,medium_variant,5yearly,2085,28.722961819567
1517,medium_variant,5yearly,2090,26.9665247284724
1517,medium_variant,5yearly,2095,25.2810323300019
