region,variant,freq,year,under40mortalityper1000livebirth
1501,estimates,5yearly,1950,466.64066230586
1501,estimates,5yearly,1955,418.056554330407
1501,estimates,5yearly,1960,374.074362020558
1501,estimates,5yearly,1965,333.286048604469
1501,estimates,5yearly,1970,303.365397005034
1501,estimates,5yearly,1975,270.918543671304
1501,estimates,5yearly,1980,236.59471428656
1501,estimates,5yearly,1985,214.447759734398
1501,estimates,5yearly,1990,195.818754995864
1501,estimates,5yearly,1995,180.064012097115
1501,estimates,5yearly,2000,162.719219054791
1501,estimates,5yearly,2005,141.520067878554
1501,estimates,5yearly,2010,123.868810344369
1501,medium_variant,5yearly,2015,111.211767151102
1501,medium_variant,5yearly,2020,100.120881922653
1501,medium_variant,5yearly,2025,90.6224649704245
1501,medium_variant,5yearly,2030,82.7284359992908
1501,medium_variant,5yearly,2035,75.6235346712705
1501,medium_variant,5yearly,2040,69.4755589756441
1501,medium_variant,5yearly,2045,63.8386732759002
1501,medium_variant,5yearly,2050,58.5547991529047
1501,medium_variant,5yearly,2055,54.0557984180299
1501,medium_variant,5yearly,2060,49.9577777159708
1501,medium_variant,5yearly,2065,46.2695324483103
1501,medium_variant,5yearly,2070,42.9863137771319
1501,medium_variant,5yearly,2075,39.9305572412721
1501,medium_variant,5yearly,2080,37.3994764229945
1501,medium_variant,5yearly,2085,35.1218192559333
1501,medium_variant,5yearly,2090,32.9792896394865
1501,medium_variant,5yearly,2095,30.917682175766
