region,variant,freq,year,under40mortalityper1000livebirth
921,estimates,5yearly,1950,497.830268285487
921,estimates,5yearly,1955,448.64531235832
921,estimates,5yearly,1960,400.460273125609
921,estimates,5yearly,1965,354.270974932221
921,estimates,5yearly,1970,319.039545786153
921,estimates,5yearly,1975,275.673679650866
921,estimates,5yearly,1980,249.870775666619
921,estimates,5yearly,1985,220.378986240347
921,estimates,5yearly,1990,190.751392554165
921,estimates,5yearly,1995,167.915277036244
921,estimates,5yearly,2000,145.991897637384
921,estimates,5yearly,2005,124.98566657644
921,estimates,5yearly,2010,105.757310070792
921,medium_variant,5yearly,2015,93.173329495059
921,medium_variant,5yearly,2020,82.5575964365736
921,medium_variant,5yearly,2025,73.6780535094821
921,medium_variant,5yearly,2030,66.5892955670146
921,medium_variant,5yearly,2035,60.4851785596767
921,medium_variant,5yearly,2040,55.4836145705517
921,medium_variant,5yearly,2045,50.8760952125803
921,medium_variant,5yearly,2050,46.6174986759268
921,medium_variant,5yearly,2055,42.8310566725774
921,medium_variant,5yearly,2060,39.2694128528367
921,medium_variant,5yearly,2065,35.9943972023816
921,medium_variant,5yearly,2070,32.9829743864674
921,medium_variant,5yearly,2075,30.1291031778217
921,medium_variant,5yearly,2080,27.5059340022538
921,medium_variant,5yearly,2085,25.1348161508236
921,medium_variant,5yearly,2090,22.9901121493925
921,medium_variant,5yearly,2095,20.9047793125843
921,estimates,5yearly,Regi,South-Central Asia
921,medium_variant,5yearly,Regi,South-Central Asia
