region,variant,freq,year,under40mortalityper1000livebirth
913,estimates,5yearly,1950,353.685751761075
913,estimates,5yearly,1955,315.754807266535
913,estimates,5yearly,1960,290.451028324492
913,estimates,5yearly,1965,266.158376416614
913,estimates,5yearly,1970,220.354688282662
913,estimates,5yearly,1975,203.990156936878
913,estimates,5yearly,1980,187.432369146407
913,estimates,5yearly,1985,157.155001859445
913,estimates,5yearly,1990,148.913241554138
913,estimates,5yearly,1995,208.44618949198
913,estimates,5yearly,2000,298.825907009424
913,estimates,5yearly,2005,305.9524711967
913,estimates,5yearly,2010,207.598335368411
913,medium_variant,5yearly,2015,145.225622140057
913,medium_variant,5yearly,2020,125.839303234487
913,medium_variant,5yearly,2025,110.725205483732
913,medium_variant,5yearly,2030,98.097828180751
913,medium_variant,5yearly,2035,86.5363701310974
913,medium_variant,5yearly,2040,76.3585105948459
913,medium_variant,5yearly,2045,67.5307589040336
913,medium_variant,5yearly,2050,59.9174398648343
913,medium_variant,5yearly,2055,53.6761156182473
913,medium_variant,5yearly,2060,48.1130142638312
913,medium_variant,5yearly,2065,43.3432028178862
913,medium_variant,5yearly,2070,39.5409300503436
913,medium_variant,5yearly,2075,36.3242920453615
913,medium_variant,5yearly,2080,33.4020194004088
913,medium_variant,5yearly,2085,30.6855325520096
913,medium_variant,5yearly,2090,28.1816355620106
913,medium_variant,5yearly,2095,25.8112167149104
913,estimates,5yearly,Regi,Southern Africa
913,medium_variant,5yearly,Regi,Southern Africa
