region,variant,freq,year,under40mortalityper1000livebirth
922,estimates,5yearly,1950,408.868786213681
922,estimates,5yearly,1955,368.056421653109
922,estimates,5yearly,1960,325.995536080615
922,estimates,5yearly,1965,280.303743949441
922,estimates,5yearly,1970,241.123344600192
922,estimates,5yearly,1975,201.911736589456
922,estimates,5yearly,1980,178.733910123396
922,estimates,5yearly,1985,143.674417107061
922,estimates,5yearly,1990,122.143250630976
922,estimates,5yearly,1995,100.761597413693
922,estimates,5yearly,2000,83.9758491950979
922,estimates,5yearly,2005,73.7558884147351
922,estimates,5yearly,2010,72.3486167295465
922,medium_variant,5yearly,2015,63.5621631648788
922,medium_variant,5yearly,2020,53.4710051942108
922,medium_variant,5yearly,2025,47.9703524819292
922,medium_variant,5yearly,2030,43.5150863816229
922,medium_variant,5yearly,2035,39.78691731881
922,medium_variant,5yearly,2040,36.4139656897412
922,medium_variant,5yearly,2045,33.4213251126644
922,medium_variant,5yearly,2050,30.7201493350791
922,medium_variant,5yearly,2055,28.2375035443071
922,medium_variant,5yearly,2060,25.9683055447066
922,medium_variant,5yearly,2065,23.9966450482143
922,medium_variant,5yearly,2070,22.1785542227756
922,medium_variant,5yearly,2075,20.4353652114685
922,medium_variant,5yearly,2080,18.8167129763511
922,medium_variant,5yearly,2085,17.3194897855775
922,medium_variant,5yearly,2090,15.9446448616407
922,medium_variant,5yearly,2095,14.6730843076643
922,estimates,5yearly,Regi,Western Asia
922,medium_variant,5yearly,Regi,Western Asia
