region,variant,freq,year,under40mortalityper1000livebirth
925,estimates,5yearly,1950,147.966087383939
925,estimates,5yearly,1955,117.983909860669
925,estimates,5yearly,1960,97.2279169146503
925,estimates,5yearly,1965,79.5509042522239
925,estimates,5yearly,1970,65.0418683918864
925,estimates,5yearly,1975,52.8903376864563
925,estimates,5yearly,1980,45.4326283517963
925,estimates,5yearly,1985,40.7370288066883
925,estimates,5yearly,1990,40.2631092736547
925,estimates,5yearly,1995,32.326442363664
925,estimates,5yearly,2000,25.9191114126146
925,estimates,5yearly,2005,20.6850697726394
925,estimates,5yearly,2010,16.9540480294544
925,medium_variant,5yearly,2015,15.1249098642835
925,medium_variant,5yearly,2020,13.6066183902769
925,medium_variant,5yearly,2025,12.2405767773011
925,medium_variant,5yearly,2030,11.0099520271707
925,medium_variant,5yearly,2035,9.92315637279384
925,medium_variant,5yearly,2040,8.9827602469742
925,medium_variant,5yearly,2045,8.2074839124695
925,medium_variant,5yearly,2050,7.53680983653515
925,medium_variant,5yearly,2055,6.88817254561713
925,medium_variant,5yearly,2060,6.28371765932867
925,medium_variant,5yearly,2065,5.70842774873181
925,medium_variant,5yearly,2070,5.20356340863282
925,medium_variant,5yearly,2075,4.74440455091685
925,medium_variant,5yearly,2080,4.34008595088675
925,medium_variant,5yearly,2085,3.98646577162809
925,medium_variant,5yearly,2090,3.63697830711474
925,medium_variant,5yearly,2095,3.34770526236616
