region,variant,freq,year,under40mortalityper1000livebirth
924,estimates,5yearly,1950,80.1274501480713
924,estimates,5yearly,1955,63.2048258788591
924,estimates,5yearly,1960,56.2598765364457
924,estimates,5yearly,1965,50.6274036672465
924,estimates,5yearly,1970,47.4296081626997
924,estimates,5yearly,1975,43.0486231195673
924,estimates,5yearly,1980,37.5830851410677
924,estimates,5yearly,1985,34.2754663845377
924,estimates,5yearly,1990,32.8045679035278
924,estimates,5yearly,1995,29.5323121164813
924,estimates,5yearly,2000,26.1272081039861
924,estimates,5yearly,2005,23.6280068570582
924,estimates,5yearly,2010,19.7798768292879
924,medium_variant,5yearly,2015,17.5755358090779
924,medium_variant,5yearly,2020,15.9003592958974
924,medium_variant,5yearly,2025,14.3419002040569
924,medium_variant,5yearly,2030,12.9141845684918
924,medium_variant,5yearly,2035,11.7568003815042
924,medium_variant,5yearly,2040,10.7947389613525
924,medium_variant,5yearly,2045,9.93123887890512
924,medium_variant,5yearly,2050,9.12642459689905
924,medium_variant,5yearly,2055,8.37143363730164
924,medium_variant,5yearly,2060,7.63528837125083
924,medium_variant,5yearly,2065,6.9651108278902
924,medium_variant,5yearly,2070,6.35807984816872
924,medium_variant,5yearly,2075,5.77643833912456
924,medium_variant,5yearly,2080,5.24162276098661
924,medium_variant,5yearly,2085,4.71558872791633
924,medium_variant,5yearly,2090,4.23267118757575
924,medium_variant,5yearly,2095,3.78839877833814
924,estimates,5yearly,Regi,Northern Europe
924,medium_variant,5yearly,Regi,Northern Europe
