region,variant,freq,year,under40mortalityper1000livebirth
957,estimates,5yearly,1950,297.416686424491
957,estimates,5yearly,1955,248.105675949161
957,estimates,5yearly,1960,219.009668388966
957,estimates,5yearly,1965,189.998080660209
957,estimates,5yearly,1970,165.5194681976
957,estimates,5yearly,1975,142.383453553931
957,estimates,5yearly,1980,114.563763639012
957,estimates,5yearly,1985,94.8543855093479
957,estimates,5yearly,1990,79.2683825115497
957,estimates,5yearly,1995,66.0658153683835
957,estimates,5yearly,2000,56.2172620014436
957,estimates,5yearly,2005,46.6339442850663
957,estimates,5yearly,2010,40.5966564411683
957,medium_variant,5yearly,2015,36.5005779544291
957,medium_variant,5yearly,2020,33.0116753412837
957,medium_variant,5yearly,2025,30.0160147647801
957,medium_variant,5yearly,2030,27.346502005711
957,medium_variant,5yearly,2035,24.9722391469511
957,medium_variant,5yearly,2040,22.8288659921
957,medium_variant,5yearly,2045,20.8805390076783
957,medium_variant,5yearly,2050,19.1901550088466
957,medium_variant,5yearly,2055,17.7202720117702
957,medium_variant,5yearly,2060,16.3945682544382
957,medium_variant,5yearly,2065,15.1830150061664
957,medium_variant,5yearly,2070,14.0510271248286
957,medium_variant,5yearly,2075,12.9772016493823
957,medium_variant,5yearly,2080,12.0105858765147
957,medium_variant,5yearly,2085,11.1336554354211
957,medium_variant,5yearly,2090,10.3313330167615
957,medium_variant,5yearly,2095,9.58689151791081
957,estimates,5yearly,Regi,Polynesia
957,medium_variant,5yearly,Regi,Polynesia
