region,variant,freq,year,under40mortalityper1000livebirth
5501,estimates,5yearly,1950,504.147406864369
5501,estimates,5yearly,1955,455.275814590749
5501,estimates,5yearly,1960,407.011376981861
5501,estimates,5yearly,1965,360.208026050131
5501,estimates,5yearly,1970,324.322219199936
5501,estimates,5yearly,1975,279.871162831408
5501,estimates,5yearly,1980,253.77919435559
5501,estimates,5yearly,1985,223.909257416997
5501,estimates,5yearly,1990,192.964593198836
5501,estimates,5yearly,1995,169.322200931043
5501,estimates,5yearly,2000,147.053499708784
5501,estimates,5yearly,2005,125.978309939767
5501,estimates,5yearly,2010,106.990326934191
5501,medium_variant,5yearly,2015,94.2086668920234
5501,medium_variant,5yearly,2020,83.3930595568174
5501,medium_variant,5yearly,2025,74.3732005916401
5501,medium_variant,5yearly,2030,67.2087172475272
5501,medium_variant,5yearly,2035,61.0544824636328
5501,medium_variant,5yearly,2040,56.0255716932284
5501,medium_variant,5yearly,2045,51.3691454919052
5501,medium_variant,5yearly,2050,47.0618082552994
5501,medium_variant,5yearly,2055,43.2415275100337
5501,medium_variant,5yearly,2060,39.6503990762348
5501,medium_variant,5yearly,2065,36.3510344567295
5501,medium_variant,5yearly,2070,33.3157606011552
5501,medium_variant,5yearly,2075,30.4368292070526
5501,medium_variant,5yearly,2080,27.7872627712763
5501,medium_variant,5yearly,2085,25.3901291251646
5501,medium_variant,5yearly,2090,23.2230296995006
5501,medium_variant,5yearly,2095,21.1089842151189
5501,estimates,5yearly,Regi,Southern Asia
5501,medium_variant,5yearly,Regi,Southern Asia
