region,variant,freq,year,under40mortalityper1000livebirth
1502,estimates,5yearly,1950,347.23400703296
1502,estimates,5yearly,1955,321.608477079546
1502,estimates,5yearly,1960,308.833552853643
1502,estimates,5yearly,1965,221.302299380588
1502,estimates,5yearly,1970,165.982745567926
1502,estimates,5yearly,1975,137.181686175453
1502,estimates,5yearly,1980,119.911833361193
1502,estimates,5yearly,1985,103.028883107454
1502,estimates,5yearly,1990,93.036280744192
1502,estimates,5yearly,1995,84.8593550092322
1502,estimates,5yearly,2000,73.7126130021343
1502,estimates,5yearly,2005,63.4730152254921
1502,estimates,5yearly,2010,52.456059971691
1502,medium_variant,5yearly,2015,46.5857680296201
1502,medium_variant,5yearly,2020,41.9214368885117
1502,medium_variant,5yearly,2025,37.9614694733827
1502,medium_variant,5yearly,2030,34.5359673972857
1502,medium_variant,5yearly,2035,31.2130630086589
1502,medium_variant,5yearly,2040,28.2441749266781
1502,medium_variant,5yearly,2045,25.6980243985292
1502,medium_variant,5yearly,2050,23.4888527458132
1502,medium_variant,5yearly,2055,21.5061039376522
1502,medium_variant,5yearly,2060,19.6937526119046
1502,medium_variant,5yearly,2065,18.0354236559107
1502,medium_variant,5yearly,2070,16.6038234289816
1502,medium_variant,5yearly,2075,15.2839342092425
1502,medium_variant,5yearly,2080,14.1097068955688
1502,medium_variant,5yearly,2085,13.0238219059289
1502,medium_variant,5yearly,2090,12.0033958104337
1502,medium_variant,5yearly,2095,11.0598418132554
