region,variant,freq,year,under40mortalityper1000livebirth
948,estimates,5yearly,1950,451.475375342012
948,estimates,5yearly,1955,404.975761495757
948,estimates,5yearly,1960,362.950528258251
948,estimates,5yearly,1965,324.159657449777
948,estimates,5yearly,1970,293.351513296201
948,estimates,5yearly,1975,262.994810239819
948,estimates,5yearly,1980,235.868821074618
948,estimates,5yearly,1985,212.710543262823
948,estimates,5yearly,1990,196.655237898424
948,estimates,5yearly,1995,182.873468377214
948,estimates,5yearly,2000,166.796388939468
948,estimates,5yearly,2005,145.112854759941
948,estimates,5yearly,2010,125.462045835211
948,medium_variant,5yearly,2015,111.98719278262
948,medium_variant,5yearly,2020,101.129607752275
948,medium_variant,5yearly,2025,91.7116229797781
948,medium_variant,5yearly,2030,83.5795423951671
948,medium_variant,5yearly,2035,76.2364516000025
948,medium_variant,5yearly,2040,69.8978883624938
948,medium_variant,5yearly,2045,64.0786777532112
948,medium_variant,5yearly,2050,58.8196633243381
948,medium_variant,5yearly,2055,54.3421113608169
948,medium_variant,5yearly,2060,50.3214253371219
948,medium_variant,5yearly,2065,46.7067017274628
948,medium_variant,5yearly,2070,43.5242984884175
948,medium_variant,5yearly,2075,40.579909507257
948,medium_variant,5yearly,2080,38.0249892931916
948,medium_variant,5yearly,2085,35.6949461670361
948,medium_variant,5yearly,2090,33.5363204900911
948,medium_variant,5yearly,2095,31.4920740013689
948,estimates,5yearly,Regi,"Less developed regions, excluding China"
948,medium_variant,5yearly,Regi,"Less developed regions, excluding China"
