region,variant,freq,year,under40mortalityper1000livebirth
927,estimates,5yearly,1950,72.1238083515021
927,estimates,5yearly,1955,63.6880374355406
927,estimates,5yearly,1960,58.3919412885938
927,estimates,5yearly,1965,56.5860114725537
927,estimates,5yearly,1970,52.7004277763099
927,estimates,5yearly,1975,45.5230419363299
927,estimates,5yearly,1980,39.3311304796761
927,estimates,5yearly,1985,37.2444667464595
927,estimates,5yearly,1990,31.8477320495594
927,estimates,5yearly,1995,30.3996298786737
927,estimates,5yearly,2000,25.4991168033432
927,estimates,5yearly,2005,22.2789297502672
927,estimates,5yearly,2010,19.9092814117138
927,medium_variant,5yearly,2015,17.4795668851218
927,medium_variant,5yearly,2020,15.7018317586184
927,medium_variant,5yearly,2025,14.2947129001276
927,medium_variant,5yearly,2030,13.0038256963509
927,medium_variant,5yearly,2035,11.8695805434211
927,medium_variant,5yearly,2040,10.7749915928773
927,medium_variant,5yearly,2045,9.78288129604132
927,medium_variant,5yearly,2050,8.8683019861826
927,medium_variant,5yearly,2055,7.96203013123498
927,medium_variant,5yearly,2060,7.16060359569715
927,medium_variant,5yearly,2065,6.38597760681991
927,medium_variant,5yearly,2070,5.64880811286261
927,medium_variant,5yearly,2075,4.97951055766743
927,medium_variant,5yearly,2080,4.34026794970976
927,medium_variant,5yearly,2085,3.77377664531386
927,medium_variant,5yearly,2090,3.26777071855988
927,medium_variant,5yearly,2095,2.77535090944425
