region,variant,freq,year,under40mortalityper1000livebirth
915,estimates,5yearly,1950,304.602755857799
915,estimates,5yearly,1955,265.505640493982
915,estimates,5yearly,1960,227.24582169103
915,estimates,5yearly,1965,195.351884506492
915,estimates,5yearly,1970,172.832686243615
915,estimates,5yearly,1975,159.652669849199
915,estimates,5yearly,1980,150.993864331975
915,estimates,5yearly,1985,138.427624396653
915,estimates,5yearly,1990,129.895986384907
915,estimates,5yearly,1995,120.689667195589
915,estimates,5yearly,2000,113.458570564919
915,estimates,5yearly,2005,106.909694239229
915,estimates,5yearly,2010,99.9328577167865
915,medium_variant,5yearly,2015,92.9511550327286
915,medium_variant,5yearly,2020,85.3133196244594
915,medium_variant,5yearly,2025,78.5661125655642
915,medium_variant,5yearly,2030,72.3739097833306
915,medium_variant,5yearly,2035,66.8201944799369
915,medium_variant,5yearly,2040,61.5692136253391
915,medium_variant,5yearly,2045,56.8548598202442
915,medium_variant,5yearly,2050,52.4122953861647
915,medium_variant,5yearly,2055,48.4715305722155
915,medium_variant,5yearly,2060,44.6039720923442
915,medium_variant,5yearly,2065,41.2354693761354
915,medium_variant,5yearly,2070,38.2086280880664
915,medium_variant,5yearly,2075,35.682656380328
915,medium_variant,5yearly,2080,33.2229867053216
915,medium_variant,5yearly,2085,30.9731661566867
915,medium_variant,5yearly,2090,28.795387099801
915,medium_variant,5yearly,2095,26.7884533264584
915,estimates,5yearly,Regi,Caribbean
915,medium_variant,5yearly,Regi,Caribbean
