variant,region,year,gender,potentialsupport2564_65
estimates,922,1950,male,18.019
estimates,922,1951,male,17.968
estimates,922,1952,male,18.132
estimates,922,1953,male,18.456
estimates,922,1954,male,18.856
estimates,922,1955,male,19.284
estimates,922,1956,male,19.026
estimates,922,1957,male,18.838
estimates,922,1958,male,18.778
estimates,922,1959,male,18.919
estimates,922,1960,male,19.287
estimates,922,1961,male,19.268
estimates,922,1962,male,19.437
estimates,922,1963,male,19.699
estimates,922,1964,male,19.945
estimates,922,1965,male,20.123
estimates,922,1966,male,19.687
estimates,922,1967,male,19.277
estimates,922,1968,male,18.917
estimates,922,1969,male,18.626
estimates,922,1970,male,18.412
estimates,922,1971,male,17.906
estimates,922,1972,male,17.499
estimates,922,1973,male,17.187
estimates,922,1974,male,16.977
estimates,922,1975,male,16.865
estimates,922,1976,male,16.63
estimates,922,1977,male,16.557
estimates,922,1978,male,16.586
estimates,922,1979,male,16.644
estimates,922,1980,male,16.698
estimates,922,1981,male,16.512
estimates,922,1982,male,16.361
estimates,922,1983,male,16.319
estimates,922,1984,male,16.476
estimates,922,1985,male,16.86
estimates,922,1986,male,17.085
estimates,922,1987,male,17.51
estimates,922,1988,male,18.05
estimates,922,1989,male,18.589
estimates,922,1990,male,19.049
estimates,922,1991,male,19.09
estimates,922,1992,male,19.082
estimates,922,1993,male,19.025
estimates,922,1994,male,18.918
estimates,922,1995,male,18.761
estimates,922,1996,male,18.34
estimates,922,1997,male,17.997
estimates,922,1998,male,17.724
estimates,922,1999,male,17.51
estimates,922,2000,male,17.337
estimates,922,2001,male,17.016
estimates,922,2002,male,16.783
estimates,922,2003,male,16.643
estimates,922,2004,male,16.604
estimates,922,2005,male,16.661
estimates,922,2006,male,16.622
estimates,922,2007,male,16.706
estimates,922,2008,male,16.894
estimates,922,2009,male,17.166
estimates,922,2010,male,17.492
estimates,922,2011,male,17.594
estimates,922,2012,male,17.741
estimates,922,2013,male,17.92
estimates,922,2014,male,18.117
