variant,region,year,gender,potentialsupport2564_65
estimates,924,1950,male,10.048
estimates,924,1951,male,9.867
estimates,924,1952,male,9.757
estimates,924,1953,male,9.707
estimates,924,1954,male,9.71
estimates,924,1955,male,9.764
estimates,924,1956,male,9.622
estimates,924,1957,male,9.538
estimates,924,1958,male,9.506
estimates,924,1959,male,9.521
estimates,924,1960,male,9.58
estimates,924,1961,male,9.428
estimates,924,1962,male,9.329
estimates,924,1963,male,9.278
estimates,924,1964,male,9.268
estimates,924,1965,male,9.295
estimates,924,1966,male,9.126
estimates,924,1967,male,9.013
estimates,924,1968,male,8.942
estimates,924,1969,male,8.898
estimates,924,1970,male,8.873
estimates,924,1971,male,8.651
estimates,924,1972,male,8.477
estimates,924,1973,male,8.344
estimates,924,1974,male,8.24
estimates,924,1975,male,8.158
estimates,924,1976,male,7.919
estimates,924,1977,male,7.721
estimates,924,1978,male,7.561
estimates,924,1979,male,7.443
estimates,924,1980,male,7.365
estimates,924,1981,male,7.175
estimates,924,1982,male,7.028
estimates,924,1983,male,6.929
estimates,924,1984,male,6.89
estimates,924,1985,male,6.914
estimates,924,1986,male,6.868
estimates,924,1987,male,6.884
estimates,924,1988,male,6.937
estimates,924,1989,male,6.992
estimates,924,1990,male,7.031
estimates,924,1991,male,6.939
estimates,924,1992,male,6.849
estimates,924,1993,male,6.774
estimates,924,1994,male,6.727
estimates,924,1995,male,6.712
estimates,924,1996,male,6.625
estimates,924,1997,male,6.569
estimates,924,1998,male,6.537
estimates,924,1999,male,6.525
estimates,924,2000,male,6.527
estimates,924,2001,male,6.448
estimates,924,2002,male,6.388
estimates,924,2003,male,6.345
estimates,924,2004,male,6.314
estimates,924,2005,male,6.293
estimates,924,2006,male,6.2
estimates,924,2007,male,6.12
estimates,924,2008,male,6.049
estimates,924,2009,male,5.983
estimates,924,2010,male,5.917
estimates,924,2011,male,5.809
estimates,924,2012,male,5.713
estimates,924,2013,male,5.617
estimates,924,2014,male,5.508
estimates,924,2015,male,5.378
medium_variant,924,2015,male,5.378
medium_variant,924,2016,male,5.205
medium_variant,924,2017,male,5.025
medium_variant,924,2018,male,4.854
medium_variant,924,2019,male,4.707
medium_variant,924,2020,male,4.59
medium_variant,924,2021,male,4.484
medium_variant,924,2022,male,4.404
medium_variant,924,2023,male,4.337
medium_variant,924,2024,male,4.271
medium_variant,924,2025,male,4.2
medium_variant,924,2026,male,4.119
medium_variant,924,2027,male,4.04
medium_variant,924,2028,male,3.96
medium_variant,924,2029,male,3.879
