variant,region,year,gender,potentialsupport2564_65
estimates,902,1950,male,22.817
estimates,902,1951,male,22.576
estimates,902,1952,male,22.588
estimates,902,1953,male,22.852
estimates,902,1954,male,23.366
estimates,902,1955,male,24.145
estimates,902,1956,male,23.764
estimates,902,1957,male,23.636
estimates,902,1958,male,23.773
estimates,902,1959,male,24.201
estimates,902,1960,male,24.947
estimates,902,1961,male,24.393
estimates,902,1962,male,24.118
estimates,902,1963,male,24.093
estimates,902,1964,male,24.289
estimates,902,1965,male,24.691
estimates,902,1966,male,23.905
estimates,902,1967,male,23.3
estimates,902,1968,male,22.859
estimates,902,1969,male,22.568
estimates,902,1970,male,22.417
estimates,902,1971,male,21.746
estimates,902,1972,male,21.245
estimates,902,1973,male,20.9
estimates,902,1974,male,20.705
estimates,902,1975,male,20.65
estimates,902,1976,male,20.206
estimates,902,1977,male,19.93
estimates,902,1978,male,19.778
estimates,902,1979,male,19.701
estimates,902,1980,male,19.669
estimates,902,1981,male,19.262
estimates,902,1982,male,18.954
estimates,902,1983,male,18.742
estimates,902,1984,male,18.627
estimates,902,1985,male,18.602
estimates,902,1986,male,18.274
estimates,902,1987,male,18.054
estimates,902,1988,male,17.929
estimates,902,1989,male,17.89
estimates,902,1990,male,17.927
estimates,902,1991,male,17.694
estimates,902,1992,male,17.563
estimates,902,1993,male,17.504
estimates,902,1994,male,17.488
estimates,902,1995,male,17.493
estimates,902,1996,male,17.21
estimates,902,1997,male,16.997
estimates,902,1998,male,16.84
estimates,902,1999,male,16.726
estimates,902,2000,male,16.64
estimates,902,2001,male,16.301
estimates,902,2002,male,16.024
estimates,902,2003,male,15.801
estimates,902,2004,male,15.629
estimates,902,2005,male,15.505
estimates,902,2006,male,15.217
estimates,902,2007,male,14.994
estimates,902,2008,male,14.834
estimates,902,2009,male,14.742
estimates,902,2010,male,14.715
estimates,902,2011,male,14.561
estimates,902,2012,male,14.472
estimates,902,2013,male,14.422
estimates,902,2014,male,14.385
estimates,902,2015,male,14.34
medium_variant,902,2015,male,14.34
medium_variant,902,2016,male,14.128
medium_variant,902,2017,male,13.944
medium_variant,902,2018,male,13.754
medium_variant,902,2019,male,13.519
medium_variant,902,2020,male,13.226
medium_variant,902,2021,male,12.762
medium_variant,902,2022,male,12.298
medium_variant,902,2023,male,11.863
medium_variant,902,2024,male,11.486
medium_variant,902,2025,male,11.171
medium_variant,902,2026,male,10.82
medium_variant,902,2027,male,10.532
medium_variant,902,2028,male,10.28
medium_variant,902,2029,male,10.039
medium_variant,902,2030,male,9.797
medium_variant,902,2031,male,9.496
medium_variant,902,2032,male,9.219
medium_variant,902,2033,male,8.961
medium_variant,902,2034,male,8.717
medium_variant,902,2035,male,8.483
medium_variant,902,2036,male,8.214
medium_variant,902,2037,male,7.971
medium_variant,902,2038,male,7.751
medium_variant,902,2039,male,7.554
medium_variant,902,2040,male,7.377
medium_variant,902,2041,male,7.183
medium_variant,902,2042,male,7.014
medium_variant,902,2043,male,6.868
medium_variant,902,2044,male,6.746
medium_variant,902,2045,male,6.645
medium_variant,902,2046,male,6.53
medium_variant,902,2047,male,6.44
medium_variant,902,2048,male,6.364
medium_variant,902,2049,male,6.293
medium_variant,902,2050,male,6.22
medium_variant,902,2051,male,6.116
medium_variant,902,2052,male,6.021
medium_variant,902,2053,male,5.929
medium_variant,902,2054,male,5.833
medium_variant,902,2055,male,5.729
medium_variant,902,2056,male,5.594
medium_variant,902,2057,male,5.462
medium_variant,902,2058,male,5.339
medium_variant,902,2059,male,5.23
medium_variant,902,2060,male,5.139
medium_variant,902,2061,male,5.041
medium_variant,902,2062,male,4.963
medium_variant,902,2063,male,4.9
medium_variant,902,2064,male,4.847
medium_variant,902,2065,male,4.802
medium_variant,902,2066,male,4.747
medium_variant,902,2067,male,4.705
medium_variant,902,2068,male,4.671
medium_variant,902,2069,male,4.642
medium_variant,902,2070,male,4.613
medium_variant,902,2071,male,4.572
medium_variant,902,2072,male,4.537
medium_variant,902,2073,male,4.506
medium_variant,902,2074,male,4.475
medium_variant,902,2075,male,4.444
medium_variant,902,2076,male,4.4
medium_variant,902,2077,male,4.36
medium_variant,902,2078,male,4.323
medium_variant,902,2079,male,4.287
medium_variant,902,2080,male,4.249
medium_variant,902,2081,male,4.198
medium_variant,902,2082,male,4.152
medium_variant,902,2083,male,4.11
medium_variant,902,2084,male,4.071
medium_variant,902,2085,male,4.033
medium_variant,902,2086,male,3.987
medium_variant,902,2087,male,3.947
medium_variant,902,2088,male,3.911
medium_variant,902,2089,male,3.878
medium_variant,902,2090,male,3.845
medium_variant,902,2091,male,3.808
medium_variant,902,2092,male,3.777
medium_variant,902,2093,male,3.749
medium_variant,902,2094,male,3.722
medium_variant,902,2095,male,3.696
medium_variant,902,2096,male,3.666
medium_variant,902,2097,male,3.641
medium_variant,902,2098,male,3.617
medium_variant,902,2099,male,3.595
medium_variant,902,2100,male,3.572
estimates,902,1950,female,17.503
estimates,902,1951,female,17.315
estimates,902,1952,female,17.275
estimates,902,1953,female,17.372
estimates,902,1954,female,17.599
estimates,902,1955,female,17.958
estimates,902,1956,female,17.747
estimates,902,1957,female,17.674
estimates,902,1958,female,17.743
estimates,902,1959,female,17.967
estimates,902,1960,female,18.353
estimates,902,1961,female,18.062
estimates,902,1962,female,17.931
estimates,902,1963,female,17.931
estimates,902,1964,female,18.031
estimates,902,1965,female,18.215
estimates,902,1966,female,17.778
estimates,902,1967,female,17.424
estimates,902,1968,female,17.143
estimates,902,1969,female,16.928
estimates,902,1970,female,16.772
estimates,902,1971,female,16.376
