variant,region,year,gender,potentialsupport2564_65
estimates,925,1950,male,11.868
estimates,925,1951,male,11.77
estimates,925,1952,male,11.736
estimates,925,1953,male,11.75
estimates,925,1954,male,11.802
estimates,925,1955,male,11.885
estimates,925,1956,male,11.731
estimates,925,1957,male,11.626
estimates,925,1958,male,11.569
estimates,925,1959,male,11.564
estimates,925,1960,male,11.611
estimates,925,1961,male,11.495
estimates,925,1962,male,11.44
estimates,925,1963,male,11.42
estimates,925,1964,male,11.412
estimates,925,1965,male,11.397
estimates,925,1966,male,11.157
estimates,925,1967,male,10.938
estimates,925,1968,male,10.733
estimates,925,1969,male,10.539
estimates,925,1970,male,10.352
estimates,925,1971,male,10.085
estimates,925,1972,male,9.872
estimates,925,1973,male,9.699
estimates,925,1974,male,9.551
estimates,925,1975,male,9.418
estimates,925,1976,male,9.149
estimates,925,1977,male,8.926
estimates,925,1978,male,8.742
estimates,925,1979,male,8.592
estimates,925,1980,male,8.472
estimates,925,1981,male,8.265
estimates,925,1982,male,8.089
estimates,925,1983,male,7.965
estimates,925,1984,male,7.926
estimates,925,1985,male,7.983
estimates,925,1986,male,7.984
estimates,925,1987,male,8.074
estimates,925,1988,male,8.202
estimates,925,1989,male,8.296
estimates,925,1990,male,8.314
estimates,925,1991,male,8.172
estimates,925,1992,male,7.994
estimates,925,1993,male,7.801
estimates,925,1994,male,7.616
estimates,925,1995,male,7.447
estimates,925,1996,male,7.236
estimates,925,1997,male,7.049
estimates,925,1998,male,6.882
estimates,925,1999,male,6.731
estimates,925,2000,male,6.591
estimates,925,2001,male,6.437
estimates,925,2002,male,6.304
estimates,925,2003,male,6.189
estimates,925,2004,male,6.089
estimates,925,2005,male,6.001
estimates,925,2006,male,5.87
estimates,925,2007,male,5.754
estimates,925,2008,male,5.654
estimates,925,2009,male,5.572
estimates,925,2010,male,5.508
estimates,925,2011,male,5.414
estimates,925,2012,male,5.338
estimates,925,2013,male,5.268
estimates,925,2014,male,5.188
estimates,925,2015,male,5.091
medium_variant,925,2015,male,5.091
medium_variant,925,2016,male,4.973
medium_variant,925,2017,male,4.85
medium_variant,925,2018,male,4.726
medium_variant,925,2019,male,4.61
medium_variant,925,2020,male,4.504
medium_variant,925,2021,male,4.393
medium_variant,925,2022,male,4.293
medium_variant,925,2023,male,4.199
medium_variant,925,2024,male,4.107
medium_variant,925,2025,male,4.012
medium_variant,925,2026,male,3.908
medium_variant,925,2027,male,3.808
medium_variant,925,2028,male,3.709
medium_variant,925,2029,male,3.611
medium_variant,925,2030,male,3.51
medium_variant,925,2031,male,3.407
medium_variant,925,2032,male,3.306
medium_variant,925,2033,male,3.209
medium_variant,925,2034,male,3.114
medium_variant,925,2035,male,3.021
medium_variant,925,2036,male,2.933
medium_variant,925,2037,male,2.849
medium_variant,925,2038,male,2.769
medium_variant,925,2039,male,2.69
medium_variant,925,2040,male,2.611
medium_variant,925,2041,male,2.535
medium_variant,925,2042,male,2.463
medium_variant,925,2043,male,2.395
medium_variant,925,2044,male,2.33
medium_variant,925,2045,male,2.27
medium_variant,925,2046,male,2.216
medium_variant,925,2047,male,2.168
medium_variant,925,2048,male,2.125
medium_variant,925,2049,male,2.087
medium_variant,925,2050,male,2.055
medium_variant,925,2051,male,2.031
medium_variant,925,2052,male,2.015
medium_variant,925,2053,male,2.003
medium_variant,925,2054,male,1.995
medium_variant,925,2055,male,1.989
medium_variant,925,2056,male,1.988
medium_variant,925,2057,male,1.992
medium_variant,925,2058,male,1.998
medium_variant,925,2059,male,2.005
medium_variant,925,2060,male,2.011
medium_variant,925,2061,male,2.021
medium_variant,925,2062,male,2.032
medium_variant,925,2063,male,2.044
medium_variant,925,2064,male,2.054
medium_variant,925,2065,male,2.063
medium_variant,925,2066,male,2.074
medium_variant,925,2067,male,2.085
medium_variant,925,2068,male,2.096
medium_variant,925,2069,male,2.104
medium_variant,925,2070,male,2.107
medium_variant,925,2071,male,2.11
medium_variant,925,2072,male,2.112
medium_variant,925,2073,male,2.111
medium_variant,925,2074,male,2.105
