variant,continent,year,childdependencyratio1564
estimates,935,1950,61.526
estimates,935,1951,62.621
estimates,935,1952,63.906
estimates,935,1953,64.942
estimates,935,1954,65.61
estimates,935,1955,66.029
estimates,935,1956,67.452
estimates,935,1957,68.304
estimates,935,1958,68.945
estimates,935,1959,69.643
estimates,935,1960,70.46
estimates,935,1961,71.064
estimates,935,1962,72.025
estimates,935,1963,73.044
estimates,935,1964,73.713
estimates,935,1965,73.894
estimates,935,1966,74.425
estimates,935,1967,74.386
estimates,935,1968,73.991
estimates,935,1969,73.542
estimates,935,1970,73.167
estimates,935,1971,73.131
estimates,935,1972,72.966
estimates,935,1973,72.678
estimates,935,1974,72.192
estimates,935,1975,71.453
estimates,935,1976,70.638
estimates,935,1977,69.589
estimates,935,1978,68.35
estimates,935,1979,66.997
estimates,935,1980,65.598
estimates,935,1981,64.156
estimates,935,1982,62.811
estimates,935,1983,61.526
estimates,935,1984,60.27
estimates,935,1985,59.062
estimates,935,1986,58.313
estimates,935,1987,57.546
estimates,935,1988,56.802
estimates,935,1989,56.101
estimates,935,1990,55.419
estimates,935,1991,55.103
estimates,935,1992,54.583
estimates,935,1993,53.945
estimates,935,1994,53.278
estimates,935,1995,52.596
estimates,935,1996,51.629
estimates,935,1997,50.77
estimates,935,1998,49.903
estimates,935,1999,48.887
estimates,935,2000,47.691
estimates,935,2001,46.543
estimates,935,2002,45.284
estimates,935,2003,43.967
estimates,935,2004,42.693
estimates,935,2005,41.522
estimates,935,2006,40.589
estimates,935,2007,39.702
estimates,935,2008,38.897
estimates,935,2009,38.199
estimates,935,2010,37.614
estimates,935,2011,37.146
estimates,935,2012,36.772
estimates,935,2013,36.474
estimates,935,2014,36.211
estimates,935,2015,35.955
medium_variant,935,2015,35.955
medium_variant,935,2016,35.76
medium_variant,935,2017,35.551
medium_variant,935,2018,35.326
medium_variant,935,2019,35.083
medium_variant,935,2020,34.818
medium_variant,935,2021,34.538
medium_variant,935,2022,34.234
medium_variant,935,2023,33.908
medium_variant,935,2024,33.561
medium_variant,935,2025,33.198
medium_variant,935,2026,32.839
medium_variant,935,2027,32.475
medium_variant,935,2028,32.106
medium_variant,935,2029,31.738
medium_variant,935,2030,31.378
medium_variant,935,2031,31.078
