variant,continent,year,childdependencyratio1564
estimates,905,1950,42.138
estimates,905,1951,43.358
estimates,905,1952,44.501
estimates,905,1953,45.73
estimates,905,1954,47.046
estimates,905,1955,48.356
estimates,905,1956,49.251
estimates,905,1957,50.165
estimates,905,1958,50.975
estimates,905,1959,51.554
estimates,905,1960,51.839
estimates,905,1961,52.188
estimates,905,1962,52.128
estimates,905,1963,51.753
estimates,905,1964,51.2
estimates,905,1965,50.533
estimates,905,1966,49.762
estimates,905,1967,48.883
estimates,905,1968,47.912
estimates,905,1969,46.861
estimates,905,1970,45.744
estimates,905,1971,44.323
estimates,905,1972,42.98
estimates,905,1973,41.666
estimates,905,1974,40.334
estimates,905,1975,38.988
estimates,905,1976,38.048
estimates,905,1977,37.038
estimates,905,1978,36.029
estimates,905,1979,35.116
estimates,905,1980,34.347
estimates,905,1981,33.75
estimates,905,1982,33.273
estimates,905,1983,32.912
estimates,905,1984,32.636
estimates,905,1985,32.422
estimates,905,1986,32.439
estimates,905,1987,32.462
estimates,905,1988,32.489
estimates,905,1989,32.52
estimates,905,1990,32.546
estimates,905,1991,32.728
estimates,905,1992,32.886
estimates,905,1993,32.975
estimates,905,1994,32.954
estimates,905,1995,32.818
estimates,905,1996,32.766
estimates,905,1997,32.556
estimates,905,1998,32.249
estimates,905,1999,31.924
estimates,905,2000,31.611
estimates,905,2001,31.233
estimates,905,2002,30.934
estimates,905,2003,30.651
estimates,905,2004,30.309
estimates,905,2005,29.888
estimates,905,2006,29.765
estimates,905,2007,29.54
estimates,905,2008,29.266
estimates,905,2009,29.012
estimates,905,2010,28.805
estimates,905,2011,28.567
estimates,905,2012,28.345
estimates,905,2013,28.189
estimates,905,2014,28.107
estimates,905,2015,28.077
medium_variant,905,2015,28.077
medium_variant,905,2016,28.063
medium_variant,905,2017,28.128
medium_variant,905,2018,28.223
medium_variant,905,2019,28.29
medium_variant,905,2020,28.308
medium_variant,905,2021,28.474
medium_variant,905,2022,28.54
medium_variant,905,2023,28.553
medium_variant,905,2024,28.585
medium_variant,905,2025,28.669
medium_variant,905,2026,28.805
medium_variant,905,2027,28.979
medium_variant,905,2028,29.164
medium_variant,905,2029,29.304
medium_variant,905,2030,29.371
medium_variant,905,2031,29.438
medium_variant,905,2032,29.439
medium_variant,905,2033,29.386
medium_variant,905,2034,29.305
medium_variant,905,2035,29.215
medium_variant,905,2036,29.179
medium_variant,905,2037,29.127
medium_variant,905,2038,29.061
medium_variant,905,2039,28.974
medium_variant,905,2040,28.869
medium_variant,905,2041,28.818
medium_variant,905,2042,28.743
medium_variant,905,2043,28.656
medium_variant,905,2044,28.576
medium_variant,905,2045,28.513
medium_variant,905,2046,28.522
medium_variant,905,2047,28.543
medium_variant,905,2048,28.569
medium_variant,905,2049,28.589
medium_variant,905,2050,28.596
medium_variant,905,2051,28.651
medium_variant,905,2052,28.688
medium_variant,905,2053,28.713
medium_variant,905,2054,28.738
medium_variant,905,2055,28.768
medium_variant,905,2056,28.856
medium_variant,905,2057,28.941
medium_variant,905,2058,29.017
medium_variant,905,2059,29.07
medium_variant,905,2060,29.093
medium_variant,905,2061,29.135
medium_variant,905,2062,29.145
medium_variant,905,2063,29.128
medium_variant,905,2064,29.095
medium_variant,905,2065,29.054
medium_variant,905,2066,29.047
medium_variant,905,2067,29.029
medium_variant,905,2068,29
medium_variant,905,2069,28.962
medium_variant,905,2070,28.918
medium_variant,905,2071,28.913
medium_variant,905,2072,28.9
medium_variant,905,2073,28.878
medium_variant,905,2074,28.848
medium_variant,905,2075,28.807
medium_variant,905,2076,28.799
medium_variant,905,2077,28.778
medium_variant,905,2078,28.75
medium_variant,905,2079,28.719
medium_variant,905,2080,28.689
medium_variant,905,2081,28.698
medium_variant,905,2082,28.704
medium_variant,905,2083,28.708
medium_variant,905,2084,28.708
medium_variant,905,2085,28.703
medium_variant,905,2086,28.729
medium_variant,905,2087,28.747
medium_variant,905,2088,28.758
medium_variant,905,2089,28.761
medium_variant,905,2090,28.757
medium_variant,905,2091,28.776
medium_variant,905,2092,28.785
medium_variant,905,2093,28.784
medium_variant,905,2094,28.773
medium_variant,905,2095,28.755
medium_variant,905,2096,28.756
medium_variant,905,2097,28.747
medium_variant,905,2098,28.729
medium_variant,905,2099,28.704
medium_variant,905,2100,28.673
high_variant,905,2015,28.0770702166675
low_variant,905,2015,28.0770702166675
constant_fertility,905,2015,28.0770702166675
instant_replacement,905,2015,28.0770702166675
zero_migration,905,2015,28.0770702166675
constant_mortality,905,2015,28.0770702166675
no_change,905,2015,28.0770702166675
high_variant,905,2020,29.5585297153371
low_variant,905,2020,27.0566436361261
constant_fertility,905,2020,28.2816100860363
instant_replacement,905,2020,29.3719118230417
zero_migration,905,2020,28.0875148590912
constant_mortality,905,2020,28.3227217203624
no_change,905,2020,28.2967854934906
high_variant,905,2025,31.9552894072418
low_variant,905,2025,25.3821745288973
constant_fertility,905,2025,28.5153770469251
instant_replacement,905,2025,30.7809832308504
zero_migration,905,2025,28.3085693078198
constant_mortality,905,2025,28.7108418376114
no_change,905,2025,28.557665510884
high_variant,905,2030,35.2076300544389
low_variant,905,2030,23.5347361470661
constant_fertility,905,2030,29.0699333278814
instant_replacement,905,2030,32.4865759721335
zero_migration,905,2030,28.8376415521982
constant_mortality,905,2030,29.4448709919844
no_change,905,2030,29.1439125540215
high_variant,905,2035,35.8206782571731
low_variant,905,2035,22.4530578057523
constant_fertility,905,2035,28.8016981922022
instant_replacement,905,2035,31.8728440512372
zero_migration,905,2035,28.4654041619754
constant_mortality,905,2035,29.3290264335003
no_change,905,2035,28.9157118700268
high_variant,905,2040,35.3060111487144
low_variant,905,2040,22.0707062803832
constant_fertility,905,2040,28.4458946402113
instant_replacement,905,2040,31.1401520260626
zero_migration,905,2040,27.9383112475577
constant_mortality,905,2040,29.0280549002772
no_change,905,2040,28.6054572326156
high_variant,905,2045,34.5324698979881
low_variant,905,2045,22.0632085915214
constant_fertility,905,2045,28.0860104867735
instant_replacement,905,2045,30.6536518260649
zero_migration,905,2045,27.499953228633
constant_mortality,905,2045,28.7252365446288
no_change,905,2045,28.2979108471615
high_variant,905,2050,34.9094507518129
low_variant,905,2050,21.9940723893442
constant_fertility,905,2050,28.1121951945402
instant_replacement,905,2050,30.9474754243815
zero_migration,905,2050,27.6383370195101
constant_mortality,905,2050,28.8590814338811
no_change,905,2050,28.3729241792064
high_variant,905,2055,35.9239477751741
low_variant,905,2055,21.5846437067259
constant_fertility,905,2055,28.1812589446421
instant_replacement,905,2055,31.5004780082901
zero_migration,905,2055,27.9195562065754
constant_mortality,905,2055,29.0774285828697
no_change,905,2055,28.4872403318463
high_variant,905,2060,37.1193333634689
low_variant,905,2060,21.20856481272
constant_fertility,905,2060,28.3675958516707
instant_replacement,905,2060,32.0401542899242
zero_migration,905,2060,28.357118756427
constant_mortality,905,2060,29.4373026869705
no_change,905,2060,28.7070683163372
high_variant,905,2065,37.3450997277184
low_variant,905,2065,20.8470310829307
constant_fertility,905,2065,28.2363048778397
instant_replacement,905,2065,31.8425955844901
zero_migration,905,2065,28.3095909176632
constant_mortality,905,2065,29.4351113476465
no_change,905,2065,28.6118630685435
high_variant,905,2070,36.8401490408948
low_variant,905,2070,20.8713879675287
constant_fertility,905,2070,28.0811422342871
instant_replacement,905,2070,31.3305066571109
zero_migration,905,2070,28.1230568738413
constant_mortality,905,2070,29.3312460735032
no_change,905,2070,28.4893229710006
high_variant,905,2075,36.1599859709925
low_variant,905,2075,21.1959443495802
constant_fertility,905,2075,27.9903473451403
instant_replacement,905,2075,30.9100943609281
zero_migration,905,2075,28.0018777227696
constant_mortality,905,2075,29.2499313403948
no_change,905,2075,28.4276778045452
high_variant,905,2080,35.6903375009623
low_variant,905,2080,21.5013117838129
constant_fertility,905,2080,27.8736453113105
instant_replacement,905,2080,30.661713770563
zero_migration,905,2080,27.9299429638887
constant_mortality,905,2080,29.1646266455318
no_change,905,2080,28.342659070596
high_variant,905,2085,35.9113854117663
low_variant,905,2085,21.4966359074477
constant_fertility,905,2085,27.8513078806834
instant_replacement,905,2085,30.8892449208427
zero_migration,905,2085,28.0562445175121
constant_mortality,905,2085,29.2073935969578
no_change,905,2085,28.3469672352254
high_variant,905,2090,36.3705850636696
low_variant,905,2090,21.284631323611
constant_fertility,905,2090,27.8323817552429
instant_replacement,905,2090,31.102449099037
zero_migration,905,2090,28.2185497261954
constant_mortality,905,2090,29.2843492839198
no_change,905,2090,28.350683686008
high_variant,905,2095,36.6222261384762
low_variant,905,2095,21.0231513402548
constant_fertility,905,2095,27.7787152677426
instant_replacement,905,2095,31.0946347516496
zero_migration,905,2095,28.2673453452899
constant_mortality,905,2095,29.301913846876
no_change,905,2095,28.3170836653621
high_variant,905,2100,36.4466816089534
low_variant,905,2100,20.9243971241204
constant_fertility,905,2100,27.6942028296001
instant_replacement,905,2100,30.8695527484619
zero_migration,905,2100,28.1843176547949
constant_mortality,905,2100,29.2382141747866
no_change,905,2100,28.2515261464144
