variant,continent,year,childdependencyratio1564
low_variant,909,2015,36.3208890709831
constant_fertility,909,2015,36.3208890709831
instant_replacement,909,2015,36.3208890709831
zero_migration,909,2015,36.3208890709831
constant_mortality,909,2015,36.3208890709831
no_change,909,2015,36.3208890709831
high_variant,909,2020,38.034076768486
low_variant,909,2020,35.3848689958245
constant_fertility,909,2020,37.2826901585238
instant_replacement,909,2020,35.72062040015
zero_migration,909,2020,36.3363530920522
constant_mortality,909,2020,36.7104897849155
no_change,909,2020,37.2826665230149
high_variant,909,2025,39.5676880210199
low_variant,909,2025,32.8267088687664
constant_fertility,909,2025,37.7447334598999
instant_replacement,909,2025,34.596056296319
zero_migration,909,2025,35.6053478643325
constant_mortality,909,2025,36.1927954683118
no_change,909,2025,37.7356562876929
high_variant,909,2030,41.3379288212448
low_variant,909,2030,29.6888825236427
constant_fertility,909,2030,38.3746297307301
instant_replacement,909,2030,33.5586081713343
zero_migration,909,2030,34.7255888445762
constant_mortality,909,2030,35.4933140116879
no_change,909,2030,38.3428022745878
high_variant,909,2035,40.8021014295768
low_variant,909,2035,27.6114870683229
constant_fertility,909,2035,38.0897825367297
instant_replacement,909,2035,33.2695657727676
zero_migration,909,2035,33.5211457639252
constant_mortality,909,2035,34.253186640621
no_change,909,2035,38.0434870359048
high_variant,909,2040,39.8854808129262
low_variant,909,2040,26.6825802764245
constant_fertility,909,2040,38.1108199794117
instant_replacement,909,2040,33.0116812267181
zero_migration,909,2040,32.7246178681218
constant_mortality,909,2040,33.4180028332979
no_change,909,2040,38.0504430151415
high_variant,909,2045,38.8056442523955
low_variant,909,2045,26.1816453750279
constant_fertility,909,2045,38.1821290094265
instant_replacement,909,2045,32.5366339908685
zero_migration,909,2045,32.0418681705131
constant_mortality,909,2045,32.6713492018638
no_change,909,2045,38.1116433489347
high_variant,909,2050,38.7614089146796
low_variant,909,2050,25.7444815618225
constant_fertility,909,2050,38.7892019581332
instant_replacement,909,2050,32.4278715599575
zero_migration,909,2050,31.8970741269824
constant_mortality,909,2050,32.3996506139894
no_change,909,2050,38.6998214865244
high_variant,909,2055,39.0910628518246
low_variant,909,2055,25.0470270212474
constant_fertility,909,2055,39.4385297154305
instant_replacement,909,2055,32.4324067140989
zero_migration,909,2055,31.7629524113118
constant_mortality,909,2055,32.1405103727401
no_change,909,2055,39.3187618018598
high_variant,909,2060,39.2231091995816
low_variant,909,2060,24.1263945834216
constant_fertility,909,2060,39.8940754907815
instant_replacement,909,2060,32.3944180718669
zero_migration,909,2060,31.3846516772686
constant_mortality,909,2060,31.6837329827994
no_change,909,2060,39.7286777239725
high_variant,909,2065,38.7401348506897
low_variant,909,2065,23.1803450655625
constant_fertility,909,2065,40.0582640313492
instant_replacement,909,2065,32.1132131044725
zero_migration,909,2065,30.6827617130505
constant_mortality,909,2065,30.9709757426747
no_change,909,2065,39.8347099026951
high_variant,909,2070,37.8108316185764
low_variant,909,2070,22.5011615567658
constant_fertility,909,2070,40.1503961905958
instant_replacement,909,2070,31.7249506866234
zero_migration,909,2070,29.9200953681756
constant_mortality,909,2070,30.228546222368
no_change,909,2070,39.8646524735583
high_variant,909,2075,36.9414824719145
low_variant,909,2075,22.2466522318728
constant_fertility,909,2075,40.4642168845512
instant_replacement,909,2075,31.5165879322989
zero_migration,909,2075,29.4401462387462
constant_mortality,909,2075,29.7344811185488
no_change,909,2075,40.1144535455613
high_variant,909,2080,36.3218535457194
low_variant,909,2080,22.1929964331036
constant_fertility,909,2080,40.8959309853084
instant_replacement,909,2080,31.4492745542358
zero_migration,909,2080,29.1652325492651
constant_mortality,909,2080,29.4218769122912
no_change,909,2080,40.4870849983447
high_variant,909,2085,36.1929760105268
low_variant,909,2085,21.9882461718486
constant_fertility,909,2085,41.499748576633
instant_replacement,909,2085,31.3880167581526
zero_migration,909,2085,28.9916677989655
constant_mortality,909,2085,29.2358562826903
no_change,909,2085,41.0219778068764
high_variant,909,2090,36.2015045545063
low_variant,909,2090,21.5921481408642
constant_fertility,909,2090,42.082387189943
instant_replacement,909,2090,31.352467931025
zero_migration,909,2090,28.7655713427629
constant_mortality,909,2090,29.019539351475
no_change,909,2090,41.5260308297616
high_variant,909,2095,36.0841089376662
low_variant,909,2095,21.0959029009251
constant_fertility,909,2095,42.5977395054887
instant_replacement,909,2095,31.2440529069052
zero_migration,909,2095,28.4153250549187
constant_mortality,909,2095,28.7215764021004
no_change,909,2095,41.956678928932
high_variant,909,2100,35.7354512132615
low_variant,909,2100,20.7026402009575
constant_fertility,909,2100,43.0855285477748
instant_replacement,909,2100,31.0604344825771
zero_migration,909,2100,28.007333366742
constant_mortality,909,2100,28.3921939228434
no_change,909,2100,42.3573635773753
