variant,continent,year,childdependencyratio1564
estimates,908,1950,40.094
estimates,908,1951,40.136
estimates,908,1952,39.535
estimates,908,1953,38.965
estimates,908,1954,38.745
estimates,908,1955,38.906
estimates,908,1956,39.155
estimates,908,1957,39.851
estimates,908,1958,40.736
estimates,908,1959,41.488
estimates,908,1960,41.939
estimates,908,1961,42.223
estimates,908,1962,42.23
estimates,908,1963,42.017
estimates,908,1964,41.717
estimates,908,1965,41.398
estimates,908,1966,41.094
estimates,908,1967,40.729
estimates,908,1968,40.313
estimates,908,1969,39.853
estimates,908,1970,39.361
estimates,908,1971,38.795
estimates,908,1972,38.244
estimates,908,1973,37.694
estimates,908,1974,37.126
estimates,908,1975,36.529
estimates,908,1976,36.061
estimates,908,1977,35.529
estimates,908,1978,34.955
estimates,908,1979,34.376
estimates,908,1980,33.818
estimates,908,1981,33.33
estimates,908,1982,32.877
estimates,908,1983,32.466
estimates,908,1984,32.09
estimates,908,1985,31.744
estimates,908,1986,31.536
estimates,908,1987,31.327
estimates,908,1988,31.109
estimates,908,1989,30.865
estimates,908,1990,30.579
estimates,908,1991,30.368
estimates,908,1992,30.069
estimates,908,1993,29.7
estimates,908,1994,29.286
estimates,908,1995,28.832
estimates,908,1996,28.23
estimates,908,1997,27.658
estimates,908,1998,27.083
estimates,908,1999,26.475
estimates,908,2000,25.837
estimates,908,2001,25.305
estimates,908,2002,24.746
estimates,908,2003,24.193
estimates,908,2004,23.699
estimates,908,2005,23.291
estimates,908,2006,23.022
estimates,908,2007,22.817
estimates,908,2008,22.686
estimates,908,2009,22.618
estimates,908,2010,22.603
estimates,908,2011,22.734
estimates,908,2012,22.898
estimates,908,2013,23.098
estimates,908,2014,23.339
estimates,908,2015,23.607
medium_variant,908,2015,23.607
medium_variant,908,2016,23.853
medium_variant,908,2017,24.122
medium_variant,908,2018,24.386
medium_variant,908,2019,24.611
medium_variant,908,2020,24.779
medium_variant,908,2021,24.919
medium_variant,908,2022,25.002
medium_variant,908,2023,25.033
medium_variant,908,2024,25.029
medium_variant,908,2025,25.003
medium_variant,908,2026,24.983
medium_variant,908,2027,24.936
medium_variant,908,2028,24.865
medium_variant,908,2029,24.776
medium_variant,908,2030,24.675
medium_variant,908,2031,24.585
medium_variant,908,2032,24.492
medium_variant,908,2033,24.401
medium_variant,908,2034,24.319
medium_variant,908,2035,24.253
medium_variant,908,2036,24.24
medium_variant,908,2037,24.247
medium_variant,908,2038,24.274
medium_variant,908,2039,24.324
medium_variant,908,2040,24.397
medium_variant,908,2041,24.538
medium_variant,908,2042,24.691
medium_variant,908,2043,24.86
medium_variant,908,2044,25.047
medium_variant,908,2045,25.25
medium_variant,908,2046,25.492
medium_variant,908,2047,25.734
medium_variant,908,2048,25.975
medium_variant,908,2049,26.209
medium_variant,908,2050,26.431
medium_variant,908,2051,26.65
medium_variant,908,2052,26.853
medium_variant,908,2053,27.028
medium_variant,908,2054,27.165
medium_variant,908,2055,27.257
medium_variant,908,2056,27.322
medium_variant,908,2057,27.345
medium_variant,908,2058,27.328
medium_variant,908,2059,27.277
medium_variant,908,2060,27.199
medium_variant,908,2061,27.119
medium_variant,908,2062,27.016
medium_variant,908,2063,26.897
medium_variant,908,2064,26.775
medium_variant,908,2065,26.658
medium_variant,908,2066,26.573
medium_variant,908,2067,26.495
medium_variant,908,2068,26.428
medium_variant,908,2069,26.378
medium_variant,908,2070,26.348
medium_variant,908,2071,26.366
medium_variant,908,2072,26.401
medium_variant,908,2073,26.451
medium_variant,908,2074,26.513
medium_variant,908,2075,26.585
medium_variant,908,2076,26.687
medium_variant,908,2077,26.792
medium_variant,908,2078,26.898
medium_variant,908,2079,27.001
medium_variant,908,2080,27.097
medium_variant,908,2081,27.203
medium_variant,908,2082,27.296
medium_variant,908,2083,27.376
medium_variant,908,2084,27.441
medium_variant,908,2085,27.491
medium_variant,908,2086,27.536
medium_variant,908,2087,27.563
medium_variant,908,2088,27.573
medium_variant,908,2089,27.566
medium_variant,908,2090,27.543
medium_variant,908,2091,27.52
medium_variant,908,2092,27.482
medium_variant,908,2093,27.433
medium_variant,908,2094,27.375
medium_variant,908,2095,27.313
medium_variant,908,2096,27.265
medium_variant,908,2097,27.213
medium_variant,908,2098,27.161
medium_variant,908,2099,27.113
medium_variant,908,2100,27.074
high_variant,908,2015,23.6068519977594
low_variant,908,2015,23.6068519977594
constant_fertility,908,2015,23.6068519977594
instant_replacement,908,2015,23.6068519977594
zero_migration,908,2015,23.6068519977594
constant_mortality,908,2015,23.6068519977594
no_change,908,2015,23.6068519977594
high_variant,908,2020,26.0225809557444
low_variant,908,2020,23.5351997874477
constant_fertility,908,2020,24.4499751583627
instant_replacement,908,2020,27.0453601021486
zero_migration,908,2020,24.7964961527797
constant_mortality,908,2020,24.7971779555753
no_change,908,2020,24.4682406872164
high_variant,908,2025,28.1892933024404
low_variant,908,2025,21.817184956122
constant_fertility,908,2025,24.1251100324906
instant_replacement,908,2025,29.3282679662128
zero_migration,908,2025,24.9629095466499
constant_mortality,908,2025,25.053864227164
no_change,908,2025,24.1746849883593
high_variant,908,2030,30.2335121444205
low_variant,908,2030,19.1158404573822
constant_fertility,908,2030,23.2207881973513
instant_replacement,908,2030,30.8764040852874
zero_migration,908,2030,24.4933523876134
constant_mortality,908,2030,24.7618320488929
no_change,908,2030,23.3039665810338
high_variant,908,2035,30.455938434871
low_variant,908,2035,17.8892367976591
constant_fertility,908,2035,22.7061161081954
instant_replacement,908,2035,29.0679183801315
zero_migration,908,2035,23.947451189658
constant_mortality,908,2035,24.3844876448166
no_change,908,2035,22.8319568196604
high_variant,908,2040,30.5070329622943
low_variant,908,2040,17.9183721152191
constant_fertility,908,2040,22.9168555175294
instant_replacement,908,2040,28.2957838365282
zero_migration,908,2040,24.0417466306275
constant_mortality,908,2040,24.5806561674608
no_change,908,2040,23.0946820139309
high_variant,908,2045,31.16165468981
low_variant,908,2045,18.8781315696012
constant_fertility,908,2045,23.5629626032683
instant_replacement,908,2045,28.8956350114497
zero_migration,908,2045,24.9621952990382
constant_mortality,908,2045,25.4935510447965
no_change,908,2045,23.7994054681589
high_variant,908,2050,32.7983337174994
low_variant,908,2050,19.7216222762523
constant_fertility,908,2050,24.163611395219
instant_replacement,908,2050,30.566873145267
zero_migration,908,2050,26.2846587695894
constant_mortality,908,2050,26.7312857751505
no_change,908,2050,24.4531755868262
high_variant,908,2055,34.5577879887982
low_variant,908,2055,19.8781731194932
constant_fertility,908,2055,24.382414169001
