variant,continent,year,childdependencyratio1564
estimates,904,1950,71.765
estimates,904,1951,72.536
estimates,904,1952,73.318
estimates,904,1953,74.043
estimates,904,1954,74.655
estimates,904,1955,75.157
estimates,904,1956,76.249
estimates,904,1957,77.057
estimates,904,1958,77.709
estimates,904,1959,78.332
estimates,904,1960,78.966
estimates,904,1961,79.642
estimates,904,1962,80.378
estimates,904,1963,81.038
estimates,904,1964,81.413
estimates,904,1965,81.406
estimates,904,1966,81.654
estimates,904,1967,81.397
estimates,904,1968,80.812
estimates,904,1969,80.136
estimates,904,1970,79.477
estimates,904,1971,78.82
estimates,904,1972,78.209
estimates,904,1973,77.573
estimates,904,1974,76.792
estimates,904,1975,75.831
estimates,904,1976,75.03
estimates,904,1977,74.071
estimates,904,1978,73.014
estimates,904,1979,71.947
estimates,904,1980,70.912
estimates,904,1981,70.049
estimates,904,1982,69.17
estimates,904,1983,68.281
estimates,904,1984,67.371
estimates,904,1985,66.426
estimates,904,1986,65.513
estimates,904,1987,64.562
estimates,904,1988,63.577
estimates,904,1989,62.559
estimates,904,1990,61.513
estimates,904,1991,60.483
estimates,904,1992,59.423
estimates,904,1993,58.338
estimates,904,1994,57.243
estimates,904,1995,56.152
estimates,904,1996,55.113
estimates,904,1997,54.105
estimates,904,1998,53.115
estimates,904,1999,52.129
estimates,904,2000,51.145
estimates,904,2001,50.255
estimates,904,2002,49.353
estimates,904,2003,48.454
estimates,904,2004,47.572
estimates,904,2005,46.709
estimates,904,2006,45.838
estimates,904,2007,44.959
estimates,904,2008,44.082
estimates,904,2009,43.222
estimates,904,2010,42.39
estimates,904,2011,41.536
estimates,904,2012,40.762
estimates,904,2013,40.034
estimates,904,2014,39.31
estimates,904,2015,38.578
medium_variant,904,2015,38.578
medium_variant,904,2016,37.966
medium_variant,904,2017,37.312
medium_variant,904,2018,36.654
medium_variant,904,2019,36.046
medium_variant,904,2020,35.508
medium_variant,904,2021,35.013
medium_variant,904,2022,34.58
medium_variant,904,2023,34.19
medium_variant,904,2024,33.812
medium_variant,904,2025,33.427
medium_variant,904,2026,33.06
medium_variant,904,2027,32.691
medium_variant,904,2028,32.321
medium_variant,904,2029,31.955
medium_variant,904,2030,31.597
medium_variant,904,2031,31.258
medium_variant,904,2032,30.925
