country,variant,freq,year,lifeexpectancyat15
178,estimates,5yearly,1950,45.153639
178,estimates,5yearly,1955,47.012466
178,estimates,5yearly,1960,48.531859
178,estimates,5yearly,1965,49.62553
178,estimates,5yearly,1970,50.410454
178,estimates,5yearly,1975,51.049896
178,estimates,5yearly,1980,51.563073
178,estimates,5yearly,1985,51.149502
178,estimates,5yearly,1990,49.233767
178,estimates,5yearly,1995,46.782803
178,estimates,5yearly,2000,46.495966
178,estimates,5yearly,2005,50.205719
178,estimates,5yearly,2010,53.058003
178,medium_variant,5yearly,2015,54.800354
178,medium_variant,5yearly,2020,56.182364
178,medium_variant,5yearly,2025,57.325778
178,medium_variant,5yearly,2030,58.362373
178,medium_variant,5yearly,2035,59.289051
178,medium_variant,5yearly,2040,60.120104
178,medium_variant,5yearly,2045,60.872883
178,medium_variant,5yearly,2050,61.638403
178,medium_variant,5yearly,2055,62.404902
178,medium_variant,5yearly,2060,63.133013
178,medium_variant,5yearly,2065,63.815677
178,medium_variant,5yearly,2070,64.420454
178,medium_variant,5yearly,2075,64.970342
178,medium_variant,5yearly,2080,65.505014
178,medium_variant,5yearly,2085,66.031554
178,medium_variant,5yearly,2090,66.551318
178,medium_variant,5yearly,2095,67.06034
