country,variant,freq,year,lifeexpectancyat15
50,estimates,5yearly,1950,47.516498
50,estimates,5yearly,1955,48.590497
50,estimates,5yearly,1960,49.624616
50,estimates,5yearly,1965,50.622433
50,estimates,5yearly,1970,51.199451
50,estimates,5yearly,1975,52.360758
50,estimates,5yearly,1980,53.009159
50,estimates,5yearly,1985,53.842849
50,estimates,5yearly,1990,54.851332
50,estimates,5yearly,1995,56.744603
50,estimates,5yearly,2000,57.820374
50,estimates,5yearly,2005,58.681498
50,estimates,5yearly,2010,59.822171
50,medium_variant,5yearly,2015,60.863461
50,medium_variant,5yearly,2020,61.832551
50,medium_variant,5yearly,2025,62.736105
50,medium_variant,5yearly,2030,63.640384
50,medium_variant,5yearly,2035,64.489789
50,medium_variant,5yearly,2040,65.333926
50,medium_variant,5yearly,2045,66.157672
50,medium_variant,5yearly,2050,66.955373
50,medium_variant,5yearly,2055,67.770155
50,medium_variant,5yearly,2060,68.573921
50,medium_variant,5yearly,2065,69.325663
50,medium_variant,5yearly,2070,70.043694
50,medium_variant,5yearly,2075,70.697231
50,medium_variant,5yearly,2080,71.302365
50,medium_variant,5yearly,2085,71.87047
50,medium_variant,5yearly,2090,72.411258
50,medium_variant,5yearly,2095,72.971987
50,estimates,5yearly,Regi,Bangladesh
50,medium_variant,5yearly,Regi,Bangladesh
