country,variant,freq,year,lifeexpectancyat15
218,estimates,5yearly,1950,48.476603
218,estimates,5yearly,1955,50.49213
218,estimates,5yearly,1960,52.716466
218,estimates,5yearly,1965,53.485787
218,estimates,5yearly,1970,54.280075
218,estimates,5yearly,1975,55.626489
218,estimates,5yearly,1980,57.02639
218,estimates,5yearly,1985,58.394852
218,estimates,5yearly,1990,59.67246
218,estimates,5yearly,1995,60.821919
218,estimates,5yearly,2000,61.669723
218,estimates,5yearly,2005,62.117837
218,estimates,5yearly,2010,62.81794
218,medium_variant,5yearly,2015,63.711714
218,medium_variant,5yearly,2020,64.494848
218,medium_variant,5yearly,2025,65.263773
218,medium_variant,5yearly,2030,66.039134
218,medium_variant,5yearly,2035,66.821016
218,medium_variant,5yearly,2040,67.620695
218,medium_variant,5yearly,2045,68.397776
218,medium_variant,5yearly,2050,69.170196
218,medium_variant,5yearly,2055,69.867235
218,medium_variant,5yearly,2060,70.493788
218,medium_variant,5yearly,2065,71.092693
218,medium_variant,5yearly,2070,71.637005
218,medium_variant,5yearly,2075,72.188975
218,medium_variant,5yearly,2080,72.708613
218,medium_variant,5yearly,2085,73.235265
218,medium_variant,5yearly,2090,73.75888
218,medium_variant,5yearly,2095,74.244553
218,estimates,5yearly,Regi,Ecuador
218,medium_variant,5yearly,Regi,Ecuador
