country,variant,freq,year,lifeexpectancyat15
591,estimates,5yearly,1950,51.354749
591,estimates,5yearly,1955,53.128078
591,estimates,5yearly,1960,54.78713
591,estimates,5yearly,1965,56.102096
591,estimates,5yearly,1970,57.379555
591,estimates,5yearly,1975,58.727059
591,estimates,5yearly,1980,59.797565
591,estimates,5yearly,1985,60.605105
591,estimates,5yearly,1990,61.408635
591,estimates,5yearly,1995,62.204515
591,estimates,5yearly,2000,62.808784
591,estimates,5yearly,2005,63.327329
591,estimates,5yearly,2010,64.111781
591,medium_variant,5yearly,2015,64.931654
591,medium_variant,5yearly,2020,65.697064
591,medium_variant,5yearly,2025,66.464941
591,medium_variant,5yearly,2030,67.233871
591,medium_variant,5yearly,2035,68.002482
591,medium_variant,5yearly,2040,68.770989
591,medium_variant,5yearly,2045,69.470435
591,medium_variant,5yearly,2050,70.119125
591,medium_variant,5yearly,2055,70.702874
591,medium_variant,5yearly,2060,71.272264
591,medium_variant,5yearly,2065,71.830445
591,medium_variant,5yearly,2070,72.372737
591,medium_variant,5yearly,2075,72.90665
591,medium_variant,5yearly,2080,73.437796
591,medium_variant,5yearly,2085,73.969203
591,medium_variant,5yearly,2090,74.499864
591,medium_variant,5yearly,2095,75.026488
591,estimates,5yearly,Regi,Panama
591,medium_variant,5yearly,Regi,Panama
