country,variant,freq,year,lifeexpectancyat15
48,estimates,5yearly,1950,45.90017
48,estimates,5yearly,1955,49.24767
48,estimates,5yearly,1960,51.807609
48,estimates,5yearly,1965,53.786813
48,estimates,5yearly,1970,55.379709
48,estimates,5yearly,1975,56.613661
48,estimates,5yearly,1980,57.75971
48,estimates,5yearly,1985,58.65636
48,estimates,5yearly,1990,59.480144
48,estimates,5yearly,1995,60.24174
48,estimates,5yearly,2000,61.013276
48,estimates,5yearly,2005,61.61886
48,estimates,5yearly,2010,62.218808
48,medium_variant,5yearly,2015,62.812218
48,medium_variant,5yearly,2020,63.412026
48,medium_variant,5yearly,2025,63.994215
48,medium_variant,5yearly,2030,64.588668
48,medium_variant,5yearly,2035,65.20415
48,medium_variant,5yearly,2040,65.835655
48,medium_variant,5yearly,2045,66.478863
48,medium_variant,5yearly,2050,67.116005
48,medium_variant,5yearly,2055,67.771101
48,medium_variant,5yearly,2060,68.411032
48,medium_variant,5yearly,2065,69.039353
48,medium_variant,5yearly,2070,69.648336
48,medium_variant,5yearly,2075,70.208703
48,medium_variant,5yearly,2080,70.737419
48,medium_variant,5yearly,2085,71.23459
48,medium_variant,5yearly,2090,71.70249
48,medium_variant,5yearly,2095,72.18796
48,estimates,5yearly,Regi,Bahrain
48,medium_variant,5yearly,Regi,Bahrain
