country,variant,freq,year,lifeexpectancyat15
360,estimates,5yearly,1950,48.825019
360,estimates,5yearly,1955,49.620171
360,estimates,5yearly,1960,50.390308
360,estimates,5yearly,1965,51.135298
360,estimates,5yearly,1970,51.930298
360,estimates,5yearly,1975,52.967857
360,estimates,5yearly,1980,53.899019
360,estimates,5yearly,1985,54.34273
360,estimates,5yearly,1990,54.827975
360,estimates,5yearly,1995,55.318968
360,estimates,5yearly,2000,55.340521
360,estimates,5yearly,2005,55.654109
360,estimates,5yearly,2010,56.097334
360,medium_variant,5yearly,2015,56.601447
360,medium_variant,5yearly,2020,57.127846
360,medium_variant,5yearly,2025,57.631288
360,medium_variant,5yearly,2030,58.125814
360,medium_variant,5yearly,2035,58.618425
360,medium_variant,5yearly,2040,59.163814
360,medium_variant,5yearly,2045,59.698935
360,medium_variant,5yearly,2050,60.250599
360,medium_variant,5yearly,2055,60.796077
360,medium_variant,5yearly,2060,61.350002
360,medium_variant,5yearly,2065,61.926457
360,medium_variant,5yearly,2070,62.520882
360,medium_variant,5yearly,2075,63.122341
360,medium_variant,5yearly,2080,63.764318
360,medium_variant,5yearly,2085,64.434951
360,medium_variant,5yearly,2090,65.098283
360,medium_variant,5yearly,2095,65.767243
