country,variant,freq,year,lifeexpectancyat15
840,estimates,5yearly,1950,56.541467
840,estimates,5yearly,1955,57.210829
840,estimates,5yearly,1960,57.464396
840,estimates,5yearly,1965,57.490697
840,estimates,5yearly,1970,58.191299
840,estimates,5yearly,1975,59.712749
840,estimates,5yearly,1980,60.587678
840,estimates,5yearly,1985,60.999281
840,estimates,5yearly,1990,61.598818
840,estimates,5yearly,1995,62.298784
840,estimates,5yearly,2000,62.930831
840,estimates,5yearly,2005,63.889464
840,estimates,5yearly,2010,64.524125
840,medium_variant,5yearly,2015,65.181274
840,medium_variant,5yearly,2020,65.870624
840,medium_variant,5yearly,2025,66.565606
840,medium_variant,5yearly,2030,67.268441
840,medium_variant,5yearly,2035,67.985425
840,medium_variant,5yearly,2040,68.689994
840,medium_variant,5yearly,2045,69.367819
840,medium_variant,5yearly,2050,69.985758
840,medium_variant,5yearly,2055,70.566316
840,medium_variant,5yearly,2060,71.105302
840,medium_variant,5yearly,2065,71.646435
840,medium_variant,5yearly,2070,72.159304
840,medium_variant,5yearly,2075,72.682741
840,medium_variant,5yearly,2080,73.202866
840,medium_variant,5yearly,2085,73.715861
840,medium_variant,5yearly,2090,74.244945
840,medium_variant,5yearly,2095,74.75357
840,estimates,5yearly,Regi,United States of America
840,medium_variant,5yearly,Regi,United States of America
