country,variant,freq,year,lifeexpectancyat15
752,estimates,5yearly,1950,58.913431
752,estimates,5yearly,1955,59.679839
752,estimates,5yearly,1960,60.103739
752,estimates,5yearly,1965,60.432594
752,estimates,5yearly,1970,60.894297
752,estimates,5yearly,1975,61.210431
752,estimates,5yearly,1980,62.120637
752,estimates,5yearly,1985,62.831832
752,estimates,5yearly,1990,63.735577
752,estimates,5yearly,1995,64.724619
752,estimates,5yearly,2000,65.512898
752,estimates,5yearly,2005,66.394587
752,estimates,5yearly,2010,67.185557
752,medium_variant,5yearly,2015,67.945756
752,medium_variant,5yearly,2020,68.724791
752,medium_variant,5yearly,2025,69.473285
752,medium_variant,5yearly,2030,70.119931
752,medium_variant,5yearly,2035,70.72996
752,medium_variant,5yearly,2040,71.306389
752,medium_variant,5yearly,2045,71.893347
752,medium_variant,5yearly,2050,72.445461
752,medium_variant,5yearly,2055,73.00203
752,medium_variant,5yearly,2060,73.565958
752,medium_variant,5yearly,2065,74.121762
752,medium_variant,5yearly,2070,74.664953
752,medium_variant,5yearly,2075,75.214476
752,medium_variant,5yearly,2080,75.788132
752,medium_variant,5yearly,2085,76.330453
752,medium_variant,5yearly,2090,76.887268
752,medium_variant,5yearly,2095,77.436392
752,estimates,5yearly,Regi,Sweden
752,medium_variant,5yearly,Regi,Sweden
