country,variant,freq,year,lifeexpectancyat15
788,estimates,5yearly,1950,42.455881
788,estimates,5yearly,1955,43.706898
788,estimates,5yearly,1960,45.167387
788,estimates,5yearly,1965,47.35551
788,estimates,5yearly,1970,50.577375
788,estimates,5yearly,1975,52.768432
788,estimates,5yearly,1980,55.105882
788,estimates,5yearly,1985,56.567696
788,estimates,5yearly,1990,58.557003
788,estimates,5yearly,1995,60.12385
788,estimates,5yearly,2000,60.862539
788,estimates,5yearly,2005,61.302304
788,estimates,5yearly,2010,61.75753
788,medium_variant,5yearly,2015,62.575222
788,medium_variant,5yearly,2020,63.282505
788,medium_variant,5yearly,2025,63.985357
788,medium_variant,5yearly,2030,64.737101
788,medium_variant,5yearly,2035,65.465838
788,medium_variant,5yearly,2040,66.185641
788,medium_variant,5yearly,2045,66.913181
788,medium_variant,5yearly,2050,67.633739
788,medium_variant,5yearly,2055,68.348118
788,medium_variant,5yearly,2060,69.041195
788,medium_variant,5yearly,2065,69.698096
788,medium_variant,5yearly,2070,70.316961
788,medium_variant,5yearly,2075,70.883667
788,medium_variant,5yearly,2080,71.40938
788,medium_variant,5yearly,2085,71.932999
788,medium_variant,5yearly,2090,72.43663
788,medium_variant,5yearly,2095,72.967762
