country,variant,freq,year,lifeexpectancyat15
894,estimates,5yearly,1950,44.593625
894,estimates,5yearly,1955,45.658784
894,estimates,5yearly,1960,46.665157
894,estimates,5yearly,1965,47.470529
894,estimates,5yearly,1970,48.546458
894,estimates,5yearly,1975,49.071545
894,estimates,5yearly,1980,47.621375
894,estimates,5yearly,1985,43.617429
894,estimates,5yearly,1990,39.923335
894,estimates,5yearly,1995,38.478865
894,estimates,5yearly,2000,40.015744
894,estimates,5yearly,2005,45.108985
894,estimates,5yearly,2010,51.214017
894,medium_variant,5yearly,2015,52.785389
894,medium_variant,5yearly,2020,53.645426
894,medium_variant,5yearly,2025,54.78485
894,medium_variant,5yearly,2030,55.934546
894,medium_variant,5yearly,2035,57.032915
894,medium_variant,5yearly,2040,58.036508
894,medium_variant,5yearly,2045,58.976055
894,medium_variant,5yearly,2050,59.905719
894,medium_variant,5yearly,2055,60.775588
894,medium_variant,5yearly,2060,61.609234
894,medium_variant,5yearly,2065,62.396912
894,medium_variant,5yearly,2070,63.14169
894,medium_variant,5yearly,2075,63.812947
894,medium_variant,5yearly,2080,64.418736
894,medium_variant,5yearly,2085,65.006074
894,medium_variant,5yearly,2090,65.57924
894,medium_variant,5yearly,2095,66.138563
