country,variant,freq,year,lifeexpectancyat15
144,estimates,5yearly,1950,50.333745
144,estimates,5yearly,1955,52.307026
144,estimates,5yearly,1960,52.671247
144,estimates,5yearly,1965,54.191255
144,estimates,5yearly,1970,55.48667
144,estimates,5yearly,1975,56.274943
144,estimates,5yearly,1980,57.500725
144,estimates,5yearly,1985,56.596707
144,estimates,5yearly,1990,57.171861
144,estimates,5yearly,1995,55.745165
144,estimates,5yearly,2000,59.758521
144,estimates,5yearly,2005,60.265114
144,estimates,5yearly,2010,60.574364
144,medium_variant,5yearly,2015,61.400434
144,medium_variant,5yearly,2020,62.241699
144,medium_variant,5yearly,2025,63.083354
144,medium_variant,5yearly,2030,63.921508
144,medium_variant,5yearly,2035,64.746469
144,medium_variant,5yearly,2040,65.567318
144,medium_variant,5yearly,2045,66.38475
144,medium_variant,5yearly,2050,67.200993
144,medium_variant,5yearly,2055,67.997286
144,medium_variant,5yearly,2060,68.73542
144,medium_variant,5yearly,2065,69.422345
144,medium_variant,5yearly,2070,70.065712
144,medium_variant,5yearly,2075,70.664903
144,medium_variant,5yearly,2080,71.228262
144,medium_variant,5yearly,2085,71.78825
144,medium_variant,5yearly,2090,72.34142
144,medium_variant,5yearly,2095,72.87635
144,estimates,5yearly,Regi,Sri Lanka
144,medium_variant,5yearly,Regi,Sri Lanka
