country,variant,freq,year,lifeexpectancyat15
780,estimates,5yearly,1950,50.888617
780,estimates,5yearly,1955,52.340856
780,estimates,5yearly,1960,54.116723
780,estimates,5yearly,1965,54.574364
780,estimates,5yearly,1970,54.769677
780,estimates,5yearly,1975,55.400643
780,estimates,5yearly,1980,55.460447
780,estimates,5yearly,1985,55.6548
780,estimates,5yearly,1990,55.990926
780,estimates,5yearly,1995,56.301491
780,estimates,5yearly,2000,56.623947
780,estimates,5yearly,2005,57.003138
780,estimates,5yearly,2010,57.785751
780,medium_variant,5yearly,2015,58.171534
780,medium_variant,5yearly,2020,58.535642
780,medium_variant,5yearly,2025,58.930002
780,medium_variant,5yearly,2030,59.352418
780,medium_variant,5yearly,2035,59.801418
780,medium_variant,5yearly,2040,60.293489
780,medium_variant,5yearly,2045,60.799207
780,medium_variant,5yearly,2050,61.309666
780,medium_variant,5yearly,2055,61.816131
780,medium_variant,5yearly,2060,62.354643
780,medium_variant,5yearly,2065,62.942276
780,medium_variant,5yearly,2070,63.520373
780,medium_variant,5yearly,2075,64.131391
780,medium_variant,5yearly,2080,64.733776
780,medium_variant,5yearly,2085,65.358364
780,medium_variant,5yearly,2090,66.000724
780,medium_variant,5yearly,2095,66.636992
