country,variant,freq,year,lifeexpectancyat15
328,estimates,5yearly,1950,51.377891
328,estimates,5yearly,1955,51.806216
328,estimates,5yearly,1960,52.203496
328,estimates,5yearly,1965,52.581582
328,estimates,5yearly,1970,52.731279
328,estimates,5yearly,1975,52.899884
328,estimates,5yearly,1980,53.044217
328,estimates,5yearly,1985,53.129429
328,estimates,5yearly,1990,53.291636
328,estimates,5yearly,1995,53.696843
328,estimates,5yearly,2000,54.022806
328,estimates,5yearly,2005,54.345094
328,estimates,5yearly,2010,54.658682
328,medium_variant,5yearly,2015,54.995912
328,medium_variant,5yearly,2020,55.335963
328,medium_variant,5yearly,2025,55.691245
328,medium_variant,5yearly,2030,56.064327
328,medium_variant,5yearly,2035,56.415612
328,medium_variant,5yearly,2040,56.790579
328,medium_variant,5yearly,2045,57.160127
328,medium_variant,5yearly,2050,57.525518
328,medium_variant,5yearly,2055,57.901638
328,medium_variant,5yearly,2060,58.285534
328,medium_variant,5yearly,2065,58.704969
328,medium_variant,5yearly,2070,59.130701
328,medium_variant,5yearly,2075,59.606996
328,medium_variant,5yearly,2080,60.118887
328,medium_variant,5yearly,2085,60.651322
328,medium_variant,5yearly,2090,61.203967
328,medium_variant,5yearly,2095,61.762922
328,estimates,5yearly,Regi,Guyana
328,medium_variant,5yearly,Regi,Guyana
