country,variant,freq,year,lifeexpectancyat15
830,estimates,5yearly,1950,57.467897
830,estimates,5yearly,1955,58.279209
830,estimates,5yearly,1960,58.605811
830,estimates,5yearly,1965,59.082912
830,estimates,5yearly,1970,59.413072
830,estimates,5yearly,1975,59.983877
830,estimates,5yearly,1980,60.856834
830,estimates,5yearly,1985,61.543643
830,estimates,5yearly,1990,62.471719
830,estimates,5yearly,1995,63.232124
830,estimates,5yearly,2000,64.334884
830,estimates,5yearly,2005,65.547597
830,estimates,5yearly,2010,66.410084
830,medium_variant,5yearly,2015,67.103292
830,medium_variant,5yearly,2020,67.820807
830,medium_variant,5yearly,2025,68.542745
830,medium_variant,5yearly,2030,69.265261
830,medium_variant,5yearly,2035,69.954598
830,medium_variant,5yearly,2040,70.576293
830,medium_variant,5yearly,2045,71.14986
830,medium_variant,5yearly,2050,71.692987
830,medium_variant,5yearly,2055,72.229774
830,medium_variant,5yearly,2060,72.763606
830,medium_variant,5yearly,2065,73.292587
830,medium_variant,5yearly,2070,73.827857
830,medium_variant,5yearly,2075,74.369183
830,medium_variant,5yearly,2080,74.916775
830,medium_variant,5yearly,2085,75.461253
830,medium_variant,5yearly,2090,76.002384
830,medium_variant,5yearly,2095,76.546176
