global,year,variant,freq,age5yearinterval,fertilityrateper1000women
900,2095,no_change,5yearly,40_44,45.3448169446245
900,2095,zero_migration,5yearly,40_44,12.3529103077672
900,2095,constant_fertility,5yearly,45_49,15.2917564577891
900,2095,constant_mortality,5yearly,45_49,1.33605943032357
900,2095,high_variant,5yearly,45_49,1.7176593395687
900,2095,instant_replacement,5yearly,45_49,1.12802320299501
900,2095,low_variant,5yearly,45_49,1.1854016564018
900,2095,medium_variant,5yearly,45_49,1.45396696443317
900,2095,momentum,5yearly,45_49,1.20723799425734
900,2095,no_change,5yearly,45_49,13.7588135178418
900,2095,zero_migration,5yearly,45_49,1.46178375357566
