country,year,variant,gender,age1yearinterval,population
548,1950,estimates,female,0,0.949
548,1950,estimates,male,0,1.049
548,1950,estimates,female,1,0.897
548,1950,estimates,male,1,0.99
548,1950,estimates,female,2,0.85
548,1950,estimates,male,2,0.937
548,1950,estimates,female,3,0.808
548,1950,estimates,male,3,0.889
548,1950,estimates,female,4,0.769
548,1950,estimates,male,4,0.847
548,1950,estimates,female,5,0.735
548,1950,estimates,male,5,0.808
548,1950,estimates,female,6,0.703
548,1950,estimates,male,6,0.774
548,1950,estimates,female,7,0.675
548,1950,estimates,male,7,0.743
548,1950,estimates,female,8,0.65
548,1950,estimates,male,8,0.715
548,1950,estimates,female,9,0.626
548,1950,estimates,male,9,0.689
548,1950,estimates,female,10,0.605
548,1950,estimates,male,10,0.666
548,1950,estimates,female,11,0.586
548,1950,estimates,male,11,0.646
548,1950,estimates,female,12,0.568
548,1950,estimates,male,12,0.626
548,1950,estimates,female,13,0.548
548,1950,estimates,male,13,0.604
548,1950,estimates,female,14,0.528
548,1950,estimates,male,14,0.582
548,1950,estimates,female,15,0.51
548,1950,estimates,male,15,0.562
548,1950,estimates,female,16,0.492
548,1950,estimates,male,16,0.543
548,1950,estimates,female,17,0.475
548,1950,estimates,male,17,0.524
548,1950,estimates,female,18,0.458
548,1950,estimates,male,18,0.506
548,1950,estimates,female,19,0.442
548,1950,estimates,male,19,0.488
548,1950,estimates,female,20,0.426
548,1950,estimates,male,20,0.471
548,1950,estimates,female,21,0.411
548,1950,estimates,male,21,0.455
548,1950,estimates,female,22,0.396
548,1950,estimates,male,22,0.439
548,1950,estimates,female,23,0.382
548,1950,estimates,male,23,0.423
548,1950,estimates,female,24,0.368
548,1950,estimates,male,24,0.407
548,1950,estimates,female,25,0.355
548,1950,estimates,male,25,0.392
548,1950,estimates,female,26,0.342
548,1950,estimates,male,26,0.377
548,1950,estimates,female,27,0.329
548,1950,estimates,male,27,0.363
548,1950,estimates,female,28,0.317
548,1950,estimates,male,28,0.35
548,1950,estimates,female,29,0.305
548,1950,estimates,male,29,0.337
548,1950,estimates,female,30,0.293
548,1950,estimates,male,30,0.324
548,1950,estimates,female,31,0.282
548,1950,estimates,male,31,0.312
548,1950,estimates,female,32,0.271
548,1950,estimates,male,32,0.3
548,1950,estimates,female,33,0.261
548,1950,estimates,male,33,0.289
548,1950,estimates,female,34,0.251
548,1950,estimates,male,34,0.278
548,1950,estimates,female,35,0.241
548,1950,estimates,male,35,0.267
548,1950,estimates,female,36,0.231
548,1950,estimates,male,36,0.257
548,1950,estimates,female,37,0.222
548,1950,estimates,male,37,0.247
548,1950,estimates,female,38,0.214
548,1950,estimates,male,38,0.237
548,1950,estimates,female,39,0.206
548,1950,estimates,male,39,0.228
548,1950,estimates,female,40,0.198
