country,year,variant,gender,age1yearinterval,population
51,1950,estimates,female,"Region, subregion, country or area *",Armenia
51,1950,estimates,male,"Region, subregion, country or area *",Armenia
51,1950,estimates,female,0,24.156
51,1950,estimates,male,0,23.608
51,1950,estimates,female,1,18.229
51,1950,estimates,male,1,17.5
51,1950,estimates,female,2,13.983
51,1950,estimates,male,2,13.1
51,1950,estimates,female,3,11.216
51,1950,estimates,male,3,10.208
51,1950,estimates,female,4,9.731
51,1950,estimates,male,4,8.625
51,1950,estimates,female,5,9.326
51,1950,estimates,male,5,8.152
51,1950,estimates,female,6,9.804
51,1950,estimates,male,6,8.591
51,1950,estimates,female,7,10.965
51,1950,estimates,male,7,9.742
51,1950,estimates,female,8,12.609
51,1950,estimates,male,8,11.407
51,1950,estimates,female,9,14.537
51,1950,estimates,male,9,13.386
51,1950,estimates,female,10,16.897
51,1950,estimates,male,10,15.811
51,1950,estimates,female,11,19.838
51,1950,estimates,male,11,18.813
51,1950,estimates,female,12,21.421
51,1950,estimates,male,12,20.543
51,1950,estimates,female,13,20.753
51,1950,estimates,male,13,20.142
51,1950,estimates,female,14,18.678
51,1950,estimates,male,14,18.4
51,1950,estimates,female,15,16.823
51,1950,estimates,male,15,16.857
51,1950,estimates,female,16,14.735
51,1950,estimates,male,16,15.071
51,1950,estimates,female,17,13.495
51,1950,estimates,male,17,14.057
51,1950,estimates,female,18,13.764
51,1950,estimates,male,18,14.434
51,1950,estimates,female,19,14.92
51,1950,estimates,male,19,15.603
51,1950,estimates,female,20,15.777
51,1950,estimates,male,20,16.47
51,1950,estimates,female,21,16.681
51,1950,estimates,male,21,17.399
51,1950,estimates,female,22,16.778
51,1950,estimates,male,22,17.356
51,1950,estimates,female,23,15.558
51,1950,estimates,male,23,15.763
51,1950,estimates,female,24,13.514
51,1950,estimates,male,24,13.208
51,1950,estimates,female,25,11.673
51,1950,estimates,male,25,10.856
51,1950,estimates,female,26,9.853
51,1950,estimates,male,26,8.474
51,1950,estimates,female,27,8.307
51,1950,estimates,male,27,6.552
51,1950,estimates,female,28,7.271
51,1950,estimates,male,28,5.453
51,1950,estimates,female,29,6.622
51,1950,estimates,male,29,4.937
51,1950,estimates,female,30,5.919
51,1950,estimates,male,30,4.34
51,1950,estimates,female,31,5.155
51,1950,estimates,male,31,3.723
51,1950,estimates,female,32,4.927
51,1950,estimates,male,32,3.51
51,1950,estimates,female,33,5.458
51,1950,estimates,male,33,3.823
51,1950,estimates,female,34,6.466
51,1950,estimates,male,34,4.479
51,1950,estimates,female,35,7.472
51,1950,estimates,male,35,5.184
51,1950,estimates,female,36,8.605
51,1950,estimates,male,36,6.004
51,1950,estimates,female,37,9.346
51,1950,estimates,male,37,6.606
51,1950,estimates,female,38,9.398
51,1950,estimates,male,38,6.796
51,1950,estimates,female,39,9.004
51,1950,estimates,male,39,6.714
51,1950,estimates,female,40,8.692
51,1950,estimates,male,40,6.7
51,1950,estimates,female,41,8.34
51,1950,estimates,male,41,6.69
51,1950,estimates,female,42,8.074
51,1950,estimates,male,42,6.636
51,1950,estimates,female,43,8.003
51,1950,estimates,male,43,6.546
51,1950,estimates,female,44,8.032
51,1950,estimates,male,44,6.422
51,1950,estimates,female,45,7.984
51,1950,estimates,male,45,6.266
51,1950,estimates,female,46,7.93
51,1950,estimates,male,46,6.092
51,1950,estimates,female,47,7.683
51,1950,estimates,male,47,5.871
51,1950,estimates,female,48,7.143
51,1950,estimates,male,48,5.596
51,1950,estimates,female,49,6.426
51,1950,estimates,male,49,5.292
51,1950,estimates,female,50,5.755
51,1950,estimates,male,50,4.995
51,1950,estimates,female,51,5.097
51,1950,estimates,male,51,4.703
51,1950,estimates,female,52,4.539
51,1950,estimates,male,52,4.462
51,1950,estimates,female,53,4.154
51,1950,estimates,male,53,4.298
51,1950,estimates,female,54,3.908
51,1950,estimates,male,54,4.199
51,1950,estimates,female,55,3.654
51,1950,estimates,male,55,4.097
51,1950,estimates,female,56,3.366
51,1950,estimates,male,56,3.969
51,1950,estimates,female,57,3.346
51,1950,estimates,male,57,3.989
51,1950,estimates,female,58,3.711
51,1950,estimates,male,58,4.227
51,1950,estimates,female,59,4.307
51,1950,estimates,male,59,4.588
51,1950,estimates,female,60,4.887
51,1950,estimates,male,60,4.929
51,1950,estimates,female,61,5.53
51,1950,estimates,male,61,5.302
51,1950,estimates,female,62,5.897
51,1950,estimates,male,62,5.47
51,1950,estimates,female,63,5.802
51,1950,estimates,male,63,5.307
51,1950,estimates,female,64,5.41
51,1950,estimates,male,64,4.929
51,1950,estimates,female,65,5.063
51,1950,estimates,male,65,4.574
51,1950,estimates,female,66,4.687
51,1950,estimates,male,66,4.194
51,1950,estimates,female,67,4.385
51,1950,estimates,male,67,3.864
51,1950,estimates,female,68,4.238
51,1950,estimates,male,68,3.647
51,1950,estimates,female,69,4.184
51,1950,estimates,male,69,3.498
51,1950,estimates,female,70,4.077
51,1950,estimates,male,70,3.313
51,1950,estimates,female,71,3.95
51,1950,estimates,male,71,3.118
51,1950,estimates,female,72,3.786
51,1950,estimates,male,72,2.905
51,1950,estimates,female,73,3.565
51,1950,estimates,male,73,2.665
51,1950,estimates,female,74,3.305
51,1950,estimates,male,74,2.409
51,1950,estimates,female,75,3.052
51,1950,estimates,male,75,2.163
51,1950,estimates,female,76,2.805
51,1950,estimates,male,76,1.924
51,1950,estimates,female,77,2.541
51,1950,estimates,male,77,1.696
51,1950,estimates,female,78,2.257
51,1950,estimates,male,78,1.481
51,1950,estimates,female,79,1.965
51,1950,estimates,male,79,1.282
51,1950,estimates,female,80plus,10.139
51,1950,estimates,male,80plus,6.164
51,1951,estimates,female,"Region, subregion, country or area *",Armenia
51,1951,estimates,male,"Region, subregion, country or area *",Armenia
51,1951,estimates,female,0,21.862
51,1951,estimates,male,0,22.608
51,1951,estimates,female,1,22.897
51,1951,estimates,male,1,22.388
51,1951,estimates,female,2,17.883
51,1951,estimates,male,2,17.165
51,1951,estimates,female,3,14.212
51,1951,estimates,male,3,13.323
51,1951,estimates,female,4,11.74
51,1951,estimates,male,4,10.716
51,1951,estimates,female,5,10.322
51,1951,estimates,male,5,9.2
51,1951,estimates,female,6,9.762
51,1951,estimates,male,6,8.577
51,1951,estimates,female,7,9.86
51,1951,estimates,male,7,8.649
51,1951,estimates,female,8,10.744
51,1951,estimates,male,8,9.532
51,1951,estimates,female,9,12.377
51,1951,estimates,male,9,11.185
51,1951,estimates,female,10,14.453
51,1951,estimates,male,10,13.306
51,1951,estimates,female,11,16.85
51,1951,estimates,male,11,15.765
51,1951,estimates,female,12,19.769
51,1951,estimates,male,12,18.744
51,1951,estimates,female,13,21.34
51,1951,estimates,male,13,20.46
51,1951,estimates,female,14,20.677
51,1951,estimates,male,14,20.062
51,1951,estimates,female,15,18.615
51,1951,estimates,male,15,18.334
51,1951,estimates,female,16,16.774
51,1951,estimates,male,16,16.803
51,1951,estimates,female,17,14.699
51,1951,estimates,male,17,15.031
51,1951,estimates,female,18,13.466
51,1951,estimates,male,18,14.023
51,1951,estimates,female,19,13.73
51,1951,estimates,male,19,14.391
51,1951,estimates,female,20,14.875
51,1951,estimates,male,20,15.543
51,1951,estimates,female,21,15.721
51,1951,estimates,male,21,16.395
51,1951,estimates,female,22,16.615
51,1951,estimates,male,22,17.308
51,1951,estimates,female,23,16.708
51,1951,estimates,male,23,17.259
51,1951,estimates,female,24,15.494
51,1951,estimates,male,24,15.675
51,1951,estimates,female,25,13.463
51,1951,estimates,male,25,13.138
51,1951,estimates,female,26,11.633
51,1951,estimates,male,26,10.801
51,1951,estimates,female,27,9.824
51,1951,estimates,male,27,8.435
51,1951,estimates,female,28,8.286
51,1951,estimates,male,28,6.527
51,1951,estimates,female,29,7.255
51,1951,estimates,male,29,5.435
51,1951,estimates,female,30,6.608
51,1951,estimates,male,30,4.921
51,1951,estimates,female,31,5.908
51,1951,estimates,male,31,4.328
51,1951,estimates,female,32,5.146
51,1951,estimates,male,32,3.714
51,1951,estimates,female,33,4.916
51,1951,estimates,male,33,3.501
51,1951,estimates,female,34,5.441
51,1951,estimates,male,34,3.808
51,1951,estimates,female,35,6.438
51,1951,estimates,male,35,4.455
51,1951,estimates,female,36,7.433
51,1951,estimates,male,36,5.15
51,1951,estimates,female,37,8.555
51,1951,estimates,male,37,5.959
51,1951,estimates,female,38,9.289
51,1951,estimates,male,38,6.552
51,1951,estimates,female,39,9.34
51,1951,estimates,male,39,6.736
51,1951,estimates,female,40,8.949
