country,year,variant,gender,age1yearinterval,population
308,1950,estimates,female,0,1.679
308,1950,estimates,male,0,1.64
308,1950,estimates,female,1,1.604
308,1950,estimates,male,1,1.572
308,1950,estimates,female,2,1.531
308,1950,estimates,male,2,1.507
308,1950,estimates,female,3,1.461
308,1950,estimates,male,3,1.444
308,1950,estimates,female,4,1.393
308,1950,estimates,male,4,1.382
308,1950,estimates,female,5,1.328
308,1950,estimates,male,5,1.322
308,1950,estimates,female,6,1.265
308,1950,estimates,male,6,1.262
308,1950,estimates,female,7,1.203
308,1950,estimates,male,7,1.204
308,1950,estimates,female,8,1.145
308,1950,estimates,male,8,1.147
308,1950,estimates,female,9,1.088
308,1950,estimates,male,9,1.091
308,1950,estimates,female,10,1.034
308,1950,estimates,male,10,1.037
308,1950,estimates,female,11,0.983
308,1950,estimates,male,11,0.984
308,1950,estimates,female,12,0.932
308,1950,estimates,male,12,0.929
308,1950,estimates,female,13,0.879
308,1950,estimates,male,13,0.869
308,1950,estimates,female,14,0.826
308,1950,estimates,male,14,0.807
308,1950,estimates,female,15,0.776
308,1950,estimates,male,15,0.747
308,1950,estimates,female,16,0.728
308,1950,estimates,male,16,0.688
308,1950,estimates,female,17,0.689
308,1950,estimates,male,17,0.637
308,1950,estimates,female,18,0.665
308,1950,estimates,male,18,0.596
308,1950,estimates,female,19,0.65
308,1950,estimates,male,19,0.564
308,1950,estimates,female,20,0.635
308,1950,estimates,male,20,0.533
308,1950,estimates,female,21,0.623
308,1950,estimates,male,21,0.505
308,1950,estimates,female,22,0.61
308,1950,estimates,male,22,0.477
308,1950,estimates,female,23,0.592
308,1950,estimates,male,23,0.447
308,1950,estimates,female,24,0.571
308,1950,estimates,male,24,0.417
308,1950,estimates,female,25,0.553
308,1950,estimates,male,25,0.39
308,1950,estimates,female,26,0.537
308,1950,estimates,male,26,0.365
308,1950,estimates,female,27,0.518
308,1950,estimates,male,27,0.346
308,1950,estimates,female,28,0.496
308,1950,estimates,male,28,0.337
308,1950,estimates,female,29,0.471
308,1950,estimates,male,29,0.335
308,1950,estimates,female,30,0.447
308,1950,estimates,male,30,0.333
308,1950,estimates,female,31,0.423
308,1950,estimates,male,31,0.334
308,1950,estimates,female,32,0.405
308,1950,estimates,male,32,0.33
308,1950,estimates,female,33,0.397
308,1950,estimates,male,33,0.319
308,1950,estimates,female,34,0.395
308,1950,estimates,male,34,0.302
308,1950,estimates,female,35,0.393
308,1950,estimates,male,35,0.288
308,1950,estimates,female,36,0.392
308,1950,estimates,male,36,0.275
308,1950,estimates,female,37,0.388
308,1950,estimates,male,37,0.264
308,1950,estimates,female,38,0.378
308,1950,estimates,male,38,0.257
308,1950,estimates,female,39,0.365
308,1950,estimates,male,39,0.253
308,1950,estimates,female,40,0.353
308,1950,estimates,male,40,0.249
308,1950,estimates,female,41,0.341
308,1950,estimates,male,41,0.245
308,1950,estimates,female,42,0.333
308,1950,estimates,male,42,0.243
308,1950,estimates,female,43,0.329
308,1950,estimates,male,43,0.244
308,1950,estimates,female,44,0.329
308,1950,estimates,male,44,0.247
308,1950,estimates,female,45,0.327
308,1950,estimates,male,45,0.249
308,1950,estimates,female,46,0.325
308,1950,estimates,male,46,0.251
308,1950,estimates,female,47,0.325
308,1950,estimates,male,47,0.253
308,1950,estimates,female,48,0.329
308,1950,estimates,male,48,0.256
308,1950,estimates,female,49,0.333
308,1950,estimates,male,49,0.258
308,1950,estimates,female,50,0.338
308,1950,estimates,male,50,0.26
308,1950,estimates,female,51,0.344
308,1950,estimates,male,51,0.262
308,1950,estimates,female,52,0.342
308,1950,estimates,male,52,0.258
308,1950,estimates,female,53,0.324
308,1950,estimates,male,53,0.243
308,1950,estimates,female,54,0.299
308,1950,estimates,male,54,0.222
308,1950,estimates,female,55,0.274
308,1950,estimates,male,55,0.202
308,1950,estimates,female,56,0.246
308,1950,estimates,male,56,0.18
308,1950,estimates,female,57,0.229
308,1950,estimates,male,57,0.163
308,1950,estimates,female,58,0.229
308,1950,estimates,male,58,0.156
308,1950,estimates,female,59,0.239
308,1950,estimates,male,59,0.154
308,1950,estimates,female,60,0.247
308,1950,estimates,male,60,0.151
308,1950,estimates,female,61,0.256
308,1950,estimates,male,61,0.149
308,1950,estimates,female,62,0.257
308,1950,estimates,male,62,0.144
308,1950,estimates,female,63,0.242
308,1950,estimates,male,63,0.135
308,1950,estimates,female,64,0.218
308,1950,estimates,male,64,0.124
308,1950,estimates,female,65,0.197
308,1950,estimates,male,65,0.114
308,1950,estimates,female,66,0.174
308,1950,estimates,male,66,0.103
308,1950,estimates,female,67,0.158
308,1950,estimates,male,67,0.095
308,1950,estimates,female,68,0.153
308,1950,estimates,male,68,0.089
308,1950,estimates,female,69,0.156
308,1950,estimates,male,69,0.086
308,1950,estimates,female,70,0.157
308,1950,estimates,male,70,0.082
308,1950,estimates,female,71,0.159
308,1950,estimates,male,71,0.079
308,1950,estimates,female,72,0.156
308,1950,estimates,male,72,0.074
308,1950,estimates,female,73,0.146
308,1950,estimates,male,73,0.068
308,1950,estimates,female,74,0.132
308,1950,estimates,male,74,0.06
308,1950,estimates,female,75,0.119
308,1950,estimates,male,75,0.053
308,1950,estimates,female,76,0.106
308,1950,estimates,male,76,0.046
308,1950,estimates,female,77,0.094
308,1950,estimates,male,77,0.04
308,1950,estimates,female,78,0.087
308,1950,estimates,male,78,0.038
308,1950,estimates,female,79,0.081
308,1950,estimates,male,79,0.037
308,1951,estimates,female,0,1.379
308,1951,estimates,male,0,1.38
308,1951,estimates,female,1,1.621
308,1951,estimates,male,1,1.585
308,1951,estimates,female,2,1.552
308,1951,estimates,male,2,1.521
308,1951,estimates,female,3,1.481
308,1951,estimates,male,3,1.456
308,1951,estimates,female,4,1.41
308,1951,estimates,male,4,1.391
308,1951,estimates,female,5,1.34
308,1951,estimates,male,5,1.326
308,1951,estimates,female,6,1.269
308,1951,estimates,male,6,1.26
308,1951,estimates,female,7,1.198
308,1951,estimates,male,7,1.193
308,1951,estimates,female,8,1.133
308,1951,estimates,male,8,1.132
308,1951,estimates,female,9,1.08
308,1951,estimates,male,9,1.078
308,1951,estimates,female,10,1.034
308,1951,estimates,male,10,1.03
308,1951,estimates,female,11,0.989
308,1951,estimates,male,11,0.982
308,1951,estimates,female,12,0.948
308,1951,estimates,male,12,0.936
308,1951,estimates,female,13,0.904
308,1951,estimates,male,13,0.887
308,1951,estimates,female,14,0.855
308,1951,estimates,male,14,0.829
308,1951,estimates,female,15,0.804
308,1951,estimates,male,15,0.768
308,1951,estimates,female,16,0.756
308,1951,estimates,male,16,0.71
308,1951,estimates,female,17,0.709
308,1951,estimates,male,17,0.653
308,1951,estimates,female,18,0.672
308,1951,estimates,male,18,0.603
308,1951,estimates,female,19,0.648
308,1951,estimates,male,19,0.566
308,1951,estimates,female,20,0.634
308,1951,estimates,male,20,0.538
308,1951,estimates,female,21,0.62
308,1951,estimates,male,21,0.51
308,1951,estimates,female,22,0.608
308,1951,estimates,male,22,0.486
308,1951,estimates,female,23,0.594
308,1951,estimates,male,23,0.461
308,1951,estimates,female,24,0.576
308,1951,estimates,male,24,0.434
308,1951,estimates,female,25,0.556
308,1951,estimates,male,25,0.406
308,1951,estimates,female,26,0.538
308,1951,estimates,male,26,0.381
308,1951,estimates,female,27,0.522
308,1951,estimates,male,27,0.357
308,1951,estimates,female,28,0.504
308,1951,estimates,male,28,0.34
308,1951,estimates,female,29,0.482
308,1951,estimates,male,29,0.332
308,1951,estimates,female,30,0.459
308,1951,estimates,male,30,0.329
308,1951,estimates,female,31,0.437
308,1951,estimates,male,31,0.328
308,1951,estimates,female,32,0.415
308,1951,estimates,male,32,0.328
308,1951,estimates,female,33,0.399
308,1951,estimates,male,33,0.325
308,1951,estimates,female,34,0.391
308,1951,estimates,male,34,0.313
308,1951,estimates,female,35,0.389
308,1951,estimates,male,35,0.297
308,1951,estimates,female,36,0.387
308,1951,estimates,male,36,0.283
308,1951,estimates,female,37,0.387
308,1951,estimates,male,37,0.27
308,1951,estimates,female,38,0.383
308,1951,estimates,male,38,0.259
308,1951,estimates,female,39,0.373
308,1951,estimates,male,39,0.253
308,1951,estimates,female,40,0.36
308,1951,estimates,male,40,0.249
308,1951,estimates,female,41,0.348
