country,year,variant,gender,age1yearinterval,population
554,1950,estimates,female,"Region, subregion, country or area *",New Zealand
554,1950,estimates,male,"Region, subregion, country or area *",New Zealand
554,1950,estimates,female,0,25.309
554,1950,estimates,male,0,26.845
554,1950,estimates,female,1,23.84
554,1950,estimates,male,1,25.192
554,1950,estimates,female,2,22.488
554,1950,estimates,male,2,23.672
554,1950,estimates,female,3,21.248
554,1950,estimates,male,3,22.28
554,1950,estimates,female,4,20.115
554,1950,estimates,male,4,21.011
554,1950,estimates,female,5,19.085
554,1950,estimates,male,5,19.861
554,1950,estimates,female,6,18.152
554,1950,estimates,male,6,18.824
554,1950,estimates,female,7,17.312
554,1950,estimates,male,7,17.896
554,1950,estimates,female,8,16.56
554,1950,estimates,male,8,17.072
554,1950,estimates,female,9,15.891
554,1950,estimates,male,9,16.347
554,1950,estimates,female,10,15.309
554,1950,estimates,male,10,15.722
554,1950,estimates,female,11,14.816
554,1950,estimates,male,11,15.195
554,1950,estimates,female,12,14.368
554,1950,estimates,male,12,14.739
554,1950,estimates,female,13,13.944
554,1950,estimates,male,13,14.339
554,1950,estimates,female,14,13.563
554,1950,estimates,male,14,14.005
554,1950,estimates,female,15,13.251
554,1950,estimates,male,15,13.736
554,1950,estimates,female,16,12.986
554,1950,estimates,male,16,13.504
554,1950,estimates,female,17,12.85
554,1950,estimates,male,17,13.424
554,1950,estimates,female,18,12.882
554,1950,estimates,male,18,13.544
554,1950,estimates,female,19,13.032
554,1950,estimates,male,19,13.792
554,1950,estimates,female,20,13.2
554,1950,estimates,male,20,14.051
554,1950,estimates,female,21,13.39
554,1950,estimates,male,21,14.349
554,1950,estimates,female,22,13.598
554,1950,estimates,male,22,14.549
554,1950,estimates,female,23,13.806
554,1950,estimates,male,23,14.573
554,1950,estimates,female,24,14.005
554,1950,estimates,male,24,14.478
554,1950,estimates,female,25,14.216
554,1950,estimates,male,25,14.416
554,1950,estimates,female,26,14.453
554,1950,estimates,male,26,14.373
554,1950,estimates,female,27,14.565
554,1950,estimates,male,27,14.269
554,1950,estimates,female,28,14.485
554,1950,estimates,male,28,14.085
554,1950,estimates,female,29,14.282
554,1950,estimates,male,29,13.858
554,1950,estimates,female,30,14.08
554,1950,estimates,male,30,13.624
554,1950,estimates,female,31,13.842
554,1950,estimates,male,31,13.354
554,1950,estimates,female,32,13.682
554,1950,estimates,male,32,13.218
554,1950,estimates,female,33,13.666
554,1950,estimates,male,33,13.298
554,1950,estimates,female,34,13.731
554,1950,estimates,male,34,13.507
554,1950,estimates,female,35,13.754
554,1950,estimates,male,35,13.68
554,1950,estimates,female,36,13.762
554,1950,estimates,male,36,13.851
554,1950,estimates,female,37,13.698
554,1950,estimates,male,37,13.931
554,1950,estimates,female,38,13.522
554,1950,estimates,male,38,13.859
554,1950,estimates,female,39,13.266
554,1950,estimates,male,39,13.678
554,1950,estimates,female,40,13.013
554,1950,estimates,male,40,13.501
554,1950,estimates,female,41,12.76
554,1950,estimates,male,41,13.314
554,1950,estimates,female,42,12.456
554,1950,estimates,male,42,13.066
554,1950,estimates,female,43,12.088
554,1950,estimates,male,43,12.746
554,1950,estimates,female,44,11.683
554,1950,estimates,male,44,12.374
554,1950,estimates,female,45,11.275
554,1950,estimates,male,45,11.987
554,1950,estimates,female,46,10.85
554,1950,estimates,male,46,11.581
554,1950,estimates,female,47,10.498
554,1950,estimates,male,47,11.181
554,1950,estimates,female,48,10.266
554,1950,estimates,male,48,10.805
554,1950,estimates,female,49,10.112
554,1950,estimates,male,49,10.446
554,1950,estimates,female,50,9.952
554,1950,estimates,male,50,10.088
554,1950,estimates,female,51,9.806
554,1950,estimates,male,51,9.741
554,1950,estimates,female,52,9.638
554,1950,estimates,male,52,9.397
554,1950,estimates,female,53,9.422
554,1950,estimates,male,53,9.053
554,1950,estimates,female,54,9.181
554,1950,estimates,male,54,8.722
554,1950,estimates,female,55,8.955
554,1950,estimates,male,55,8.403
554,1950,estimates,female,56,8.73
554,1950,estimates,male,56,8.078
554,1950,estimates,female,57,8.546
554,1950,estimates,male,57,7.862
554,1950,estimates,female,58,8.426
554,1950,estimates,male,58,7.806
554,1950,estimates,female,59,8.344
554,1950,estimates,male,59,7.85
554,1950,estimates,female,60,8.251
554,1950,estimates,male,60,7.88
554,1950,estimates,female,61,8.155
554,1950,estimates,male,61,7.92
554,1950,estimates,female,62,8.035
554,1950,estimates,male,62,7.896
554,1950,estimates,female,63,7.875
554,1950,estimates,male,63,7.76
554,1950,estimates,female,64,7.683
554,1950,estimates,male,64,7.544
554,1950,estimates,female,65,7.482
554,1950,estimates,male,65,7.331
554,1950,estimates,female,66,7.264
554,1950,estimates,male,66,7.109
554,1950,estimates,female,67,7.024
554,1950,estimates,male,67,6.845
554,1950,estimates,female,68,6.76
554,1950,estimates,male,68,6.533
554,1950,estimates,female,69,6.47
554,1950,estimates,male,69,6.182
554,1950,estimates,female,70,6.168
554,1950,estimates,male,70,5.817
554,1950,estimates,female,71,5.866
554,1950,estimates,male,71,5.44
554,1950,estimates,female,72,5.49
554,1950,estimates,male,72,5.032
554,1950,estimates,female,73,5.01
554,1950,estimates,male,73,4.588
554,1950,estimates,female,74,4.467
554,1950,estimates,male,74,4.123
554,1950,estimates,female,75,3.935
554,1950,estimates,male,75,3.662
554,1950,estimates,female,76,3.4
554,1950,estimates,male,76,3.207
554,1950,estimates,female,77,2.92
554,1950,estimates,male,77,2.771
554,1950,estimates,female,78,2.532
554,1950,estimates,male,78,2.366
554,1950,estimates,female,79,2.214
554,1950,estimates,male,79,1.994
554,1950,estimates,female,80plus,11.999
554,1950,estimates,male,80plus,9.004
554,1951,estimates,female,"Region, subregion, country or area *",New Zealand
554,1951,estimates,male,"Region, subregion, country or area *",New Zealand
554,1951,estimates,female,0,23.62
554,1951,estimates,male,0,25.255
554,1951,estimates,female,1,25.067
554,1951,estimates,male,1,26.483
554,1951,estimates,female,2,23.767
554,1951,estimates,male,2,25.018
554,1951,estimates,female,3,22.525
554,1951,estimates,male,3,23.633
554,1951,estimates,female,4,21.348
554,1951,estimates,male,4,22.329
554,1951,estimates,female,5,20.238
554,1951,estimates,male,5,21.111
554,1951,estimates,female,6,19.192
554,1951,estimates,male,6,19.974
554,1951,estimates,female,7,18.207
554,1951,estimates,male,7,18.917
554,1951,estimates,female,8,17.326
554,1951,estimates,male,8,17.969
554,1951,estimates,female,9,16.567
554,1951,estimates,male,9,17.143
554,1951,estimates,female,10,15.913
554,1951,estimates,male,10,16.427
554,1951,estimates,female,11,15.328
554,1951,estimates,male,11,15.794
554,1951,estimates,female,12,14.823
554,1951,estimates,male,12,15.25
554,1951,estimates,female,13,14.368
554,1951,estimates,male,13,14.782
554,1951,estimates,female,14,13.946
554,1951,estimates,male,14,14.381
554,1951,estimates,female,15,13.575
554,1951,estimates,male,15,14.053
554,1951,estimates,female,16,13.27
554,1951,estimates,male,16,13.789
554,1951,estimates,female,17,13.01
554,1951,estimates,male,17,13.558
554,1951,estimates,female,18,12.888
554,1951,estimates,male,18,13.495
554,1951,estimates,female,19,12.949
554,1951,estimates,male,19,13.658
554,1951,estimates,female,20,13.136
554,1951,estimates,male,20,13.964
554,1951,estimates,female,21,13.339
554,1951,estimates,male,21,14.277
554,1951,estimates,female,22,13.566
554,1951,estimates,male,22,14.63
554,1951,estimates,female,23,13.793
554,1951,estimates,male,23,14.866
554,1951,estimates,female,24,13.991
554,1951,estimates,male,24,14.898
554,1951,estimates,female,25,14.16
554,1951,estimates,male,25,14.791
