country,year,variant,gender,age1yearinterval,population
376,1950,estimates,female,0,21.572
376,1950,estimates,male,0,23.039
376,1950,estimates,female,1,18.855
376,1950,estimates,male,1,20.128
376,1950,estimates,female,2,16.6
376,1950,estimates,male,2,17.706
376,1950,estimates,female,3,14.764
376,1950,estimates,male,3,15.733
376,1950,estimates,female,4,13.309
376,1950,estimates,male,4,14.164
376,1950,estimates,female,5,12.193
376,1950,estimates,male,5,12.96
376,1950,estimates,female,6,11.377
376,1950,estimates,male,6,12.076
376,1950,estimates,female,7,10.82
376,1950,estimates,male,7,11.472
376,1950,estimates,female,8,10.48
376,1950,estimates,male,8,11.106
376,1950,estimates,female,9,10.319
376,1950,estimates,male,9,10.936
376,1950,estimates,female,10,10.338
376,1950,estimates,male,10,10.951
376,1950,estimates,female,11,10.539
376,1950,estimates,male,11,11.142
376,1950,estimates,female,12,10.67
376,1950,estimates,male,12,11.306
376,1950,estimates,female,13,10.604
376,1950,estimates,male,13,11.335
376,1950,estimates,female,14,10.429
376,1950,estimates,male,14,11.285
376,1950,estimates,female,15,10.347
376,1950,estimates,male,15,11.331
376,1950,estimates,female,16,10.305
376,1950,estimates,male,16,11.453
376,1950,estimates,female,17,10.326
376,1950,estimates,male,17,11.497
376,1950,estimates,female,18,10.435
376,1950,estimates,male,18,11.407
376,1950,estimates,female,19,10.597
376,1950,estimates,male,19,11.242
376,1950,estimates,female,20,10.741
376,1950,estimates,male,20,11.077
376,1950,estimates,female,21,10.867
376,1950,estimates,male,21,10.849
376,1950,estimates,female,22,10.98
376,1950,estimates,male,22,10.81
376,1950,estimates,female,23,11.069
376,1950,estimates,male,23,11.077
376,1950,estimates,female,24,11.123
376,1950,estimates,male,24,11.508
376,1950,estimates,female,25,11.188
376,1950,estimates,male,25,11.908
376,1950,estimates,female,26,11.31
376,1950,estimates,male,26,12.396
376,1950,estimates,female,27,11.193
376,1950,estimates,male,27,12.455
376,1950,estimates,female,28,10.715
376,1950,estimates,male,28,11.833
376,1950,estimates,female,29,10.034
376,1950,estimates,male,29,10.809
376,1950,estimates,female,30,9.375
376,1950,estimates,male,30,9.858
376,1950,estimates,female,31,8.618
376,1950,estimates,male,31,8.816
376,1950,estimates,female,32,8.291
376,1950,estimates,male,32,8.265
376,1950,estimates,female,33,8.654
376,1950,estimates,male,33,8.522
376,1950,estimates,female,34,9.432
376,1950,estimates,male,34,9.28
376,1950,estimates,female,35,10.116
376,1950,estimates,male,35,9.926
376,1950,estimates,female,36,10.843
376,1950,estimates,male,36,10.592
376,1950,estimates,female,37,11.208
376,1950,estimates,male,37,11.018
376,1950,estimates,female,38,10.971
376,1950,estimates,male,38,11.017
376,1950,estimates,female,39,10.341
376,1950,estimates,male,39,10.728
376,1950,estimates,female,40,9.775
376,1950,estimates,male,40,10.493
376,1950,estimates,female,41,9.191
376,1950,estimates,male,41,10.264
376,1950,estimates,female,42,8.631
376,1950,estimates,male,42,9.94
376,1950,estimates,female,43,8.164
376,1950,estimates,male,43,9.511
376,1950,estimates,female,44,7.759
376,1950,estimates,male,44,9.012
376,1950,estimates,female,45,7.303
376,1950,estimates,male,45,8.479
376,1950,estimates,female,46,6.809
376,1950,estimates,male,46,7.897
376,1950,estimates,female,47,6.386
376,1950,estimates,male,47,7.394
376,1950,estimates,female,48,6.073
376,1950,estimates,male,48,7.035
376,1950,estimates,female,49,5.83
376,1950,estimates,male,49,6.764
376,1950,estimates,female,50,5.59
376,1950,estimates,male,50,6.473
376,1950,estimates,female,51,5.382
376,1950,estimates,male,51,6.196
376,1950,estimates,female,52,5.114
376,1950,estimates,male,52,5.861
