country,variant,year,sexratio_maleper100female
474,estimates,1950,91.375
474,estimates,1955,92.33
474,estimates,1960,96.119
474,estimates,1965,93.067
474,estimates,1970,96.109
474,estimates,1975,93.95
474,estimates,1980,94.103
474,estimates,1985,93.726
474,estimates,1990,93.319
474,estimates,1995,91.382
474,estimates,2000,88.578
474,estimates,2005,87.302
474,estimates,2010,85.794
474,constant_fertility,2015,83.919
474,constant_mortality,2015,83.919
474,estimates,2015,83.919
474,high_variant,2015,83.919
474,instant_replacement,2015,83.919
474,low_variant,2015,83.919
474,medium_variant,2015,83.919
474,momentum,2015,83.919
474,no_change,2015,83.919
474,zero_migration,2015,83.919
474,constant_fertility,2020,83.159
474,constant_mortality,2020,82.957
474,high_variant,2020,83.255
474,instant_replacement,2020,83.221
474,low_variant,2020,82.987
474,medium_variant,2020,83.122
474,momentum,2020,83.903
474,no_change,2020,82.994
474,zero_migration,2020,83.967
474,constant_fertility,2025,82.683
474,constant_mortality,2025,82.189
474,high_variant,2025,82.926
474,instant_replacement,2025,82.799
474,low_variant,2025,82.226
474,medium_variant,2025,82.581
474,momentum,2025,83.832
474,no_change,2025,82.292
474,zero_migration,2025,83.997
474,constant_fertility,2030,82.219
474,constant_mortality,2030,81.43
474,high_variant,2030,82.648
474,instant_replacement,2030,82.386
474,low_variant,2030,81.379
474,medium_variant,2030,82.031
474,momentum,2030,83.802
474,no_change,2030,81.623
474,zero_migration,2030,84.029
474,constant_fertility,2035,81.8
474,constant_mortality,2035,80.766
474,high_variant,2035,82.43
474,instant_replacement,2035,82.032
474,low_variant,2035,80.544
474,medium_variant,2035,81.526
474,momentum,2035,83.893
474,no_change,2035,81.054
474,zero_migration,2035,84.112
474,constant_fertility,2040,81.44
474,constant_mortality,2040,80.266
474,high_variant,2040,82.292
474,instant_replacement,2040,81.754
474,low_variant,2040,79.732
474,medium_variant,2040,81.081
474,momentum,2040,84.176
474,no_change,2040,80.649
474,zero_migration,2040,84.269
474,constant_fertility,2045,81.202
474,constant_mortality,2045,80.033
474,high_variant,2045,82.288
474,instant_replacement,2045,81.602
474,low_variant,2045,78.976
474,medium_variant,2045,80.734
474,momentum,2045,84.761
474,no_change,2045,80.532
474,zero_migration,2045,84.548
474,constant_fertility,2050,81.223
474,constant_mortality,2050,80.244
474,high_variant,2050,82.57
474,instant_replacement,2050,81.713
474,low_variant,2050,78.387
474,medium_variant,2050,80.618
474,momentum,2050,85.807
474,no_change,2050,80.884
474,zero_migration,2050,85.087
474,constant_fertility,2055,81.719
474,constant_mortality,2055,81.091
474,high_variant,2055,83.356
474,instant_replacement,2055,82.306
474,low_variant,2055,78.199
474,medium_variant,2055,80.966
474,momentum,2055,87.4
474,no_change,2055,81.878
474,zero_migration,2055,86.05
474,constant_fertility,2060,82.801
474,constant_mortality,2060,82.549
474,high_variant,2060,84.71
474,instant_replacement,2060,83.475
474,low_variant,2060,78.589
474,medium_variant,2060,81.905
474,momentum,2060,89.428
474,no_change,2060,83.466
474,zero_migration,2060,87.535
474,constant_fertility,2065,84.439
474,constant_mortality,2065,84.345
474,high_variant,2065,86.554
474,instant_replacement,2065,85.179
474,low_variant,2065,79.627
474,medium_variant,2065,83.435
474,momentum,2065,91.562
474,no_change,2065,85.353
474,zero_migration,2065,89.485
474,constant_fertility,2070,86.338
474,constant_mortality,2070,86.035
474,high_variant,2070,88.574
474,instant_replacement,2070,87.118
474,low_variant,2070,81.064
474,medium_variant,2070,85.267
474,momentum,2070,93.39
474,no_change,2070,87.103
474,zero_migration,2070,91.591
474,constant_fertility,2075,88.124
474,constant_mortality,2075,87.287
474,high_variant,2075,90.425
474,instant_replacement,2075,88.927
474,low_variant,2075,82.474
474,medium_variant,2075,87.006
474,momentum,2075,94.662
474,no_change,2075,88.414
474,zero_migration,2075,93.466
474,constant_fertility,2080,89.485
474,constant_mortality,2080,88.017
474,high_variant,2080,91.85
474,instant_replacement,2080,90.31
474,low_variant,2080,83.413
474,medium_variant,2080,88.313
474,momentum,2080,95.38
474,no_change,2080,89.224
474,zero_migration,2080,94.812
474,constant_fertility,2085,90.425
474,constant_mortality,2085,88.35
474,high_variant,2085,92.881
474,instant_replacement,2085,91.277
474,low_variant,2085,83.799
474,medium_variant,2085,89.174
474,momentum,2085,95.697
474,no_change,2085,89.663
474,zero_migration,2085,95.644
474,constant_fertility,2090,91.037
474,constant_mortality,2090,88.473
474,high_variant,2090,93.618
474,instant_replacement,2090,91.93
474,low_variant,2090,83.703
474,medium_variant,2090,89.691
474,momentum,2090,95.801
474,no_change,2090,89.9
474,zero_migration,2090,96.093
474,constant_fertility,2095,91.279
474,constant_mortality,2095,88.605
474,high_variant,2095,94.039
474,instant_replacement,2095,92.23
474,low_variant,2095,83.01
474,medium_variant,2095,89.814
474,momentum,2095,95.853
474,no_change,2095,90.122
474,zero_migration,2095,96.142
474,constant_fertility,2100,91.509
474,constant_mortality,2100,88.87
474,high_variant,2100,94.424
474,instant_replacement,2100,92.508
474,low_variant,2100,82.266
474,medium_variant,2100,89.938
474,momentum,2100,95.938
474,no_change,2100,90.426
474,zero_migration,2100,96.182
