country,variant,year,sexratio_maleper100female
422,estimates,1950,101.323
422,estimates,1955,101.188
422,estimates,1960,101.146
422,estimates,1965,101.573
422,estimates,1970,102.025
422,estimates,1975,101.971
422,estimates,1980,98.313
422,estimates,1985,97.785
422,estimates,1990,97.301
422,estimates,1995,98.342
422,estimates,2000,98.462
422,estimates,2005,103.316
422,estimates,2010,104.057
422,constant_fertility,2015,100.93
422,constant_mortality,2015,100.93
422,estimates,2015,100.93
422,high_variant,2015,100.93
422,instant_replacement,2015,100.93
422,low_variant,2015,100.93
422,medium_variant,2015,100.93
422,momentum,2015,100.93
422,no_change,2015,100.93
422,zero_migration,2015,100.93
422,constant_fertility,2020,100.877
422,constant_mortality,2020,100.798
422,high_variant,2020,100.92
422,instant_replacement,2020,100.943
422,low_variant,2020,100.829
422,medium_variant,2020,100.875
422,momentum,2020,100.654
422,no_change,2020,100.8
422,zero_migration,2020,100.659
422,constant_fertility,2025,101.545
422,constant_mortality,2025,101.292
422,high_variant,2025,101.644
422,instant_replacement,2025,101.662
422,low_variant,2025,101.434
422,medium_variant,2025,101.542
422,momentum,2025,100.391
422,no_change,2025,101.296
422,zero_migration,2025,100.466
422,constant_fertility,2030,101.817
422,constant_mortality,2030,101.29
422,high_variant,2030,101.975
422,instant_replacement,2030,101.978
422,low_variant,2030,101.638
422,medium_variant,2030,101.815
422,momentum,2030,100.081
422,no_change,2030,101.293
422,zero_migration,2030,100.298
422,constant_fertility,2035,101.662
422,constant_mortality,2035,100.753
422,high_variant,2035,101.88
422,instant_replacement,2035,101.873
422,low_variant,2035,101.407
422,medium_variant,2035,101.66
422,momentum,2035,99.682
422,no_change,2035,100.756
422,zero_migration,2035,100.119
422,constant_fertility,2040,101.195
422,constant_mortality,2040,99.8
422,high_variant,2040,101.489
422,instant_replacement,2040,101.472
422,low_variant,2040,100.839
422,medium_variant,2040,101.19
422,momentum,2040,99.184
422,no_change,2040,99.806
422,zero_migration,2040,99.911
422,constant_fertility,2045,100.67
422,constant_mortality,2045,98.68
422,high_variant,2045,101.063
422,instant_replacement,2045,101.035
422,low_variant,2045,100.18
422,medium_variant,2045,100.659
422,momentum,2045,98.615
422,no_change,2045,98.697
422,zero_migration,2045,99.673
422,constant_fertility,2050,100.05
422,constant_mortality,2050,97.491
422,high_variant,2050,100.587
422,instant_replacement,2050,100.547
422,low_variant,2050,99.367
422,medium_variant,2050,100.03
422,momentum,2050,98.058
422,no_change,2050,97.522
422,zero_migration,2050,99.372
422,constant_fertility,2055,99.383
422,constant_mortality,2055,96.445
422,high_variant,2055,100.119
422,instant_replacement,2055,100.056
422,low_variant,2055,98.441
422,medium_variant,2055,99.358
422,momentum,2055,97.639
422,no_change,2055,96.483
422,zero_migration,2055,99.042
422,constant_fertility,2060,98.798
422,constant_mortality,2060,95.733
422,high_variant,2060,99.765
422,instant_replacement,2060,99.664
422,low_variant,2060,97.555
422,medium_variant,2060,98.775
422,momentum,2060,97.454
422,no_change,2060,95.769
422,zero_migration,2060,98.776
422,constant_fertility,2065,98.44
422,constant_mortality,2065,95.425
422,high_variant,2065,99.622
422,instant_replacement,2065,99.479
422,low_variant,2065,96.892
422,medium_variant,2065,98.421
422,momentum,2065,97.522
422,no_change,2065,95.453
422,zero_migration,2065,98.676
422,constant_fertility,2070,98.395
422,constant_mortality,2070,95.516
422,high_variant,2070,99.742
422,instant_replacement,2070,99.565
422,low_variant,2070,96.573
422,medium_variant,2070,98.378
422,momentum,2070,97.825
422,no_change,2070,95.541
422,zero_migration,2070,98.8
422,constant_fertility,2075,98.65
422,constant_mortality,2075,95.983
422,high_variant,2075,100.105
422,instant_replacement,2075,99.902
422,low_variant,2075,96.597
422,medium_variant,2075,98.633
422,momentum,2075,98.326
422,no_change,2075,96.009
422,zero_migration,2075,99.129
422,constant_fertility,2080,99.155
422,constant_mortality,2080,96.732
422,high_variant,2080,100.658
422,instant_replacement,2080,100.438
422,low_variant,2080,96.928
422,medium_variant,2080,99.137
422,momentum,2080,98.945
422,no_change,2080,96.755
422,zero_migration,2080,99.623
422,constant_fertility,2085,99.833
422,constant_mortality,2085,97.57
422,high_variant,2085,101.318
422,instant_replacement,2085,101.089
422,low_variant,2085,97.517
422,medium_variant,2085,99.822
422,momentum,2085,99.555
422,no_change,2085,97.582
422,zero_migration,2085,100.229
422,constant_fertility,2090,100.545
422,constant_mortality,2090,98.261
422,high_variant,2090,101.954
422,instant_replacement,2090,101.722
422,low_variant,2090,98.227
422,medium_variant,2090,100.545
422,momentum,2090,100.024
422,no_change,2090,98.253
422,zero_migration,2090,100.852
422,constant_fertility,2095,101.178
422,constant_mortality,2095,98.633
422,high_variant,2095,102.474
422,instant_replacement,2095,102.241
422,low_variant,2095,98.932
422,medium_variant,2095,101.188
422,momentum,2095,100.275
422,no_change,2095,98.601
422,zero_migration,2095,101.427
422,constant_fertility,2100,101.613
422,constant_mortality,2100,98.672
422,high_variant,2100,102.806
422,instant_replacement,2100,102.568
422,low_variant,2100,99.46
422,medium_variant,2100,101.633
422,momentum,2100,100.325
422,no_change,2100,98.614
422,zero_migration,2100,101.868
