country,variant,year,sexratio_maleper100female
882,estimates,1950,106.504
882,estimates,1955,104.784
882,estimates,1960,103.08
882,estimates,1965,102.879
882,estimates,1970,103.904
882,estimates,1975,103.024
882,estimates,1980,104.683
882,estimates,1985,108.162
882,estimates,1990,109.19
882,estimates,1995,108.351
882,estimates,2000,108.666
882,estimates,2005,107.43
882,estimates,2010,106.541
882,constant_fertility,2015,106.551
882,constant_mortality,2015,106.551
882,estimates,2015,106.551
882,high_variant,2015,106.551
882,instant_replacement,2015,106.551
882,low_variant,2015,106.551
882,medium_variant,2015,106.551
882,momentum,2015,106.551
882,no_change,2015,106.551
882,zero_migration,2015,106.551
882,constant_fertility,2020,106.646
882,constant_mortality,2020,106.582
882,high_variant,2020,106.647
882,instant_replacement,2020,106.566
882,low_variant,2020,106.626
882,medium_variant,2020,106.635
882,momentum,2020,106.102
882,no_change,2020,106.593
882,zero_migration,2020,106.248
882,constant_fertility,2025,106.77
882,constant_mortality,2025,106.577
882,high_variant,2025,106.766
882,instant_replacement,2025,106.619
882,low_variant,2025,106.719
882,medium_variant,2025,106.743
882,momentum,2025,105.643
882,no_change,2025,106.61
882,zero_migration,2025,106.013
882,constant_fertility,2030,106.915
882,constant_mortality,2030,106.536
882,high_variant,2030,106.905
882,instant_replacement,2030,106.707
882,low_variant,2030,106.829
882,medium_variant,2030,106.87
882,momentum,2030,105.165
882,no_change,2030,106.598
882,zero_migration,2030,105.831
882,constant_fertility,2035,107.006
882,constant_mortality,2035,106.398
882,high_variant,2035,106.985
882,instant_replacement,2035,106.745
882,low_variant,2035,106.887
882,medium_variant,2035,106.939
882,momentum,2035,104.685
882,no_change,2035,106.501
882,zero_migration,2035,105.693
882,constant_fertility,2040,107.151
882,constant_mortality,2040,106.277
882,high_variant,2040,107.121
882,instant_replacement,2040,106.861
882,low_variant,2040,107.007
882,medium_variant,2040,107.07
882,momentum,2040,104.217
882,no_change,2040,106.435
882,zero_migration,2040,105.605
882,constant_fertility,2045,107.358
882,constant_mortality,2045,106.214
882,high_variant,2045,107.326
882,instant_replacement,2045,107.089
882,low_variant,2045,107.218
882,medium_variant,2045,107.278
882,momentum,2045,103.756
882,no_change,2045,106.43
882,zero_migration,2045,105.566
882,constant_fertility,2050,107.637
882,constant_mortality,2050,106.224
882,high_variant,2050,107.616
882,instant_replacement,2050,107.47
882,low_variant,2050,107.544
882,medium_variant,2050,107.582
882,momentum,2050,103.28
882,no_change,2050,106.496
882,zero_migration,2050,105.591
882,constant_fertility,2055,107.95
882,constant_mortality,2055,106.257
882,high_variant,2055,107.959
882,instant_replacement,2055,108.011
882,low_variant,2055,107.972
882,medium_variant,2055,107.963
882,momentum,2055,102.77
882,no_change,2055,106.586
882,zero_migration,2055,105.666
882,constant_fertility,2060,108.243
882,constant_mortality,2060,106.24
882,high_variant,2060,108.302
882,instant_replacement,2060,108.669
882,low_variant,2060,108.45
882,medium_variant,2060,108.364
882,momentum,2060,102.191
882,no_change,2060,106.635
882,zero_migration,2060,105.752
882,constant_fertility,2065,108.458
882,constant_mortality,2065,106.093
882,high_variant,2065,108.579
882,instant_replacement,2065,109.333
882,low_variant,2065,108.889
882,medium_variant,2065,108.71
882,momentum,2065,101.529
882,no_change,2065,106.595
882,zero_migration,2065,105.803
882,constant_fertility,2070,108.56
882,constant_mortality,2070,105.752
882,high_variant,2070,108.739
882,instant_replacement,2070,109.879
882,low_variant,2070,109.209
882,medium_variant,2070,108.935
882,momentum,2070,100.787
882,no_change,2070,106.438
882,zero_migration,2070,105.79
882,constant_fertility,2075,108.552
882,constant_mortality,2075,105.219
882,high_variant,2075,108.771
882,instant_replacement,2075,110.252
882,low_variant,2075,109.365
882,medium_variant,2075,109.014
882,momentum,2075,100.024
882,no_change,2075,106.19
882,zero_migration,2075,105.708
882,constant_fertility,2080,108.447
882,constant_mortality,2080,104.59
882,high_variant,2080,108.675
882,instant_replacement,2080,110.405
882,low_variant,2080,109.323
882,medium_variant,2080,108.93
882,momentum,2080,99.377
882,no_change,2080,105.921
882,zero_migration,2080,105.566
882,constant_fertility,2085,108.277
882,constant_mortality,2085,103.972
882,high_variant,2085,108.467
882,instant_replacement,2085,110.368
882,low_variant,2085,109.098
882,medium_variant,2085,108.706
882,momentum,2085,98.989
882,no_change,2085,105.688
882,zero_migration,2085,105.389
882,constant_fertility,2090,108.082
882,constant_mortality,2090,103.456
882,high_variant,2090,108.197
882,instant_replacement,2090,110.265
882,low_variant,2090,108.749
882,medium_variant,2090,108.393
882,momentum,2090,98.928
882,no_change,2090,105.511
882,zero_migration,2090,105.209
882,constant_fertility,2095,107.909
882,constant_mortality,2095,103.047
882,high_variant,2095,107.933
882,instant_replacement,2095,110.414
882,low_variant,2095,108.413
882,medium_variant,2095,108.084
882,momentum,2095,99.125
882,no_change,2095,105.373
882,zero_migration,2095,105.066
