country,variant,year,sexratio_maleper100female
682,estimates,1950,103.061
682,estimates,1955,101.764
682,estimates,1960,100.878
682,estimates,1965,101.869
682,estimates,1970,103.727
682,estimates,1975,108.434
682,estimates,1980,115.707
682,estimates,1985,121.743
682,estimates,1990,127.334
682,estimates,1995,124.626
682,estimates,2000,119.61
682,estimates,2005,125.51
682,estimates,2010,128.071
682,constant_fertility,2015,130.943
682,constant_mortality,2015,130.943
682,estimates,2015,130.943
682,high_variant,2015,130.943
682,instant_replacement,2015,130.943
682,low_variant,2015,130.943
682,medium_variant,2015,130.943
682,momentum,2015,130.943
682,no_change,2015,130.943
682,zero_migration,2015,130.943
682,constant_fertility,2020,134.794
682,constant_mortality,2020,135.129
682,high_variant,2020,134.777
682,instant_replacement,2020,135.66
682,low_variant,2020,135.455
682,medium_variant,2020,135.112
682,momentum,2020,128.035
682,no_change,2020,134.811
682,zero_migration,2020,127.633
682,constant_fertility,2025,131.941
682,constant_mortality,2025,132.693
682,high_variant,2025,131.945
682,instant_replacement,2025,133.418
682,low_variant,2025,133.467
682,medium_variant,2025,132.686
682,momentum,2025,125.209
682,no_change,2025,131.948
682,zero_migration,2025,124.739
682,constant_fertility,2030,129.349
682,constant_mortality,2030,130.48
682,high_variant,2030,129.423
682,instant_replacement,2030,131.248
682,low_variant,2030,131.754
682,medium_variant,2030,130.54
682,momentum,2030,122.3
682,no_change,2030,129.29
682,zero_migration,2030,121.993
682,constant_fertility,2035,126.871
682,constant_mortality,2035,128.285
682,high_variant,2035,127.106
682,instant_replacement,2035,129.069
682,low_variant,2035,130.037
682,medium_variant,2035,128.488
682,momentum,2035,119.151
682,no_change,2035,126.673
682,zero_migration,2035,119.195
682,constant_fertility,2040,123.934
682,constant_mortality,2040,125.475
682,high_variant,2040,124.35
682,instant_replacement,2040,126.297
682,low_variant,2040,127.675
682,medium_variant,2040,125.897
682,momentum,2040,115.724
682,no_change,2040,123.529
682,zero_migration,2040,116.256
682,constant_fertility,2045,121.079
682,constant_mortality,2045,122.677
682,high_variant,2045,121.653
682,instant_replacement,2045,123.574
682,low_variant,2045,125.293
682,medium_variant,2045,123.327
682,momentum,2045,112.152
682,no_change,2045,120.461
682,zero_migration,2045,113.208
682,constant_fertility,2050,118.413
682,constant_mortality,2050,120.057
682,high_variant,2050,119.1
682,instant_replacement,2050,121.021
682,low_variant,2050,123.019
682,medium_variant,2050,120.887
682,momentum,2050,108.668
682,no_change,2050,117.628
682,zero_migration,2050,110.189
682,constant_fertility,2055,116.05
682,constant_mortality,2055,117.772
682,high_variant,2055,116.816
682,instant_replacement,2055,118.731
682,low_variant,2055,120.979
682,medium_variant,2055,118.697
682,momentum,2055,105.547
682,no_change,2055,115.174
682,zero_migration,2055,107.369
682,constant_fertility,2060,114.079
682,constant_mortality,2060,115.896
682,high_variant,2060,114.915
682,instant_replacement,2060,116.798
682,low_variant,2060,119.295
682,medium_variant,2060,116.871
682,momentum,2060,103.024
682,no_change,2060,113.152
682,zero_migration,2060,104.902
682,constant_fertility,2065,112.526
682,constant_mortality,2065,114.374
682,high_variant,2065,113.435
682,instant_replacement,2065,115.273
682,low_variant,2065,118.041
682,medium_variant,2065,115.462
682,momentum,2065,101.227
682,no_change,2065,111.5
682,zero_migration,2065,102.944
682,constant_fertility,2070,111.318
682,constant_mortality,2070,113.063
682,high_variant,2070,112.304
682,instant_replacement,2070,114.103
682,low_variant,2070,117.176
682,medium_variant,2070,114.41
682,momentum,2070,100.123
682,no_change,2070,110.094
682,zero_migration,2070,101.579
682,constant_fertility,2075,110.344
682,constant_mortality,2075,111.808
682,high_variant,2075,111.399
682,instant_replacement,2075,113.178
682,low_variant,2075,116.584
682,medium_variant,2075,113.595
682,momentum,2075,99.528
682,no_change,2075,108.816
682,zero_migration,2075,100.798
682,constant_fertility,2080,109.483
682,constant_mortality,2080,110.528
682,high_variant,2080,110.583
682,instant_replacement,2080,112.353
682,low_variant,2080,116.092
682,medium_variant,2080,112.865
682,momentum,2080,99.224
